A;RTSALEDATA;188;20250623 01:08;VALNET;
B;188;3429704;1;20250623 01:09;;;14;ROSELLA PL;INVERELL;2360;1.001;H;20250514;20250612;242000;R5;V;VACANT LAND;;RLT;;;AV141791;
C;188;3429704;1;20250623 01:09;2/1133936;
D;188;3429704;1;20250623 01:09;P;;;;;;
D;188;3429704;1;20250623 01:09;V;;;;;;
D;188;3429704;1;20250623 01:09;V;;;;;;
B;188;3592605;2;20250623 01:09;;;122;ROSENEATH LANE;INVERELL;2360;61.23;H;20250429;20250611;1000000;RU1;R;RESIDENCE;;RRH;;;AV138431;
C;188;3592605;2;20250623 01:09;3, 4/113389 11, 12, 56/753277;
D;188;3592605;2;20250623 01:09;P;;;;;;
D;188;3592605;2;20250623 01:09;V;;;;;;
D;188;3592605;2;20250623 01:09;V;;;;;;
D;188;3592605;2;20250623 01:09;V;;;;;;
D;188;3592605;2;20250623 01:09;V;;;;;;
B;188;1860558;3;20250623 01:09;;;4 A;SWAN ST;INVERELL;2360;942.1;M;20250514;20250613;365000;R1;R;RESIDENCE;;ATE;;;AV145702;
C;188;1860558;3;20250623 01:09;1/551242;
D;188;1860558;3;20250623 01:09;P;;;;;;
D;188;1860558;3;20250623 01:09;V;;;;;;
B;188;1858762;4;20250623 01:09;;;88;HENDERSON ST;INVERELL;2360;1012;M;20250519;20250619;359000;R1;R;RESIDENCE;;ATA;;;AV161915;
C;188;1858762;4;20250623 01:09;1/28/34163;
D;188;1858762;4;20250623 01:09;P;;;;;;
D;188;1858762;4;20250623 01:09;P;;;;;;
D;188;1858762;4;20250623 01:09;V;;;;;;
B;188;1861939;5;20250623 01:09;;;31;WARIALDA ST;YETMAN;2410;2144;M;20250520;20250619;230000;RU5;R;RESIDENCE;;ZVY;;;AV162787;
C;188;1861939;5;20250623 01:09;2/357468;
D;188;1861939;5;20250623 01:09;P;;;;;;
D;188;1861939;5;20250623 01:09;P;;;;;;
D;188;1861939;5;20250623 01:09;V;;;;;;
B;188;1859429;6;20250623 01:09;;;46;MCIVOR ST;INVERELL;2360;1.336;H;20250506;20250617;635000;R5;R;RESIDENCE;;RLT;;;AV155303;
C;188;1859429;6;20250623 01:09;16/800790;
D;188;1859429;6;20250623 01:09;P;;;;;;
D;188;1859429;6;20250623 01:09;P;;;;;;
D;188;1859429;6;20250623 01:09;V;;;;;;
B;188;1857097;7;20250623 01:09;;;58;BENNETT ST;INVERELL;2360;590.1;M;20250528;20250619;289000;R1;R;RESIDENCE;;ATA;;;AV163421;
C;188;1857097;7;20250623 01:09;8/4975;
D;188;1857097;7;20250623 01:09;P;;;;;;
D;188;1857097;7;20250623 01:09;V;;;;;;
D;188;1857097;7;20250623 01:09;V;;;;;;
B;188;2644192;8;20250623 01:09;;;19;DETTMANS RD;TINGHA;2369;1.573;H;20250501;20250611;200000;RU5;R;RESIDENCE;;ZVT;;;AV136205;
C;188;2644192;8;20250623 01:09;162/753678;
D;188;2644192;8;20250623 01:09;P;;;;;;
D;188;2644192;8;20250623 01:09;P;;;;;;
D;188;2644192;8;20250623 01:09;V;;;;;;
D;188;2644192;8;20250623 01:09;V;;;;;;
B;188;1857520;9;20250623 01:09;;;58;BUTLER ST;INVERELL;2360;701.9;M;20250501;20250612;470000;R1;R;RESIDENCE;;ATE;;;AV141757;
C;188;1857520;9;20250623 01:09;11/3/22620;
D;188;1857520;9;20250623 01:09;P;;;;;;
D;188;1857520;9;20250623 01:09;P;;;;;;
D;188;1857520;9;20250623 01:09;V;;;;;;
D;188;1857520;9;20250623 01:09;V;;;;;;
B;188;1857618;10;20250623 01:09;;;248;BYRON ST;INVERELL;2360;2288;M;20250529;20250619;550000;E2;R;RESIDENCE;;ECF;;;AV162368;
C;188;1857618;10;20250623 01:09;25, 26/820296;
D;188;1857618;10;20250623 01:09;P;;;;;;
D;188;1857618;10;20250623 01:09;P;;;;;;
D;188;1857618;10;20250623 01:09;V;;;;;;
B;188;1860406;11;20250623 01:09;;;20;SHIRLEY ST;INVERELL;2360;733.5;M;20250508;20250619;285000;R1;R;RESIDENCE;;ATE;;;AV163418;
C;188;1860406;11;20250623 01:09;E/36111;
D;188;1860406;11;20250623 01:09;P;;;;;;
D;188;1860406;11;20250623 01:09;P;;;;;;
D;188;1860406;11;20250623 01:09;V;;;;;;
Z;60;11;11;36;
