A;238;20030501 13:04;PBARBER;
B;238;2632952;1;20030501 13:04;;;8;FLOYD ST;COONAMBLE;2829;2023;M;20030221;20030221;70000;Z;R;RESIDENCE;;ZC;;;9479085;
C;238;2632952;1;20030501 13:04;44, 45/B/4248;
D;238;2632952;1;20030501 13:04;P;;;;;;
D;238;2632952;1;20030501 13:04;V;;;;;;
B;238;2633148;2;20030501 13:04;;;18;MAULE ST;COONAMBLE;2829;879;M;20030214;20030321;5000;Z;V;VACANT LAND;;ZD;;;9492943;
C;238;2633148;2;20030501 13:04;1//662445;
D;238;2633148;2;20030501 13:04;P;;;;;;
D;238;2633148;2;20030501 13:04;P;;;;;;
D;238;2633148;2;20030501 13:04;V;;;;;;
B;238;2633299;3;20030501 13:04;;;6;NEBEA ST;COONAMBLE;2829;961;M;20030225;20030325;75000;Z;R;RESIDENCE;;ZF;;;9494156;
C;238;2633299;3;20030501 13:04;2//501996;
D;238;2633299;3;20030501 13:04;P;;;;;;
D;238;2633299;3;20030501 13:04;P;;;;;;
D;238;2633299;3;20030501 13:04;V;;;;;;
B;238;2633482;4;20030501 13:04;;;7;TOWNSEND ST;COONAMBLE;2829;917;M;20021203;20030305;80000;Z;R;RESIDENCE;;ZD;;;9465274;
C;238;2633482;4;20030501 13:04;51//514186;
D;238;2633482;4;20030501 13:04;P;;;;;;
D;238;2633482;4;20030501 13:04;P;;;;;;
D;238;2633482;4;20030501 13:04;V;;;;;;
D;238;2633482;4;20030501 13:04;V;;;;;;
B;238;2633913;5;20030501 13:04;;;118;COONAMBLE ST;GULARGAMBONE;2828;8625;M;20020129;20030314;2000;R;R;RESIDENCE;;RD;;;9489522;
C;238;2633913;5;20030501 13:04;25//753385;
D;238;2633913;5;20030501 13:04;P;;;;;;
D;238;2633913;5;20030501 13:04;V;;;;;;
D;238;2633913;5;20030501 13:04;V;;;;;;
Z;27;5;5;15;
