A;171;20011109 13:02;CDIXON;
B;171;1803382;1;20011109 13:02;;;7;ADELAIDE ST;TWEED HEADS;2485;860;M;20010723;20010822;185000;A;R;RESIDENCE;;NA;AC;;7977272;
C;171;1803382;1;20011109 13:02;498//755740;
D;171;1803382;1;20011109 13:02;P;;;;;;
D;171;1803382;1;20011109 13:02;P;;;;;;
D;171;1803382;1;20011109 13:02;V;;;;;;
B;171;1803446;2;20011109 13:02;;;2;ADINA PL;BANORA POINT;2486;929.5;M;20010803;20010815;180000;A;R;RESIDENCE;;HL;AC;;7940060;
C;171;1803446;2;20011109 13:02;19//244426;
D;171;1803446;2;20011109 13:02;P;;;;;;
D;171;1803446;2;20011109 13:02;V;;;;;;
B;171;1803595;3;20011109 13:02;;1;33;ALBATROSS CCT;TWEED HEADS WEST;2485;;;20010515;20010601;152900;;R;RESIDENCE;1;;;;7911799;
C;171;1803595;3;20011109 13:02;1//SP 64764;
D;171;1803595;3;20011109 13:02;P;;;;;;
D;171;1803595;3;20011109 13:02;P;;;;;;
D;171;1803595;3;20011109 13:02;V;;;;;;
B;171;1803781;4;20011109 13:02;;;10;ALPHA WAY;BANORA POINT;2486;459.9;M;20010718;20010817;79986;A;V;VACANT LAND;;HR;AV;;7901173;
C;171;1803781;4;20011109 13:02;213//1017283;
D;171;1803781;4;20011109 13:02;P;;;;;;
D;171;1803781;4;20011109 13:02;V;;;;;;
B;171;1803817;5;20011109 13:02;;2;6;ALVA ST;TWEED HEADS;2485;;;20010727;20010824;115000;;R;RESIDENCE;2;;;;7947291;
C;171;1803817;5;20011109 13:02;2//15546;
D;171;1803817;5;20011109 13:02;P;;;;;;
D;171;1803817;5;20011109 13:02;P;;;;;;
D;171;1803817;5;20011109 13:02;V;;;;;;
D;171;1803817;5;20011109 13:02;V;;;;;;
B;171;1803817;6;20011109 13:02;;1;6;ALVA ST;TWEED HEADS;2485;;;20010727;20010824;160000;;R;RESIDENCE;1;;;;7921416;
C;171;1803817;6;20011109 13:02;1//15546;
D;171;1803817;6;20011109 13:02;P;;;;;;
D;171;1803817;6;20011109 13:02;P;;;;;;
D;171;1803817;6;20011109 13:02;V;;;;;;
D;171;1803817;6;20011109 13:02;V;;;;;;
B;171;1803853;7;20011109 13:02;GRANDVIEW MEWS;37;22;AMAROO DR;BANORA POINT;2486;;;20010801;20010810;83000;;V;VACANT LAND;37;;;;7914305;
C;171;1803853;7;20011109 13:02;37//SP 35452;
D;171;1803853;7;20011109 13:02;P;;;;;;
D;171;1803853;7;20011109 13:02;V;;;;;;
B;171;1803964;8;20011109 13:02;;1;10;AMBER RD;TWEED HEADS SOUTH;2486;;;20010329;20010731;346500;;R;RESIDENCE;1;;;;7965661;
C;171;1803964;8;20011109 13:02;1//SP 65161;
D;171;1803964;8;20011109 13:02;P;;;;;;
D;171;1803964;8;20011109 13:02;V;;;;;;
B;171;1804139;9;20011109 13:02;;;5;ANGELA ST;TWEED HEADS;2485;518.5;M;20010716;20010815;183000;A;R;RESIDENCE;;KE;AC;;7931013;
C;171;1804139;9;20011109 13:02;26//21234;
D;171;1804139;9;20011109 13:02;P;;;;;;
D;171;1804139;9;20011109 13:02;P;;;;;;
D;171;1804139;9;20011109 13:02;V;;;;;;
D;171;1804139;9;20011109 13:02;V;;;;;;
B;171;1804153;10;20011109 13:02;;;8;ANNE ST;POTTSVILLE;2489;626;M;20010501;20010614;197000;A;R;RESIDENCE;;KT;AC;;7719765;
C;171;1804153;10;20011109 13:02;433//755701;
D;171;1804153;10;20011109 13:02;P;;;;;;
D;171;1804153;10;20011109 13:02;V;;;;;;
B;171;1804326;11;20011109 13:02;;;114;ASH DR;BANORA POINT;2486;958.8;M;20010830;20010903;175000;A;R;RESIDENCE;;HQ;AC;;7926643;
