A;197;20020603 10:28;MSMITH;
B;197;1877462;1;20020603 10:28;;;;PH BORAMBIL;QUIRINDI;2343;13.61;H;20020226;20020403;180000;R;R;RESIDENCE;;RW;;;8512305;
C;197;1877462;1;20020603 10:28;20//1000231 WB 248684;
D;197;1877462;1;20020603 10:28;P;;;;;;
D;197;1877462;1;20020603 10:28;P;;;;;;
D;197;1877462;1;20020603 10:28;V;;;;;;
B;197;1877651;2;20020603 10:28;;;;PH COOMOO COOMOO;QUIRINDI;2343;2814;H;20011207;20020118;3316614;R;3;FARM;;RM;;;8492647;
C;197;1877651;2;20020603 10:28;5//245894 1//576798 PT 1//737523 62//883567;
D;197;1877651;2;20020603 10:28;P;;;;;;
D;197;1877651;2;20020603 10:28;P;;;;;;
B;197;1877651;3;20020603 10:28;;;;PH COOMOO COOMOO;QUIRINDI;2343;2814;H;20011207;20020118;108386;R;V;VACANT LAND;;RM;;;8492648;
C;197;1877651;3;20020603 10:28;5//245894 1//576798 PT 1//737523 62//883567;
D;197;1877651;3;20020603 10:28;P;;;;;;
D;197;1877651;3;20020603 10:28;P;;;;;;
B;197;1877831;4;20020603 10:28;;;;PH LODER;QUIRINDI;2343;114.8;H;20010511;20020510;160000;R;3;RURAL;;RG;;;8601123;
C;197;1877831;4;20020603 10:28;2//222167 12//223430;
D;197;1877831;4;20020603 10:28;P;;;;;;
D;197;1877831;4;20020603 10:28;P;;;;;;
D;197;1877831;4;20020603 10:28;V;;;;;;
D;197;1877831;4;20020603 10:28;V;;;;;;
B;197;1878855;5;20020603 10:28;;;41;DEWHURST ST;QUIRINDI;2343;1442;M;20020411;20020506;85000;Z;R;RESIDENCE;;ZQ;;;8629441;
C;197;1878855;5;20020603 10:28;3/1/2663;
D;197;1878855;5;20020603 10:28;P;;;;;;
D;197;1878855;5;20020603 10:28;V;;;;;;
B;197;1879127;6;20020603 10:28;;;158;HAWKER ST;QUIRINDI;2343;1326;M;20020410;20020508;77000;Z;R;RESIDENCE;;ZQ;;;8601259;
C;197;1879127;6;20020603 10:28;2//15899;
D;197;1879127;6;20020603 10:28;P;;;;;;
D;197;1879127;6;20020603 10:28;P;;;;;;
D;197;1879127;6;20020603 10:28;V;;;;;;
B;197;1879380;7;20020603 10:28;;;5;MCCARTHY PL;QUIRINDI;2343;1047;M;20020321;20020426;22000;Z;V;VACANT LAND;;ZQ;;;8564965;
C;197;1879380;7;20020603 10:28;24//839305;
D;197;1879380;7;20020603 10:28;P;;;;;;
D;197;1879380;7;20020603 10:28;V;;;;;;
B;197;1879401;8;20020603 10:28;;;8;MILNER PDE;QUIRINDI;2343;791.3;M;20020307;20020411;40000;Z;R;RESIDENCE;;ZQ;AC;;8542667;
C;197;1879401;8;20020603 10:28;31//986925;
D;197;1879401;8;20020603 10:28;P;;;;;;
D;197;1879401;8;20020603 10:28;V;;;;;;
D;197;1879401;8;20020603 10:28;V;;;;;;
B;197;1879882;9;20020603 10:28;;;24;UNDERWOOD ST;QUIRINDI;2343;1214;M;20020321;20020502;8000;Z;V;VACANT LAND;;ZQ;AV;;8558349;
C;197;1879882;9;20020603 10:28;5/2/2663;
D;197;1879882;9;20020603 10:28;P;;;;;;
D;197;1879882;9;20020603 10:28;P;;;;;;
D;197;1879882;9;20020603 10:28;V;;;;;;
Z;44;9;9;24;
