A;243;20011109 12:44;CDIXON;
B;243;2644478;1;20011109 12:44;;;;HAY ST;BOOLIGAL;2711;2023;M;20010511;20010622;160000;R;V;VACANT LAND;;VB;;;7869724;
C;243;2644478;1;20011109 12:44;2/2/758134;
D;243;2644478;1;20011109 12:44;P;;;;;;
D;243;2644478;1;20011109 12:44;V;;;;;;
B;243;2644479;2;20011109 12:44;;;;HAY ST;BOOLIGAL;2711;2023;M;20010511;20010622;160000;R;V;VACANT LAND;;VB;;;7869724;
C;243;2644479;2;20011109 12:44;3/2/758134;
D;243;2644479;2;20011109 12:44;P;;;;;;
D;243;2644479;2;20011109 12:44;V;;;;;;
B;243;2645213;3;20011109 12:44;;;;LANG ST;HAY;2711;1995;M;20010713;20010824;35000;Z;V;VACANT LAND;;AS;;;7939543;
C;243;2645213;3;20011109 12:44;1, 2//747124;
D;243;2645213;3;20011109 12:44;P;;;;;;
D;243;2645213;3;20011109 12:44;V;;;;;;
D;243;2645213;3;20011109 12:44;V;;;;;;
B;243;2645264;4;20011109 12:44;;;375;LEONARD ST;HAY;2711;827.7;M;20010803;20010907;73000;Z;R;RESIDENCE;;AA;;;7977281;
C;243;2645264;4;20011109 12:44;1//578114;
D;243;2645264;4;20011109 12:44;P;;;;;;
D;243;2645264;4;20011109 12:44;P;;;;;;
D;243;2645264;4;20011109 12:44;V;;;;;;
D;243;2645264;4;20011109 12:44;V;;;;;;
B;243;2645336;5;20011109 12:44;;;335;MACAULEY ST;HAY;2711;916.9;M;20010703;20010809;39000;Z;R;RESIDENCE;;AA;;;7968494;
C;243;2645336;5;20011109 12:44;3//225652;
D;243;2645336;5;20011109 12:44;P;;;;;;
D;243;2645336;5;20011109 12:44;P;;;;;;
D;243;2645336;5;20011109 12:44;V;;;;;;
B;243;2645572;6;20011109 12:44;466 MOPPETT STREET;;;MOPPETT ST;HAY;2711;1062;M;20010827;20010919;85000;Z;R;RESIDENCE;;AA;;;7973355;
C;243;2645572;6;20011109 12:44;7//553299;
D;243;2645572;6;20011109 12:44;P;;;;;;
D;243;2645572;6;20011109 12:44;P;;;;;;
D;243;2645572;6;20011109 12:44;V;;;;;;
B;243;2645613;7;20011109 12:44;;;;MURRAY ST;HAY;2711;1923;M;20010831;20010914;117000;Z;R;RESIDENCE;;AA;;;7973108;
C;243;2645613;7;20011109 12:44;6//812034;
D;243;2645613;7;20011109 12:44;P;;;;;;
D;243;2645613;7;20011109 12:44;P;;;;;;
D;243;2645613;7;20011109 12:44;V;;;;;;
D;243;2645613;7;20011109 12:44;V;;;;;;
B;243;2645657;8;20011109 12:44;;;372;MURRAY ST;HAY;2711;1037;M;20010716;20010912;115000;Z;R;RESIDENCE;;AA;;;7960573;
C;243;2645657;8;20011109 12:44;1//227784;
D;243;2645657;8;20011109 12:44;P;;;;;;
D;243;2645657;8;20011109 12:44;P;;;;;;
D;243;2645657;8;20011109 12:44;V;;;;;;
D;243;2645657;8;20011109 12:44;V;;;;;;
Z;43;8;8;25;
