A;250;20010719 12:56;PDANN;
B;250;2668175;1;20010719 12:56;;;26;ALDERSHOT RD;TENTERFIELD;2372;8214;M;20010319;20010409;192000;Z;3;NULL;;AC;;;7547251;
C;250;2668175;1;20010719 12:56;12//255005;
D;250;2668175;1;20010719 12:56;P;;;;;;
D;250;2668175;1;20010719 12:56;P;;;;;;
D;250;2668175;1;20010719 12:56;V;;;;;;
B;250;2668637;2;20010719 12:56;;;62;GEORGE ST;TENTERFIELD;2372;987;M;20010322;20010322;0;Z;R;;;AC;;;7558390;
C;250;2668637;2;20010719 12:56;2//567073;
D;250;2668637;2;20010719 12:56;P;;;;;;
D;250;2668637;2;20010719 12:56;V;;;;;;
B;250;2668768;3;20010719 12:56;;;167;HIGH ST;TENTERFIELD;2372;1012;M;20010323;20010323;0;Z;R;;;AC;;;7538768;
C;250;2668768;3;20010719 12:56;A//350597;
D;250;2668768;3;20010719 12:56;P;;;;;;
D;250;2668768;3;20010719 12:56;P;;;;;;
B;250;2668942;4;20010719 12:56;;;38;LOGAN ST;TENTERFIELD;2372;1897;M;20010302;20010330;45000;Z;3;NULL;;AC;;;7542662;
C;250;2668942;4;20010719 12:56;12/75/758959;
D;250;2668942;4;20010719 12:56;P;;;;;;
D;250;2668942;4;20010719 12:56;V;;;;;;
B;250;2669307;5;20010719 12:56;;;131;NAAS ST;TENTERFIELD;2372;784.1;M;20010202;20010202;48000;Z;R;;;AC;;;7526831;
C;250;2669307;5;20010719 12:56;4//235792;
D;250;2669307;5;20010719 12:56;P;;;;;;
D;250;2669307;5;20010719 12:56;V;;;;;;
B;250;2669515;6;20010719 12:56;;;60;RILEY ST;TENTERFIELD;2372;7810;M;20001030;20001030;0;Z;R;;;ET;;;7543004;
C;250;2669515;6;20010719 12:56;4//1014626;
D;250;2669515;6;20010719 12:56;P;;;;;;
D;250;2669515;6;20010719 12:56;V;;;;;;
D;250;2669515;6;20010719 12:56;V;;;;;;
B;250;2670257;7;20010719 12:56;;;52;DUKE ST;JENNINGS;2372;2023;M;20010306;20010306;0;Z;V;;;JV;;;7467015;
C;250;2670257;7;20010719 12:56;4, 5/8/758540;
D;250;2670257;7;20010719 12:56;P;;;;;;
D;250;2670257;7;20010719 12:56;V;;;;;;
B;250;2671255;8;20010719 12:56;;;;BRUXNER HWY;TENTERFIELD;2372;79.08;H;20010213;20010313;43000;R;3;;;ED;RF;;7488358;
C;250;2671255;8;20010719 12:56;6//729113;
D;250;2671255;8;20010719 12:56;P;;;;;;
D;250;2671255;8;20010719 12:56;P;;;;;;
D;250;2671255;8;20010719 12:56;V;;;;;;
B;250;2671729;9;20010719 12:56;;;;;TENTERFIELD;2372;242.7;H;20010410;20010410;0;R;3;NULL;;NR;;;7536120;
C;250;2671729;9;20010719 12:56;41//751072;
D;250;2671729;9;20010719 12:56;P;;;;;;
D;250;2671729;9;20010719 12:56;P;;;;;;
D;250;2671729;9;20010719 12:56;P;;;;;;
D;250;2671729;9;20010719 12:56;P;;;;;;
D;250;2671729;9;20010719 12:56;P;;;;;;
D;250;2671729;9;20010719 12:56;V;;;;;;
B;250;2671906;10;20010719 12:56;;;;;TENTERFIELD;2372;12.3;H;20001122;20001212;40000;R;V;;;PM;;;7542256;
C;250;2671906;10;20010719 12:56;8//841194;
D;250;2671906;10;20010719 12:56;P;;;;;;
D;250;2671906;10;20010719 12:56;P;;;;;;
D;250;2671906;10;20010719 12:56;V;;;;;;
B;250;2671924;11;20010719 12:56;;;;;TENTERFIELD;2372;955.5;H;20010209;20010313;130000;R;3;Other;;WR;;;7552442;
C;250;2671924;11;20010719 12:56;99//751537;
D;250;2671924;11;20010719 12:56;P;;;;;;
D;250;2671924;11;20010719 12:56;P;;;;;;
D;250;2671924;11;20010719 12:56;V;;;;;;
Z;55;11;11;31;
