A;082;20011109 09:51;CDIXON;
B;082;623959;1;20011109 09:52;;;11;ACER CT;CHERRYBROOK;2126;762.8;M;20010518;20010626;465000;A;R;RESIDENCE;;ER;;;7740042;
C;082;623959;1;20011109 09:52;5611//702636;
D;082;623959;1;20011109 09:52;P;;;;;;
D;082;623959;1;20011109 09:52;P;;;;;;
D;082;623959;1;20011109 09:52;V;;;;;;
D;082;623959;1;20011109 09:52;V;;;;;;
B;082;624106;2;20011109 09:52;;;22;ALAN AVE;HORNSBY;2077;771.4;M;20010702;20010702;335000;A;R;RESIDENCE;;EE;;;7757325;
C;082;624106;2;20011109 09:52;22//216367;
D;082;624106;2;20011109 09:52;P;;;;;;
D;082;624106;2;20011109 09:52;V;;;;;;
D;082;624106;2;20011109 09:52;V;;;;;;
B;082;624139;3;20011109 09:52;;;24;ALAN RD;BEROWRA HEIGHTS;2082;696.8;M;20010312;20010604;330000;A;R;RESIDENCE;;EP;;;7753205;
C;082;624139;3;20011109 09:52;5//15615;
D;082;624139;3;20011109 09:52;P;;;;;;
D;082;624139;3;20011109 09:52;P;;;;;;
D;082;624139;3;20011109 09:52;V;;;;;;
B;082;624524;4;20011109 09:52;;19;89;ALBERT ST;HORNSBY;2077;;;20010522;20010622;249000;;R;RESIDENCE;19;;;;7779903;
C;082;624524;4;20011109 09:52;19//7949;
D;082;624524;4;20011109 09:52;P;;;;;;
D;082;624524;4;20011109 09:52;V;;;;;;
B;082;624758;5;20011109 09:52;;10;14;ALBERT ST;HORNSBY;2077;;;20010402;20010514;266000;;V;VACANT LAND;10;;;;7760906;
C;082;624758;5;20011109 09:52;10//14083;
D;082;624758;5;20011109 09:52;P;;;;;;
D;082;624758;5;20011109 09:52;P;;;;;;
D;082;624758;5;20011109 09:52;V;;;;;;
D;082;624758;5;20011109 09:52;V;;;;;;
B;082;624822;6;20011109 09:52;;24;2;ALBERT ST;HORNSBY;2077;;;20010125;20010625;250000;;R;RESIDENCE;24;;;;7730972;
C;082;624822;6;20011109 09:52;24//7940;
D;082;624822;6;20011109 09:52;P;;;;;;
D;082;624822;6;20011109 09:52;P;;;;;;
D;082;624822;6;20011109 09:52;V;;;;;;
D;082;624822;6;20011109 09:52;V;;;;;;
