A;RTSALEDATA;042;20250210 01:00;VALNET;
B;042;473101;1;20250210 01:00;GRAHLEN;;830;MORONGLA RD;COWRA;2794;44.49;H;20241220;20250131;1350000;RU1;R;RESIDENCE;;HFS;;0;AU794593;
C;042;473101;1;20250210 01:00;1/862038;
D;042;473101;1;20250210 01:00;P;;;;;;
D;042;473101;1;20250210 01:00;P;;;;;;
D;042;473101;1;20250210 01:00;V;;;;;;
D;042;473101;1;20250210 01:00;V;;;;;;
B;042;470634;2;20250210 01:00;;;45;LACHLAN ST;BILLIMARI;2804;1011.7;M;20241204;20250131;28000;RU5;V;VACANT LAND;;VBM;;0;AU797404;
C;042;470634;2;20250210 01:00;12/5/758107;
D;042;470634;2;20250210 01:00;P;;;;;;
D;042;470634;2;20250210 01:00;V;;;;;;
D;042;470634;2;20250210 01:00;V;;;;;;
B;042;3951707;3;20250210 01:00;SPRINGFIELD;;570;CANOWINDRA RD;COWRA;2794;12.36;H;20241108;20250131;2500000;RU1;R;RESIDENCE;;HFN;;0;AU795474;
C;042;3951707;3;20250210 01:00;1/1215565;
D;042;3951707;3;20250210 01:00;P;;;;;;
D;042;3951707;3;20250210 01:00;P;;;;;;
D;042;3951707;3;20250210 01:00;V;;;;;;
B;042;3951708;4;20250210 01:00;;;570 A;CANOWINDRA RD;COWRA;2794;114.663;H;20241108;20250131;2500000;RU1;R;RESIDENCE;;RMN;;0;AU795474;
C;042;3951708;4;20250210 01:00;2/1215565;
D;042;3951708;4;20250210 01:00;P;;;;;;
D;042;3951708;4;20250210 01:00;P;;;;;;
D;042;3951708;4;20250210 01:00;V;;;;;;
Z;23;4;4;13;
