A;114;20020603 10:15;PTHIRLWELL;
B;114;1222223;1;20020603 10:15;;;17;ALFRED ST;DUBBO;2830;664.2;M;20020405;20020517;93500;A;R;RESIDENCE;;AU;;;8638226;
C;114;1222223;1;20020603 10:15;8//249178;
D;114;1222223;1;20020603 10:15;P;;;;;;
D;114;1222223;1;20020603 10:15;V;;;;;;
D;114;1222223;1;20020603 10:15;V;;;;;;
B;114;1222224;2;20020603 10:15;;;21;ALFRED ST;DUBBO;2830;675.7;M;20010421;20010614;75000;A;R;RESIDENCE;;AU;;;8613853;
C;114;1222224;2;20020603 10:15;6//249178;
D;114;1222224;2;20020603 10:15;P;;;;;;
D;114;1222224;2;20020603 10:15;V;;;;;;
B;114;1222464;3;20020603 10:15;;;6 R;ASCOT PARK RD;DUBBO;2830;10.12;H;20020110;20020124;275000;R;3;FARMLET;;HB;RR;;8321592;
C;114;1222464;3;20020603 10:15;2//255745;
D;114;1222464;3;20020603 10:15;P;;;;;;
D;114;1222464;3;20020603 10:15;V;;;;;;
B;114;1222608;4;20020603 10:15;;4;69;BAIRD DR;DUBBO;2830;;;20020305;20020416;70000;;3;HOME UNIT;4;;;;8572011;
C;114;1222608;4;20020603 10:15;4//SP 49389;
D;114;1222608;4;20020603 10:15;P;;;;;;
D;114;1222608;4;20020603 10:15;P;;;;;;
D;114;1222608;4;20020603 10:15;V;;;;;;
B;114;1222788;5;20020603 10:15;;15;;BEDDOES AVE;DUBBO;2830;;;20020321;20020502;125000;;R;RESIDENCE;15;;;;8561538;
C;114;1222788;5;20020603 10:15;15//22433;
D;114;1222788;5;20020603 10:15;P;;;;;;
D;114;1222788;5;20020603 10:15;P;;;;;;
D;114;1222788;5;20020603 10:15;V;;;;;;
B;114;1222884;6;20020603 10:15;;;13;BELL AVE;DUBBO;2830;1660;M;20020409;20020521;325000;A;R;RESIDENCE;;AL;;;8632977;
C;114;1222884;6;20020603 10:15;43//706330;
D;114;1222884;6;20020603 10:15;P;;;;;;
D;114;1222884;6;20020603 10:15;V;;;;;;
D;114;1222884;6;20020603 10:15;V;;;;;;
B;114;1223079;7;20020603 10:15;;;58;BENNETT ST;DUBBO;2830;;;20020312;20020506;140000;A;R;RESIDENCE;;AC;;;8620453;
C;114;1223079;7;20020603 10:15;2//29036;
D;114;1223079;7;20020603 10:15;P;;;;;;
D;114;1223079;7;20020603 10:15;P;;;;;;
D;114;1223079;7;20020603 10:15;V;;;;;;
D;114;1223079;7;20020603 10:15;V;;;;;;
B;114;1223156;8;20020603 10:15;;;10;BERNBOROUGH PL;DUBBO;2830;950;M;20020212;20020311;37500;A;R;RESIDENCE;;EF;;;8536076;
C;114;1223156;8;20020603 10:15;19//883276;
D;114;1223156;8;20020603 10:15;P;;;;;;
D;114;1223156;8;20020603 10:15;P;;;;;;
D;114;1223156;8;20020603 10:15;V;;;;;;
B;114;1223178;9;20020603 10:15;;;8;BEVERIDGE CRES;DUBBO;2830;796.7;M;20020220;20020405;177500;A;R;RESIDENCE;;AA;;;8574740;
C;114;1223178;9;20020603 10:15;16//243373;
D;114;1223178;9;20020603 10:15;P;;;;;;
D;114;1223178;9;20020603 10:15;P;;;;;;
D;114;1223178;9;20020603 10:15;V;;;;;;
D;114;1223178;9;20020603 10:15;V;;;;;;
B;114;1223278;10;20020603 10:15;;8;48;BIRCH AVE;DUBBO;2830;;;20020208;20020510;235000;;3;VILLA;8;;;;8605726;
C;114;1223278;10;20020603 10:15;8//37223;
D;114;1223278;10;20020603 10:15;P;;;;;;
D;114;1223278;10;20020603 10:15;P;;;;;;
D;114;1223278;10;20020603 10:15;V;;;;;;
D;114;1223278;10;20020603 10:15;V;;;;;;
D;114;1223278;10;20020603 10:15;V;;;;;;
B;114;1223278;11;20020603 10:15;;20;48;BIRCH AVE;DUBBO;2830;;;20020326;20020430;175000;;R;RESIDENCE;20;;;;8561561;
C;114;1223278;11;20020603 10:15;20//37223;
D;114;1223278;11;20020603 10:15;P;;;;;;
D;114;1223278;11;20020603 10:15;P;;;;;;
D;114;1223278;11;20020603 10:15;V;;;;;;
D;114;1223278;11;20020603 10:15;V;;;;;;
B;114;1223450;12;20020603 10:15;;;42;BONNER CRES;DUBBO;2830;1092;M;20020222;20020405;145000;A;R;RESIDENCE;;AQ;;;8548778;
C;114;1223450;12;20020603 10:15;7//704105;
D;114;1223450;12;20020603 10:15;P;;;;;;
D;114;1223450;12;20020603 10:15;V;;;;;;
D;114;1223450;12;20020603 10:15;V;;;;;;
B;114;1223537;13;20020603 10:15;;;4 L;WAKE RD;DUBBO;2830;10.02;H;20011115;20020111;189000;R;R;RESIDENCE;;HC;RR;;8368953;
C;114;1223537;13;20020603 10:15;20//253451;
D;114;1223537;13;20020603 10:15;P;;;;;;
D;114;1223537;13;20020603 10:15;P;;;;;;
D;114;1223537;13;20020603 10:15;V;;;;;;
B;114;1223677;14;20020603 10:15;;;57 A;BOUNDARY RD;DUBBO;2830;217.383;M;20011019;20011130;123200;B;R;RESIDENCE;;BS;AC;;8350708;
C;114;1223677;14;20020603 10:15;7//230068;
D;114;1223677;14;20020603 10:15;P;;;;;;
D;114;1223677;14;20020603 10:15;P;;;;;;
D;114;1223677;14;20020603 10:15;V;;;;;;
B;114;1223741;15;20020603 10:15;;7;144;BOURKE ST;DUBBO;2830;;;20020312;20020424;87000;;3;UNIT;7;;;;8555122;
C;114;1223741;15;20020603 10:15;7//36989;
D;114;1223741;15;20020603 10:15;P;;;;;;
D;114;1223741;15;20020603 10:15;P;;;;;;
D;114;1223741;15;20020603 10:15;V;;;;;;
B;114;1223774;16;20020603 10:15;;3;120;BOURKE ST;DUBBO;2830;;;20020326;20020426;89000;;3;HOME UNIT;3;;;;8572963;
C;114;1223774;16;20020603 10:15;3//15235;
D;114;1223774;16;20020603 10:15;P;;;;;;
D;114;1223774;16;20020603 10:15;V;;;;;;
D;114;1223774;16;20020603 10:15;V;;;;;;
B;114;1223907;17;20020603 10:15;;;1;BRAUN AVE;DUBBO;2830;587.6;M;20020312;20020515;45000;A;R;RESIDENCE;;AN;;;8637029;
C;114;1223907;17;20020603 10:15;85//251858;
D;114;1223907;17;20020603 10:15;P;;;;;;
D;114;1223907;17;20020603 10:15;V;;;;;;
D;114;1223907;17;20020603 10:15;V;;;;;;
B;114;1223991;18;20020603 10:15;;3;274;BRISBANE ST;DUBBO;2830;;;20020404;20020419;77000;;3;UNIT;3;;;;8543946;
C;114;1223991;18;20020603 10:15;3//17816;
D;114;1223991;18;20020603 10:15;P;;;;;;
D;114;1223991;18;20020603 10:15;V;;;;;;
B;114;1224002;19;20020603 10:15;;;264;BRISBANE ST;DUBBO;2830;;;20020308;20020426;210000;A;R;RESIDENCE;;AE;;;8574251;
C;114;1224002;19;20020603 10:15;1//741549;
D;114;1224002;19;20020603 10:15;P;;;;;;
D;114;1224002;19;20020603 10:15;P;;;;;;
D;114;1224002;19;20020603 10:15;V;;;;;;
D;114;1224002;19;20020603 10:15;V;;;;;;
B;114;1224176;20;20020603 10:15;;;285;BRISBANE ST;DUBBO;2830;;;20020212;20020426;135000;A;R;RESIDENCE;;AZ;;;8606408;
C;114;1224176;20;20020603 10:15;A//391662;
D;114;1224176;20;20020603 10:15;P;;;;;;
D;114;1224176;20;20020603 10:15;P;;;;;;
D;114;1224176;20;20020603 10:15;V;;;;;;
D;114;1224176;20;20020603 10:15;V;;;;;;
B;114;1224180;21;20020603 10:15;;;23;BRUCE AVE;DUBBO;2830;631.4;M;20020307;20020308;75000;A;R;RESIDENCE;;AU;;;8545400;
C;114;1224180;21;20020603 10:15;55//262350;
D;114;1224180;21;20020603 10:15;P;;;;;;
D;114;1224180;21;20020603 10:15;V;;;;;;
B;114;1224342;22;20020603 10:15;;2;71;BULTJE ST;DUBBO;2830;;;20020318;20020318;78000;;3;UNIT;2;;;;8553411;
C;114;1224342;22;20020603 10:15;2//31605;
D;114;1224342;22;20020603 10:15;P;;;;;;
D;114;1224342;22;20020603 10:15;V;;;;;;
B;114;1224582;23;20020603 10:15;;;54 R;BURRAWAY RD;DUBBO;2830;10.2;H;20011107;20011219;175000;R;R;RESIDENCE;;HA;RR;;8255987;
C;114;1224582;23;20020603 10:15;18//261484;
D;114;1224582;23;20020603 10:15;P;;;;;;
D;114;1224582;23;20020603 10:15;P;;;;;;
D;114;1224582;23;20020603 10:15;V;;;;;;
D;114;1224582;23;20020603 10:15;V;;;;;;
B;114;1224634;24;20020603 10:15;;;4;CADELL ST;DUBBO;2830;505.9;M;20020313;20020424;145000;A;R;RESIDENCE;;AG;;;8555136;
C;114;1224634;24;20020603 10:15;1//999152;
D;114;1224634;24;20020603 10:15;P;;;;;;
D;114;1224634;24;20020603 10:15;V;;;;;;
D;114;1224634;24;20020603 10:15;V;;;;;;
B;114;1224671;25;20020603 10:15;;;46;CARDIFF ARMS AVE;DUBBO;2830;702;M;20020226;20020409;155000;A;R;RESIDENCE;;AL;;;8560267;
C;114;1224671;25;20020603 10:15;2//852977;
D;114;1224671;25;20020603 10:15;P;;;;;;
D;114;1224671;25;20020603 10:15;V;;;;;;
D;114;1224671;25;20020603 10:15;V;;;;;;
B;114;1224775;26;20020603 10:15;;;5;CARRINGTON SQ;DUBBO;2830;708.2;M;20020315;20020423;145000;A;R;RESIDENCE;;AE;;;8566607;
C;114;1224775;26;20020603 10:15;2//242646;
D;114;1224775;26;20020603 10:15;P;;;;;;
D;114;1224775;26;20020603 10:15;V;;;;;;
B;114;1225049;27;20020603 10:15;;;22;CHIFLEY DR;DUBBO;2830;636.3;M;20011116;20020118;90000;A;R;RESIDENCE;;AS;AC;;8344318;
C;114;1225049;27;20020603 10:15;58//261382;
D;114;1225049;27;20020603 10:15;P;;;;;;
D;114;1225049;27;20020603 10:15;V;;;;;;
B;114;1225174;28;20020603 10:15;;;12;CLOONAWILLIN CL;DUBBO;2830;5567;M;20020223;20020416;290000;A;R;RESIDENCE;;GA;;;8568031;
