A;237;20011109 15:04;CDIXON;
B;237;2628967;1;20011109 15:04;;;;WALKER ST;BARADINE;2396;12.95;H;20010726;20010827;42500;R;R;RESIDENCE;;HH;;;7965560;
C;237;2628967;1;20011109 15:04;4//750246;
D;237;2628967;1;20011109 15:04;P;;;;;;
D;237;2628967;1;20011109 15:04;V;;;;;;
B;237;2628993;2;20011109 15:04;;;76;WELLINGTON ST;BARADINE;2396;1012;M;20010213;20010316;45000;Z;R;RESIDENCE;;AH;AC;;7509274;
C;237;2628993;2;20011109 15:04;8B//332488;
D;237;2628993;2;20011109 15:04;P;;;;;;
D;237;2628993;2;20011109 15:04;V;;;;;;
B;237;2629183;3;20011109 15:04;;;21;BULLINDA ST;BINNAWAY;2395;2023;M;20010326;20010601;15000;Z;R;RESIDENCE;;BF;AC;;7680349;
C;237;2629183;3;20011109 15:04;1//301134 PT 12/1/758051;
D;237;2629183;3;20011109 15:04;P;;;;;;
D;237;2629183;3;20011109 15:04;V;;;;;;
B;237;2629409;4;20011109 15:04;;;2;ROPERS RD;BINNAWAY;2395;1012;M;20010403;20010501;25000;Z;R;RESIDENCE;;AX;AC;;7594462;
C;237;2629409;4;20011109 15:04;1//332013;
D;237;2629409;4;20011109 15:04;P;;;;;;
D;237;2629409;4;20011109 15:04;V;;;;;;
B;237;2629431;5;20011109 15:04;;;17;WATT ST;BINNAWAY;2395;1012;M;20010718;20010829;65000;Z;R;RESIDENCE;;AX;;;7939809;
C;237;2629431;5;20011109 15:04;8//19389;
D;237;2629431;5;20011109 15:04;P;;;;;;
D;237;2629431;5;20011109 15:04;P;;;;;;
D;237;2629431;5;20011109 15:04;V;;;;;;
B;237;2629644;6;20011109 15:04;;;;PSH CAIGAN;COONABARABRAN;2357;2235;H;20001123;20010316;1900000;R;3;FARM DWELLING;;MB;RMO;;7518896;
C;237;2629644;6;20011109 15:04;6//132122 A//389400 PT 1, 10, 11, 12, 13, PT 14, PT 140, 15, 16, 17, 1;
C;237;2629644;6;20011109 15:04;8, 19, PT 2, 20, 21, 22, 23, PT 24, 37, PT 38, PT 39, 4, PT 40, PT 41,;
C;237;2629644;6;20011109 15:04; 43, 44, 45, 46, PT 5, PT 52, PT 6, 68, 7, 8, 9//753374;
D;237;2629644;6;20011109 15:04;P;;;;;;
D;237;2629644;6;20011109 15:04;V;;;;;;
B;237;2629696;7;20011109 15:04;;;;PSH COOKABINGIE;COONABARABRAN;2357;944.9;H;20010730;20010827;750000;R;R;RESIDENCE;;CD;;;7933185;
C;237;2629696;7;20011109 15:04;15, 18//754965;
D;237;2629696;7;20011109 15:04;P;;;;;;
D;237;2629696;7;20011109 15:04;P;;;;;;
D;237;2629696;7;20011109 15:04;V;;;;;;
D;237;2629696;7;20011109 15:04;V;;;;;;
B;237;2630282;8;20011109 15:04;;;38;COWPER ST;COONABARABRAN;2357;7082;M;20010616;20010919;25000;Z;3;SHED;;FA;;;7968799;
C;237;2630282;8;20011109 15:04;361, 362//753378;
D;237;2630282;8;20011109 15:04;P;;;;;;
D;237;2630282;8;20011109 15:04;P;;;;;;
D;237;2630282;8;20011109 15:04;V;;;;;;
B;237;2630336;9;20011109 15:04;;;81;DALGARNO ST;COONABARABRAN;2357;1018;M;20010706;20010817;61500;Z;R;RESIDENCE;;AB;;;7900142;
C;237;2630336;9;20011109 15:04;3//333321;
D;237;2630336;9;20011109 15:04;P;;;;;;
D;237;2630336;9;20011109 15:04;V;;;;;;
B;237;2631280;10;20011109 15:04;;;20;TIMOR ST;COONABARABRAN;2357;973.8;M;20010824;20010921;75000;Z;R;RESIDENCE;;AB;;;7984246;
C;237;2631280;10;20011109 15:04;C//102982;
D;237;2631280;10;20011109 15:04;P;;;;;;
D;237;2631280;10;20011109 15:04;V;;;;;;
B;237;2631475;11;20011109 15:04;VACY;;;NEWELL HWY;COONABARABRAN;2357;1364.1;H;20010330;20010525;876042;R;3;FARM;;MB;RM;;7683985;
C;237;2631475;11;20011109 15:04;A, B//33656 1, 2, 3, 4, 5, 6//126955 1, 2, 3//126957 1//126962 1, 2, 3;
C;237;2631475;11;20011109 15:04;, 4//131215 30, 31, 32, 37, 38//753383 39//753409 7//830814;
D;237;2631475;11;20011109 15:04;P;;;;;;
D;237;2631475;11;20011109 15:04;V;;;;;;
D;237;2631475;11;20011109 15:04;V;;;;;;
B;237;2631775;12;20011109 15:04;ROUND MOUNTAIN;;;;COONABARABRAN;2357;959.8;H;20010517;20010703;760000;R;3;FARM;;ME;RMO;;7742804;
C;237;2631775;12;20011109 15:04;1//653673 49//657941 128, 129, 134, 148, 50, 68, 70, 71, 75, 96//75551;
C;237;2631775;12;20011109 15:04;9;
D;237;2631775;12;20011109 15:04;P;;;;;;
D;237;2631775;12;20011109 15:04;P;;;;;;
B;237;2632094;13;20011109 15:04;;;;"RED HILL";COONABARABRAN;2357;168.8;H;20010523;20010704;117500;R;V;VACANT LAND;;MB;RM;;7761402;
C;237;2632094;13;20011109 15:04;52//603088;
D;237;2632094;13;20011109 15:04;P;;;;;;
D;237;2632094;13;20011109 15:04;V;;;;;;
D;237;2632094;13;20011109 15:04;V;;;;;;
B;237;2632151;14;20011109 15:04;;;;PSH YAMINBA;COONABARABRAN;2357;45.55;H;20010503;20010706;8000;R;V;VACANT LAND;;HE;;;7773527;
C;237;2632151;14;20011109 15:04;33//771074;
D;237;2632151;14;20011109 15:04;P;;;;;;
D;237;2632151;14;20011109 15:04;V;;;;;;
D;237;2632151;14;20011109 15:04;V;;;;;;
Z;69;14;18;35;
