A;RTSALEDATA;511;20250428 01:24;VALNET;
B;511;3044005;1;20250428 01:24;;;168;STEWARTS BROOK RD;STEWARTS BROOK;2337;205.2;H;20250311;20250417;525000;RU1;3;FARM;;RRE;;0;AU988658;
C;511;3044005;1;20250428 01:24;170, 171/725060 138, 139, 141/752478 Enclosure Permit 51038;
D;511;3044005;1;20250428 01:24;P;;;;;;
D;511;3044005;1;20250428 01:24;P;;;;;;
D;511;3044005;1;20250428 01:24;V;;;;;;
D;511;3044005;1;20250428 01:24;V;;;;;;
B;511;4608962;2;20250428 01:24;;;;ALYNDALE RD;MERRIWA;2329;1161.085;H;20241220;20250410;9192957;;3;FARM;;;;0;AU966398;
C;511;4608962;2;20250428 01:24;1/185141 92/515609 2/515610 2, 3, 4, 5, 6, 7, 8, 12, 52, 140, 149, 150;
C;511;4608962;2;20250428 01:24;, 195, 196, 199, 208, 209/750754 10, 11, 12, 13, 19, 82, 105, 106, 107;
C;511;4608962;2;20250428 01:24;, 109, 139, 148, 151, 162, 170, 178/750947 101/1299297;
D;511;4608962;2;20250428 01:24;P;;;;;;
D;511;4608962;2;20250428 01:24;P;;;;;;
D;511;4608962;2;20250428 01:24;V;;;;;;
D;511;4608962;2;20250428 01:24;V;;;;;;
B;511;2651026;3;20250428 01:24;;;275;AVOCADO RD;MERRIWA;2329;225.3;H;20250221;20250401;2000000;RU1;R;RESIDENCE;;RWS;;0;AU942675;
C;511;2651026;3;20250428 01:24;11/618277;
D;511;2651026;3;20250428 01:24;P;;;;;;
D;511;2651026;3;20250428 01:24;P;;;;;;
D;511;2651026;3;20250428 01:24;V;;;;;;
B;511;3176324;4;20250428 01:24;;;10;ALABAMA ST;SCONE;2337;1461;M;20250411;20250424;230000;R1;V;VACANT LAND;;AAF;;0;AV5464;
C;511;3176324;4;20250428 01:24;108/1082091;
D;511;3176324;4;20250428 01:24;P;;;;;;
D;511;3176324;4;20250428 01:24;P;;;;;;
D;511;3176324;4;20250428 01:24;V;;;;;;
B;511;292697;5;20250428 01:24;;;12;GRAEME ST;ABERDEEN;2336;1011;M;20250318;20250423;505000;R1;R;RESIDENCE;;AAA;;0;AV2643;
C;511;292697;5;20250428 01:24;110/591846;
D;511;292697;5;20250428 01:24;P;;;;;;
D;511;292697;5;20250428 01:24;V;;;;;;
B;511;295780;6;20250428 01:24;;;16;QUEEN ST;BUNNAN;2337;2023;M;20250327;20250424;78600;RU5;V;VACANT LAND;;ZVB;;0;AV4424;
C;511;295780;6;20250428 01:24;3/4/758187;
D;511;295780;6;20250428 01:24;P;;;;;;
D;511;295780;6;20250428 01:24;V;;;;;;
B;511;293849;7;20250428 01:24;;2;27;GUERNSEY ST;SCONE;2337;;;20250306;20250417;330000;;R;RESIDENCE;2;;;0;AU989230;
C;511;293849;7;20250428 01:24;2/SP39740;
D;511;293849;7;20250428 01:24;P;;;;;;
D;511;293849;7;20250428 01:24;V;;;;;;
B;511;4430409;8;20250428 01:24;;;17 E;KELLY ST;SCONE;2337;6853;M;20250311;20250422;190000;R1;V;VACANT LAND;;AAW;;0;AU995734;
C;511;4430409;8;20250428 01:24;14/1228238;
D;511;4430409;8;20250428 01:24;P;;;;;;
D;511;4430409;8;20250428 01:24;V;;;;;;
D;511;4430409;8;20250428 01:24;V;;;;;;
Z;43;8;10;23;
