A;RTSALEDATA;275;20250113 01:08;VALNET;
B;275;1235418;1;20250113 01:08;;;415;WHEELERS LANE;DUBBO;2830;608.9;M;20241127;20250108;522000;R1;R;RESIDENCE;;GRS;;0;AU733572;
C;275;1235418;1;20250113 01:08;8/245117;
D;275;1235418;1;20250113 01:08;P;;;;;;
D;275;1235418;1;20250113 01:08;V;;;;;;
B;275;1230788;2;20250113 01:08;;;10;MULGA CT;DUBBO;2830;823.8;M;20241125;20250106;588000;R2;R;RESIDENCE;;LDF;;0;AU728897;
C;275;1230788;2;20250113 01:08;6/39716;
D;275;1230788;2;20250113 01:08;P;;;;;;
D;275;1230788;2;20250113 01:08;V;;;;;;
B;275;1222715;3;20250113 01:08;;;35;BANKSIA CRES;DUBBO;2830;893.6;M;20241127;20250108;540000;R2;R;RESIDENCE;;LDF;;0;AU733950;
C;275;1222715;3;20250113 01:08;4/60/758361;
D;275;1222715;3;20250113 01:08;P;;;;;;
D;275;1222715;3;20250113 01:08;V;;;;;;
B;275;4144124;4;20250113 01:08;;;26 B;MAGNOLIA BVD;DUBBO;2830;354.6;M;20241219;20250107;545000;R2;R;RESIDENCE;;LDN;;0;AU730406;
C;275;4144124;4;20250113 01:08;2311/1243183;
D;275;4144124;4;20250113 01:08;P;;;;;;
D;275;4144124;4;20250113 01:08;V;;;;;;
D;275;4144124;4;20250113 01:08;V;;;;;;
B;275;1287040;5;20250113 01:08;;;114;ARTHUR ST;WELLINGTON;2820;404.7;M;20241216;20250106;500000;R1;3;COMMERCIAL;;AAB;;0;AU729862;
C;275;1287040;5;20250113 01:08;1/5505;
D;275;1287040;5;20250113 01:08;P;;;;;;
D;275;1287040;5;20250113 01:08;V;;;;;;
B;275;3135670;6;20250113 01:08;;;7;GLENABBEY DR;DUBBO;2830;6571;M;20241107;20250107;1400000;R2;R;RESIDENCE;;LDD;;0;AU731117;
C;275;3135670;6;20250113 01:08;4/1075825;
D;275;3135670;6;20250113 01:08;P;;;;;;
D;275;3135670;6;20250113 01:08;P;;;;;;
D;275;3135670;6;20250113 01:08;V;;;;;;
B;275;3710189;7;20250113 01:08;;;23;FAIRVIEW ST;DUBBO;2830;837.6;M;20241205;20250106;200000;R2;R;RESIDENCE;;LDS;;0;AU729673;
C;275;3710189;7;20250113 01:08;9/1184736;
D;275;3710189;7;20250113 01:08;P;;;;;;
D;275;3710189;7;20250113 01:08;V;;;;;;
D;275;3710189;7;20250113 01:08;V;;;;;;
B;275;4456553;8;20250113 01:08;;;40;SUNNINGDALE CL;DUBBO;2830;1040;M;20241126;20250107;450000;R2;V;VACANT LAND;;LDD;;0;AU731078;
C;275;4456553;8;20250113 01:08;2323/1276091;
D;275;4456553;8;20250113 01:08;P;;;;;;
D;275;4456553;8;20250113 01:08;P;;;;;;
D;275;4456553;8;20250113 01:08;V;;;;;;
D;275;4456553;8;20250113 01:08;V;;;;;;
B;275;4491988;9;20250113 01:08;;;58;SUNNINGDALE CL;DUBBO;2830;902.3;M;20241210;20250108;398600;R2;V;VACANT LAND;;LDD;;0;AU732254;
C;275;4491988;9;20250113 01:08;2408/1279437;
D;275;4491988;9;20250113 01:08;P;;;;;;
D;275;4491988;9;20250113 01:08;V;;;;;;
B;275;3882346;10;20250113 01:08;;;51;BUCKENBAH ST;GEURIE;2818;2498;M;20241216;20250107;550000;RU5;3;COMMERCIAL;;ZGL;;0;AU731189;
C;275;3882346;10;20250113 01:08;1/104460 1/127334 1/319464;
D;275;3882346;10;20250113 01:08;P;;;;;;
D;275;3882346;10;20250113 01:08;P;;;;;;
D;275;3882346;10;20250113 01:08;V;;;;;;
Z;48;10;10;26;
