A;084;20020102 13:42;PTHIRLWELL;
B;084;683112;1;20020102 13:42;;;75;ABINGDON RD;ROSEVILLE;2069;829.1;M;20010921;20011126;595000;A;R;RESIDENCE;;GD;;;8171394;
C;084;683112;1;20020102 13:42;40//13028;
D;084;683112;1;20020102 13:42;P;;;;;;
D;084;683112;1;20020102 13:42;V;;;;;;
B;084;683121;2;20020102 13:42;;;93;ABINGDON RD;ROSEVILLE;2069;932.9;M;20010914;20011126;629000;A;R;RESIDENCE;;GD;;;8192862;
C;084;683121;2;20020102 13:42;49//13028;
D;084;683121;2;20020102 13:42;P;;;;;;
D;084;683121;2;20020102 13:42;P;;;;;;
D;084;683121;2;20020102 13:42;V;;;;;;
D;084;683121;2;20020102 13:42;V;;;;;;
B;084;683310;3;20020102 13:42;;;10;ADAMS AVE;TURRAMURRA;2074;878.9;M;20011018;20011204;580000;A;R;RESIDENCE;;GT;;;8194162;
C;084;683310;3;20020102 13:42;60//35369;
D;084;683310;3;20020102 13:42;P;;;;;;
D;084;683310;3;20020102 13:42;P;;;;;;
D;084;683310;3;20020102 13:42;V;;;;;;
D;084;683310;3;20020102 13:42;V;;;;;;
B;084;683812;4;20020102 13:42;;;10;ALLARD AVE;ROSEVILLE;2069;1095;M;20011004;20011115;871000;A;R;RESIDENCE;;GG;;;8167745;
C;084;683812;4;20020102 13:42;56//13450;
D;084;683812;4;20020102 13:42;P;;;;;;
D;084;683812;4;20020102 13:42;P;;;;;;
D;084;683812;4;20020102 13:42;V;;;;;;
D;084;683812;4;20020102 13:42;V;;;;;;
B;084;684011;5;20020102 13:42;;;6;ANDERSON AVE;TURRAMURRA;2074;935.8;M;20010718;20010903;520500;A;R;RESIDENCE;;EH;;;8038928;
C;084;684011;5;20020102 13:42;31//217287;
D;084;684011;5;20020102 13:42;P;;;;;;
D;084;684011;5;20020102 13:42;P;;;;;;
D;084;684011;5;20020102 13:42;V;;;;;;
D;084;684011;5;20020102 13:42;V;;;;;;
B;084;684268;6;20020102 13:42;;;75;ARNOLD ST;KILLARA;2071;1115;M;20010913;20011126;1880000;A;R;RESIDENCE;;GM;;;8150427;
C;084;684268;6;20020102 13:42;3//950694;
D;084;684268;6;20020102 13:42;P;;;;;;
D;084;684268;6;20020102 13:42;P;;;;;;
D;084;684268;6;20020102 13:42;V;;;;;;
B;084;684362;7;20020102 13:42;;;3;ASHBURTON AVE;TURRAMURRA;2074;948.5;M;20011119;20011213;547500;A;R;RESIDENCE;;EJ;;;8207943;
C;084;684362;7;20020102 13:42;14//217009;
D;084;684362;7;20020102 13:42;P;;;;;;
D;084;684362;7;20020102 13:42;P;;;;;;
D;084;684362;7;20020102 13:42;V;;;;;;
B;084;684747;8;20020102 13:42;;;1;AZALEA GDNS;WAHROONGA;2076;1524;M;20010702;20010921;632000;A;R;RESIDENCE;;HF;;;7979843;
C;084;684747;8;20020102 13:42;5//258375;
D;084;684747;8;20020102 13:42;P;;;;;;
D;084;684747;8;20020102 13:42;P;;;;;;
D;084;684747;8;20020102 13:42;V;;;;;;
D;084;684747;8;20020102 13:42;V;;;;;;
B;084;685134;9;20020102 13:42;;;122 A;BANNOCKBURN RD;TURRAMURRA;2074;933.3;M;20010930;20011112;830000;A;R;RESIDENCE;;GT;;;8148637;
C;084;685134;9;20020102 13:42;2//557967;
D;084;685134;9;20020102 13:42;P;;;;;;
D;084;685134;9;20020102 13:42;V;;;;;;
B;084;685206;10;20020102 13:43;;;29;BANNOCKBURN RD;PYMBLE;2073;1157;M;20010922;20011102;935500;A;R;RESIDENCE;;GT;;;8155551;
C;084;685206;10;20020102 13:43;A//161727;
D;084;685206;10;20020102 13:43;P;;;;;;
