A;RTSALEDATA;537;20250127 01:05;VALNET;
B;537;2630424;1;20250127 01:05;;;21;DRUMMOND ST;COONABARABRAN;2357;891.6;M;20241220;20250122;320000;R1;R;RESIDENCE;;MCN;;0;AU770190;
C;537;2630424;1;20250127 01:05;3/233823;
D;537;2630424;1;20250127 01:05;P;;;;;;
D;537;2630424;1;20250127 01:05;V;;;;;;
B;537;2631692;2;20250127 01:05;BERYL JAMES;;202;HOMELEIGH DR;COONABARABRAN;2357;8.223;H;20250106;20250120;220000;R5;R;RESIDENCE;;CNL;;0;AU764997;
C;537;2631692;2;20250127 01:05;28/255639;
D;537;2631692;2;20250127 01:05;P;;;;;;
D;537;2631692;2;20250127 01:05;P;;;;;;
D;537;2631692;2;20250127 01:05;V;;;;;;
D;537;2631692;2;20250127 01:05;V;;;;;;
B;537;3199501;3;20250127 01:05;;;11;HAWKINS LANE;COONABARABRAN;2357;4.127;H;20241220;20250122;380000;R5;R;RESIDENCE;;CNL;;0;AU770187;
C;537;3199501;3;20250127 01:05;12/255360;
D;537;3199501;3;20250127 01:05;P;;;;;;
D;537;3199501;3;20250127 01:05;V;;;;;;
B;537;4004743;4;20250127 01:05;BIRUBI COTTAGE;;308;MERRYGOEN RD;MERRYGOEN;2831;5.14;H;20241217;20250120;398000;RU5;3;FARM;;ZOV;;0;AU762468;
C;537;4004743;4;20250127 01:05;1, 2, 3, 4, 5, 6, 7, 8, 9, 10/6/758674 2, 3, 4, 5/7/758674 1/8/758674 ;
C;537;4004743;4;20250127 01:05;8/1174118 1/1222223 Licence 590839;
D;537;4004743;4;20250127 01:05;P;;;;;;
D;537;4004743;4;20250127 01:05;P;;;;;;
D;537;4004743;4;20250127 01:05;V;;;;;;
Z;22;4;5;11;
