A;120;20011109 11:49;CDIXON;
B;120;1253539;1;20011109 11:49;;;2;AVISFORD CT;MUDGEE;2850;7096;M;20010710;20010727;80000;A;V;VACANT LAND;;AA;;;7826387;
C;120;1253539;1;20011109 11:49;1//1007792;
D;120;1253539;1;20011109 11:49;P;;;;;;
D;120;1253539;1;20011109 11:49;P;;;;;;
D;120;1253539;1;20011109 11:49;V;;;;;;
B;120;1253909;2;20011109 11:49;;;;CHURCH;MUDGEE;2850;1069;M;20010524;20010810;228000;A;R;RESIDENCE;;AC;;;7855582;
C;120;1253909;2;20011109 11:49;40//858110;
D;120;1253909;2;20011109 11:49;P;;;;;;
D;120;1253909;2;20011109 11:49;P;;;;;;
D;120;1253909;2;20011109 11:49;V;;;;;;
D;120;1253909;2;20011109 11:49;V;;;;;;
B;120;1253950;3;20011109 11:49;;;188;CHURCH ST;MUDGEE;2850;992.7;M;20010608;20010720;105000;A;R;RESIDENCE;;AC;;;7815334;
C;120;1253950;3;20011109 11:49;1//517307;
D;120;1253950;3;20011109 11:49;P;;;;;;
D;120;1253950;3;20011109 11:49;V;;;;;;
B;120;1254076;4;20011109 11:49;;;;CONSTANTIA RD;MUDGEE;2850;2011;M;20010601;20010814;273000;A;R;RESIDENCE;;AC;;;7887064;
C;120;1254076;4;20011109 11:49;703//808598;
D;120;1254076;4;20011109 11:49;P;;;;;;
D;120;1254076;4;20011109 11:49;P;;;;;;
D;120;1254076;4;20011109 11:49;V;;;;;;
D;120;1254076;4;20011109 11:49;V;;;;;;
B;120;1254146;5;20011109 11:49;;;26;COURT ST;MUDGEE;2850;;;20010622;20010727;69000;A;R;RESIDENCE;;AD;;;7860998;
C;120;1254146;5;20011109 11:49;E//17503;
D;120;1254146;5;20011109 11:49;P;;;;;;
D;120;1254146;5;20011109 11:49;V;;;;;;
D;120;1254146;5;20011109 11:49;V;;;;;;
D;120;1254146;5;20011109 11:49;V;;;;;;
B;120;1254442;6;20011109 11:49;;;9;DENISON ST;MUDGEE;2850;;;20010626;20010727;120000;A;R;RESIDENCE;;AD;;;7834564;
C;120;1254442;6;20011109 11:49;A//155476;
D;120;1254442;6;20011109 11:49;P;;;;;;
D;120;1254442;6;20011109 11:49;P;;;;;;
D;120;1254442;6;20011109 11:49;V;;;;;;
D;120;1254442;6;20011109 11:49;V;;;;;;
B;120;1254533;7;20011109 11:49;;;52;DOURO ST;MUDGEE;2850;1012;M;20010711;20010808;95000;A;R;RESIDENCE;;AD;;;7845697;
C;120;1254533;7;20011109 11:49;1//1002576;
D;120;1254533;7;20011109 11:49;P;;;;;;
D;120;1254533;7;20011109 11:49;V;;;;;;
D;120;1254533;7;20011109 11:49;V;;;;;;
B;120;1254728;8;20011109 11:49;;;112;GLADSTONE ST;MUDGEE;2850;695.6;M;20010530;20010718;102500;A;R;RESIDENCE;;AD;;;7816535;
C;120;1254728;8;20011109 11:49;3//518910;
D;120;1254728;8;20011109 11:49;P;;;;;;
D;120;1254728;8;20011109 11:49;P;;;;;;
D;120;1254728;8;20011109 11:49;V;;;;;;
B;120;1254835;9;20011109 11:49;;;137;GLADSTONE ST;MUDGEE;2850;461.5;M;20010622;20010803;66500;A;R;RESIDENCE;;AF;;;7861273;
C;120;1254835;9;20011109 11:49;1, 2//195744;
D;120;1254835;9;20011109 11:49;P;;;;;;
D;120;1254835;9;20011109 11:49;V;;;;;;
B;120;1255634;10;20011109 11:49;;;;LOVEJOY ST;MUDGEE;2850;1012;M;20000408;20000602;310000;A;3;FLATS;;AH;AM;;4279 745;
C;120;1255634;10;20011109 11:49;1//1018971;
D;120;1255634;10;20011109 11:49;P;;;;;;
D;120;1255634;10;20011109 11:49;P;;;;;;
D;120;1255634;10;20011109 11:49;V;;;;;;
B;120;1255675;11;20011109 11:49;;;;LYNWOOD AVE;MUDGEE;2850;878.7;M;20010626;20010730;199000;A;R;RESIDENCE;;AC;;;7868707;
C;120;1255675;11;20011109 11:49;16//802483;
D;120;1255675;11;20011109 11:49;P;;;;;;
D;120;1255675;11;20011109 11:49;P;;;;;;
D;120;1255675;11;20011109 11:49;V;;;;;;
B;120;1255878;12;20011109 11:49;;;;MARKET ST;MUDGEE;2850;872.6;M;20010608;20010720;162000;A;R;RESIDENCE;;AD;;;7869928;
C;120;1255878;12;20011109 11:49;2//535249;
D;120;1255878;12;20011109 11:49;P;;;;;;
D;120;1255878;12;20011109 11:49;V;;;;;;
D;120;1255878;12;20011109 11:49;V;;;;;;
B;120;1255960;13;20011109 11:49;;;;MCGREGOR PL;MUDGEE;2850;614.2;M;20010615;20010820;180000;A;R;RESIDENCE;;AB;;;7874119;
C;120;1255960;13;20011109 11:49;17//828370;
D;120;1255960;13;20011109 11:49;P;;;;;;
D;120;1255960;13;20011109 11:49;P;;;;;;
