A;RTSALEDATA;301;20250714 01:13;VALNET;
B;301;1877833;1;20250714 01:13;;;500;FULLERS LANE;WALLABADAH;2343;606.6;H;20250625;20250707;3000000;RU1;R;RESIDENCE;;RGR;;;AV220116;
C;301;1877833;1;20250714 01:13;212/555218;
D;301;1877833;1;20250714 01:13;P;;;;;;
D;301;1877833;1;20250714 01:13;V;;;;;;
D;301;1877833;1;20250714 01:13;V;;;;;;
B;301;1872935;2;20250714 01:13;;;8;HENRY ST;WERRIS CREEK;2341;673;M;20250520;20250707;360000;R1;R;RESIDENCE;;AWC;;;AV217243;
C;301;1872935;2;20250714 01:13;1/7297;
D;301;1872935;2;20250714 01:13;P;;;;;;
D;301;1872935;2;20250714 01:13;P;;;;;;
D;301;1872935;2;20250714 01:13;V;;;;;;
B;301;1873089;3;20250714 01:13;;;14;KURRARA ST;WERRIS CREEK;2341;708.2;M;20250522;20250710;275000;R1;R;RESIDENCE;;AWC;;;AV228490;
C;301;1873089;3;20250714 01:13;19/10/9988;
D;301;1873089;3;20250714 01:13;P;;;;;;
D;301;1873089;3;20250714 01:13;V;;;;;;
D;301;1873089;3;20250714 01:13;V;;;;;;
B;301;1878404;4;20250714 01:13;;;2;ELIZABETH ST;WALLABADAH;2343;2.121;H;20250529;20250709;395000;R5;R;RESIDENCE;;RLL;;;AV224714;
C;301;1878404;4;20250714 01:13;1/658833;
D;301;1878404;4;20250714 01:13;P;;;;;;
D;301;1878404;4;20250714 01:13;V;;;;;;
B;301;4435852;5;20250714 01:13;;;21;ROBEY AVE;QUIRINDI;2343;1172;M;20250529;20250703;75000;R1;V;VACANT LAND;;AQW;;;AV209284;
C;301;4435852;5;20250714 01:13;8/1182313;
D;301;4435852;5;20250714 01:13;P;;;;;;
D;301;4435852;5;20250714 01:13;P;;;;;;
D;301;4435852;5;20250714 01:13;V;;;;;;
Z;26;5;5;14;
