A;238;20030619 09:38;PDANN;
B;238;2633272;1;20030619 09:38;;;39;NASH ST;COONAMBLE;2829;1012;M;20021126;20030120;8000;Z;V;VACANT LAND;;ZC;AV;0;9320723;
C;238;2633272;1;20030619 09:38;1//397639;
D;238;2633272;1;20030619 09:38;P;;;;;;
D;238;2633272;1;20030619 09:38;V;;;;;;
B;238;2633288;2;20030619 09:38;;;51;NEBEA ST;COONAMBLE;2829;3.83;H;20030115;20030312;285000;R;R;RESIDENCE;;RB;RR;0;9477677;
C;238;2633288;2;20030619 09:38;170, 172, 173, 174//754199;
D;238;2633288;2;20030619 09:38;P;;;;;;
D;238;2633288;2;20030619 09:38;V;;;;;;
D;238;2633288;2;20030619 09:38;V;;;;;;
B;238;2633742;3;20030619 09:38;;;22;ZOCCOLI ST;COONAMBLE;2829;1699;M;20030121;20030307;250000;Z;R;RESIDENCE;;ZA;AC;0;9485227;
C;238;2633742;3;20030619 09:38;35//251903;
D;238;2633742;3;20030619 09:38;P;;;;;;
D;238;2633742;3;20030619 09:38;P;;;;;;
D;238;2633742;3;20030619 09:38;V;;;;;;
Z;16;3;3;8;
