A;235;20110801 02:34;VALNET;
B;235;2624358;1;20110801 02:34;;;;IRRIGATION RD;MENINDEE;2879;1.14;H;20110428;20110609;152500;R;3;FARM/RURAL;;MX;;0;AG353109;
C;235;2624358;1;20110801 02:34;2/725366 1492/763383 Licence 487390;
D;235;2624358;1;20110801 02:34;P;;;;;;
D;235;2624358;1;20110801 02:34;V;;;;;;
D;235;2624358;1;20110801 02:34;V;;;;;;
B;235;2624114;2;20110801 02:34;;;49;YARTLA ST;MENINDEE;2879;2023;M;20110504;20110603;390000;Z;3;SUPERMARKET;;MT;;0;AG380711;
C;235;2624114;2;20110801 02:34;1, 2/185375;
D;235;2624114;2;20110801 02:34;P;;;;;;
D;235;2624114;2;20110801 02:34;P;;;;;;
D;235;2624114;2;20110801 02:34;V;;;;;;
D;235;2624114;2;20110801 02:34;V;;;;;;
D;235;2624114;2;20110801 02:34;V;;;;;;
D;235;2624114;2;20110801 02:34;V;;;;;;
Z;15;2;2;9;
