A;206;20030619 09:13;PDANN;
B;206;1941785;1;20030619 09:13;;;254;ALBANY RD;PETERSHAM;2049;221.3;M;20030121;20030307;545000;A;R;RESIDENCE;;ET;;0;9451505;
C;206;1941785;1;20030619 09:13;391//132665;
D;206;1941785;1;20030619 09:13;P;;;;;;
D;206;1941785;1;20030619 09:13;P;;;;;;
D;206;1941785;1;20030619 09:13;V;;;;;;
B;206;1944546;2;20030619 09:13;;;19;BURROWS RD S;ST PETERS;2044;1766;M;20021212;20030217;2000000;I;3;FACTORY;;DA;;0;9477284;
C;206;1944546;2;20030619 09:13;9//858187;
D;206;1944546;2;20030619 09:13;P;;;;;;
D;206;1944546;2;20030619 09:13;V;;;;;;
D;206;1944546;2;20030619 09:13;V;;;;;;
B;206;1944810;3;20030619 09:13;;21;90;CAMBRIDGE ST;STANMORE;2048;;;20030206;20030307;365000;;3;HOME UNIT;21;;;0;9451707;
C;206;1944810;3;20030619 09:13;21//SP 7509;
D;206;1944810;3;20030619 09:13;P;;;;;;
D;206;1944810;3;20030619 09:13;V;;;;;;
B;206;1946355;4;20030619 09:13;;;11;CHESTER ST;PETERSHAM;2049;;;20021204;20030226;462000;A;R;RESIDENCE;;EG;;0;9451268;
C;206;1946355;4;20030619 09:13;B//110183;
D;206;1946355;4;20030619 09:13;P;;;;;;
D;206;1946355;4;20030619 09:13;V;;;;;;
D;206;1946355;4;20030619 09:13;V;;;;;;
B;206;1946656;5;20030619 09:13;;2;27;COBAR ST;DULWICH HILL;2203;;;20030128;20030311;270000;;R;RESIDENCE;2;;;0;9468676;
C;206;1946656;5;20030619 09:13;2//SP 7043;
D;206;1946656;5;20030619 09:13;P;;;;;;
D;206;1946656;5;20030619 09:13;V;;;;;;
B;206;1946763;6;20030619 09:13;;;9;COLLEGE ST;NEWTOWN;2042;;;20030128;20030311;525000;A;R;RESIDENCE;;EE;;0;9463017;
C;206;1946763;6;20030619 09:13;2//107462;
D;206;1946763;6;20030619 09:13;P;;;;;;
D;206;1946763;6;20030619 09:13;V;;;;;;
B;206;1947947;7;20030619 09:13;;;3;DENISON RD;LEWISHAM;2049;;;20030131;20030314;675000;A;R;RESIDENCE;;EG;;0;9479267;
C;206;1947947;7;20030619 09:13;2//984305;
D;206;1947947;7;20030619 09:13;P;;;;;;
D;206;1947947;7;20030619 09:13;P;;;;;;
D;206;1947947;7;20030619 09:13;V;;;;;;
B;206;1948435;8;20030619 09:13;;;5;DERBY ST;NEWTOWN;2042;215;M;20030214;20030318;595000;A;R;RESIDENCE;;EP;;0;9474553;
C;206;1948435;8;20030619 09:13;1//721832;
D;206;1948435;8;20030619 09:13;P;;;;;;
D;206;1948435;8;20030619 09:13;P;;;;;;
D;206;1948435;8;20030619 09:13;V;;;;;;
