A;051;20030501 12:38;PBARBER;
B;051;507769;13;20030501 12:39;;;7;FINLEY ST;TOCUMWAL;2714;1663;M;20021126;20021211;180000;Z;R;RESIDENCE;;TR;;;9390284;
C;051;507769;13;20030501 12:39;A//380984 2//513049;
D;051;507769;13;20030501 12:39;P;;;;;;
D;051;507769;13;20030501 12:39;V;;;;;;
B;051;507906;14;20030501 12:39;;;14;HILLSON ST;TOCUMWAL;2714;726.4;M;20030210;20030404;32500;Z;R;RESIDENCE;;TR;;;9522646;
C;051;507906;14;20030501 12:39;91//715316;
D;051;507906;14;20030501 12:39;P;;;;;;
D;051;507906;14;20030501 12:39;V;;;;;;
B;051;507924;15;20030501 12:39;;;32;HOYLE ST;TOCUMWAL;2714;2023;M;20030219;20030314;155000;Z;R;RESIDENCE;;TR;;;9541905;
C;051;507924;15;20030501 12:39;10/4/6464;
D;051;507924;15;20030501 12:39;P;;;;;;
D;051;507924;15;20030501 12:39;P;;;;;;
D;051;507924;15;20030501 12:39;V;;;;;;
B;051;508446;16;20030501 12:39;;;;RIVERINA HWY;BERRIGAN;2712;62.28;H;20020920;20030206;126000;R;3;FARM;;BH;;;9534732;
C;051;508446;16;20030501 12:39;2//215760;
D;051;508446;16;20030501 12:39;P;;;;;;
D;051;508446;16;20030501 12:39;P;;;;;;
D;051;508446;16;20030501 12:39;V;;;;;;
B;051;508527;17;20030501 12:39;;;;HOGANS RD;FINLEY;2713;5.831;H;20030204;20030408;192000;R;R;RESIDENCE;;FH;;;9541646;
C;051;508527;17;20030501 12:39;1//837394;
D;051;508527;17;20030501 12:39;P;;;;;;
D;051;508527;17;20030501 12:39;P;;;;;;
D;051;508527;17;20030501 12:39;V;;;;;;
B;051;2929262;18;20030501 12:39;;;;FINLEY ST;TOCUMWAL;2714;278.6;M;20030311;20030407;100000;Z;R;RESIDENCE;;TR;;;9525753;
C;051;2929262;18;20030501 12:39;3//285722;
D;051;2929262;18;20030501 12:39;P;;;;;;
D;051;2929262;18;20030501 12:39;P;;;;;;
D;051;2929262;18;20030501 12:39;V;;;;;;
D;051;2929262;18;20030501 12:39;V;;;;;;
B;051;2942677;19;20030501 12:39;;;;BUCHANANS RD;BAROOGA;3644;840.9;M;20030226;20030331;27500;Z;V;VACANT LAND;;VB;;;9519009;
C;051;2942677;19;20030501 12:39;60//1045702;
D;051;2942677;19;20030501 12:39;P;;;;;;
D;051;2942677;19;20030501 12:39;P;;;;;;
D;051;2942677;19;20030501 12:39;V;;;;;;
B;051;2967164;20;20030501 12:39;;;;THORBURNS RD;TOCUMWAL;2714;2.26;H;20030224;20030331;36000;R;V;VACANT LAND;;TH;;;9519499;
C;051;2967164;20;20030501 12:39;6//270154;
D;051;2967164;20;20030501 12:39;P;;;;;;
D;051;2967164;20;20030501 12:39;V;;;;;;
D;051;2967164;20;20030501 12:39;V;;;;;;
B;051;2970381;21;20030501 12:39;;;;SNELL RD;BAROOGA;3644;6218;M;20020823;20030321;95000;;V;VACANT LAND;;;;;9522730;
C;051;2970381;21;20030501 12:39;22//1049419;
D;051;2970381;21;20030501 12:39;P;;;;;;
D;051;2970381;21;20030501 12:39;P;;;;;;
D;051;2970381;21;20030501 12:39;V;;;;;;
B;051;2970383;22;20030501 12:39;;;;SNELL RD;BAROOGA;3644;4722;M;20020823;20030328;75000;;V;VACANT LAND;;;;;9552619;
C;051;2970383;22;20030501 12:39;24//1049419;
D;051;2970383;22;20030501 12:39;P;;;;;;
D;051;2970383;22;20030501 12:39;V;;;;;;
B;051;2970385;23;20030501 12:39;;;;SNELL RD;BAROOGA;3644;4973;M;20021014;20030328;80000;;V;VACANT LAND;;;;;9515513;
C;051;2970385;23;20030501 12:39;26//1049419;
D;051;2970385;23;20030501 12:39;P;;;;;;
D;051;2970385;23;20030501 12:39;P;;;;;;
D;051;2970385;23;20030501 12:39;V;;;;;;
B;051;2982502;24;20030501 12:39;;;144;JERILDERIE ST;BERRIGAN;2712;2023.4;M;20021115;20030131;14000;;V;VACANT LAND;;;;;9370624;
C;051;2982502;24;20030501 12:39;4/4/758097;
D;051;2982502;24;20030501 12:39;P;;;;;;
D;051;2982502;24;20030501 12:39;P;;;;;;
D;051;2982502;24;20030501 12:39;V;;;;;;
D;051;2982502;24;20030501 12:39;V;;;;;;
B;051;2983947;25;20030501 12:39;;;;MARIAN DR;TOCUMWAL;2714;1.543;H;20030130;20030219;38000;;V;VACANT LAND;;;;;9433883;
C;051;2983947;25;20030501 12:39;66//789897;
D;051;2983947;25;20030501 12:39;P;;;;;;
D;051;2983947;25;20030501 12:39;P;;;;;;
D;051;2983947;25;20030501 12:39;V;;;;;;
D;051;2983947;25;20030501 12:39;V;;;;;;
B;051;2983954;26;20030501 12:39;;;129;CHANTER ST;BERRIGAN;2712;8992;M;20030217;20030218;3500;;V;VACANT LAND;;;;;9428207;
C;051;2983954;26;20030501 12:39;17//579843 53//1049036;
D;051;2983954;26;20030501 12:39;P;;;;;;
D;051;2983954;26;20030501 12:39;V;;;;;;
Z;134;26;26;80;
