A;081;20110801 02:01;VALNET;
D;081;3573825;11;20110801 02:01;P;;;;;;
D;081;3573825;11;20110801 02:01;P;;;;;;
D;081;3573825;11;20110801 02:01;V;;;;;;
B;081;3573825;12;20110801 02:01;;30;23;CRANE RD;CASTLE HILL;2154;;;20100628;20110624;505000;;R;RESIDENCE;31;;;0;AG360968;
C;081;3573825;12;20110801 02:01;31/SP85092;
D;081;3573825;12;20110801 02:01;P;;;;;;
D;081;3573825;12;20110801 02:01;V;;;;;;
B;081;3587444;13;20110801 02:01;;;16;CHARLEMONT TCE;BELLA VISTA;2153;788.2;M;20110420;20110711;570000;A;V;VACANT LAND;;AQ;;0;AG371986;
C;081;3587444;13;20110801 02:01;2209/1157558;
D;081;3587444;13;20110801 02:01;P;;;;;;
D;081;3587444;13;20110801 02:01;P;;;;;;
D;081;3587444;13;20110801 02:01;P;;;;;;
D;081;3587444;13;20110801 02:01;V;;;;;;
B;081;3587448;14;20110801 02:01;;;24;CHARLEMONT TCE;BELLA VISTA;2153;723.7;M;20110504;20110711;560000;A;V;VACANT LAND;;AQ;;0;AG380707;
C;081;3587448;14;20110801 02:01;2213/1157558;
D;081;3587448;14;20110801 02:01;P;;;;;;
D;081;3587448;14;20110801 02:01;V;;;;;;
B;081;3587450;15;20110801 02:01;;;13;CHARLEMONT TCE;BELLA VISTA;2153;700.7;M;20110318;20110711;575000;A;V;VACANT LAND;;AQ;;0;AG372081;
C;081;3587450;15;20110801 02:01;2215/1157558;
D;081;3587450;15;20110801 02:01;P;;;;;;
D;081;3587450;15;20110801 02:01;P;;;;;;
D;081;3587450;15;20110801 02:01;V;;;;;;
B;081;3587452;16;20110801 02:01;;;9;CHARLEMONT TCE;BELLA VISTA;2153;737.6;M;20110407;20110711;565000;A;V;VACANT LAND;;AQ;;0;AG358254;
C;081;3587452;16;20110801 02:01;2217/1157558;
D;081;3587452;16;20110801 02:01;P;;;;;;
D;081;3587452;16;20110801 02:01;V;;;;;;
B;081;3587455;17;20110801 02:01;;;3;CHARLEMONT TCE;BELLA VISTA;2153;720.6;M;20110413;20110711;569000;A;V;VACANT LAND;;AQ;;0;AG369593;
C;081;3587455;17;20110801 02:01;2220/1157558;
D;081;3587455;17;20110801 02:01;P;;;;;;
D;081;3587455;17;20110801 02:01;P;;;;;;
D;081;3587455;17;20110801 02:01;V;;;;;;
B;081;3585925;18;20110801 02:01;;;;CARMARGUE ST;BEAUMONT HILLS;2155;450;M;20100813;20110705;375000;;V;VACANT LAND;;;;0;AG365769;
C;081;3585925;18;20110801 02:01;21/280025;
D;081;3585925;18;20110801 02:01;P;;;;;;
D;081;3585925;18;20110801 02:01;P;;;;;;
D;081;3585925;18;20110801 02:01;V;;;;;;
B;081;3585949;19;20110801 02:01;;;;APPALOOSA ST;BEAUMONT HILLS;2155;451;M;20100813;20110706;365000;;V;VACANT LAND;;;;0;AG358805;
C;081;3585949;19;20110801 02:01;45/280025;
D;081;3585949;19;20110801 02:01;P;;;;;;
D;081;3585949;19;20110801 02:01;V;;;;;;
B;081;3582571;20;20110801 02:01;;;5;ABBOTT PL;GLENORIE;2157;2;H;20110704;20110712;1035000;R;R;RESIDENCE;;RB;;0;AG373997;
C;081;3582571;20;20110801 02:01;11/1163973;
D;081;3582571;20;20110801 02:01;P;;;;;;
D;081;3582571;20;20110801 02:01;P;;;;;;
D;081;3582571;20;20110801 02:01;P;;;;;;
D;081;3582571;20;20110801 02:01;P;;;;;;
D;081;3582571;20;20110801 02:01;V;;;;;;
D;081;3582571;20;20110801 02:01;V;;;;;;
B;081;3579544;21;20110801 02:01;;;7;GUM TREE PL;CASTLE HILL;2154;1300;M;20110528;20110711;400000;A;V;VACANT LAND;;AG;;0;AG371586;
C;081;3579544;21;20110801 02:01;23/1164293;
D;081;3579544;21;20110801 02:01;P;;;;;;
D;081;3579544;21;20110801 02:01;V;;;;;;
B;081;3588728;22;20110801 02:01;;12;9;GARTHOWEN CRES;CASTLE HILL;2154;;;20080909;20110708;795000;;R;RESIDENCE;12;;;0;AG376103;
C;081;3588728;22;20110801 02:01;12/SP85544;
D;081;3588728;22;20110801 02:01;P;;;;;;
D;081;3588728;22;20110801 02:01;V;;;;;;
B;081;584608;23;20110801 02:01;;;8;CLAXTON CCT;ROUSE HILL;2155;963.2;M;20110609;20110715;765000;A;R;RESIDENCE;;AZ;;0;AG379073;
C;081;584608;23;20110801 02:01;516/881645;
D;081;584608;23;20110801 02:01;P;;;;;;
D;081;584608;23;20110801 02:01;P;;;;;;
D;081;584608;23;20110801 02:01;V;;;;;;
D;081;584608;23;20110801 02:01;V;;;;;;
B;081;576538;24;20110801 02:01;;;85;BAKER ST;CARLINGFORD;2118;505.6;M;20110414;20110707;270000;A;R;RESIDENCE;;AA;;0;AG380554;
C;081;576538;24;20110801 02:01;1/840201;
D;081;576538;24;20110801 02:01;P;;;;;;
D;081;576538;24;20110801 02:01;V;;;;;;
D;081;576538;24;20110801 02:01;V;;;;;;
B;081;576941;25;20110801 02:01;;;10;BANKS RD;CASTLE HILL;2154;2000;M;20100427;20110225;1300000;A;R;RESIDENCE;;AE;AC;0;AG128361;
C;081;576941;25;20110801 02:01;5/836371;
B;081;579610;26;20110801 02:01;;;25;BOWMAN AVE;CASTLE HILL;2154;695.6;M;20110515;20110715;690000;A;R;RESIDENCE;;AG;;0;AG383195;
C;081;579610;26;20110801 02:01;34/238543;
D;081;579610;26;20110801 02:01;P;;;;;;
D;081;579610;26;20110801 02:01;P;;;;;;
D;081;579610;26;20110801 02:01;V;;;;;;
D;081;579610;26;20110801 02:01;V;;;;;;
B;081;582532;27;20110801 02:01;;;8;CARRINGTON RD;CASTLE HILL;2154;951.6;M;20110518;20110526;900000;A;R;RESIDENCE;;AG;;0;AG389498;
C;081;582532;27;20110801 02:01;5/260588;
D;081;582532;27;20110801 02:01;P;;;;;;
D;081;582532;27;20110801 02:01;V;;;;;;
D;081;582532;27;20110801 02:01;V;;;;;;
B;081;575868;28;20110801 02:01;;18;3;ARNDILL AVE;BAULKHAM HILLS;2153;263.9;M;20110529;20110718;535000;A;R;RESIDENCE;;AJ;;0;AG382480;
C;081;575868;28;20110801 02:01;20/285303;
D;081;575868;28;20110801 02:01;P;;;;;;
D;081;575868;28;20110801 02:01;P;;;;;;
D;081;575868;28;20110801 02:01;V;;;;;;
D;081;575868;28;20110801 02:01;V;;;;;;
B;081;581429;29;20110801 02:01;;;24;CAMBEWARRA AVE;CASTLE HILL;2154;1334;M;20110513;20110711;950000;A;R;RESIDENCE;;AG;;0;AG381166;
C;081;581429;29;20110801 02:01;1/243563;
D;081;581429;29;20110801 02:01;P;;;;;;
D;081;581429;29;20110801 02:01;P;;;;;;
D;081;581429;29;20110801 02:01;V;;;;;;
D;081;581429;29;20110801 02:01;V;;;;;;
B;081;586920;30;20110801 02:01;;;12;CURTIS RD;KELLYVILLE;2155;2.037;H;20100618;20110701;3025000;A;R;RESIDENCE;;AH;;0;AG348880;
C;081;586920;30;20110801 02:01;9/27031;
D;081;586920;30;20110801 02:01;P;;;;;;
D;081;586920;30;20110801 02:01;P;;;;;;
D;081;586920;30;20110801 02:01;V;;;;;;
D;081;586920;30;20110801 02:01;V;;;;;;
B;081;595237;31;20110801 02:01;;20;1;HILL ST;BAULKHAM HILLS;2153;;;20110714;20110721;365500;;R;RESIDENCE;20;;;0;AG389135;
C;081;595237;31;20110801 02:01;20/SP32863;
D;081;595237;31;20110801 02:01;P;;;;;;
D;081;595237;31;20110801 02:01;V;;;;;;
B;081;592562;32;20110801 02:01;;;5;GLENROY PL;MIDDLE DURAL;2158;2.023;H;20110510;20110712;2075000;R;R;RESIDENCE;;RD;;0;AG377387;
C;081;592562;32;20110801 02:01;3/253879;
D;081;592562;32;20110801 02:01;P;;;;;;
D;081;592562;32;20110801 02:01;V;;;;;;
B;081;588477;33;20110801 02:01;;;85;EATON RD;WEST PENNANT HILLS;2125;902.2;M;20110617;20110722;740000;A;R;RESIDENCE;;AA;;0;AG392989;
C;081;588477;33;20110801 02:01;1404/255353;
D;081;588477;33;20110801 02:01;P;;;;;;
D;081;588477;33;20110801 02:01;P;;;;;;
D;081;588477;33;20110801 02:01;V;;;;;;
B;081;593890;34;20110801 02:01;;;4;GROUT PL;ROUSE HILL;2155;702.6;M;20110526;20110718;800000;A;R;RESIDENCE;;AZ;;0;AG383821;
C;081;593890;34;20110801 02:01;318/876729;
D;081;593890;34;20110801 02:01;P;;;;;;
D;081;593890;34;20110801 02:01;P;;;;;;
D;081;593890;34;20110801 02:01;V;;;;;;
D;081;593890;34;20110801 02:01;V;;;;;;
B;081;589346;35;20110801 02:01;;;7;EXCALIBUR AVE;CASTLE HILL;2154;773.9;M;20110608;20110715;650000;A;R;RESIDENCE;;AE;;0;AG385313;
C;081;589346;35;20110801 02:01;7061/700793;
D;081;589346;35;20110801 02:01;P;;;;;;
D;081;589346;35;20110801 02:01;P;;;;;;
D;081;589346;35;20110801 02:01;V;;;;;;
D;081;589346;35;20110801 02:01;V;;;;;;
B;081;592020;36;20110801 02:01;;;48;GLANMIRE RD;BAULKHAM HILLS;2153;695.6;M;20110601;20110719;606500;A;R;RESIDENCE;;AK;;0;AG389244;
C;081;592020;36;20110801 02:01;9/235047;
D;081;592020;36;20110801 02:01;P;;;;;;
D;081;592020;36;20110801 02:01;P;;;;;;
D;081;592020;36;20110801 02:01;V;;;;;;
D;081;592020;36;20110801 02:01;V;;;;;;
B;081;594622;37;20110801 02:01;;;21;HEPBURN RD;NORTH ROCKS;2151;843.9;M;20110328;20110715;860000;A;R;RESIDENCE;;AC;;0;AG380717;
C;081;594622;37;20110801 02:01;311/734323;
D;081;594622;37;20110801 02:01;P;;;;;;
D;081;594622;37;20110801 02:01;P;;;;;;
D;081;594622;37;20110801 02:01;V;;;;;;
B;081;589394;38;20110801 02:01;;;96;EXCELSIOR AVE;CASTLE HILL;2154;866.3;M;20110328;20110620;735000;A;R;RESIDENCE;;AG;;0;AG315496;
C;081;589394;38;20110801 02:01;1/241926;
D;081;589394;38;20110801 02:01;P;;;;;;
D;081;589394;38;20110801 02:01;V;;;;;;
B;081;605841;39;20110801 02:01;;201;25;SOLENT CCT;BAULKHAM HILLS;2153;;;20110407;20110519;235000;;3;COMMERCIAL;20;;;0;AG346226;
C;081;605841;39;20110801 02:01;20/SP63477;
D;081;605841;39;20110801 02:01;P;;;;;;
D;081;605841;39;20110801 02:01;V;;;;;;
D;081;605841;39;20110801 02:01;V;;;;;;
B;081;601227;40;20110801 02:01;;;8;LYNDEN AVE;CARLINGFORD;2118;695.6;M;20110531;20110720;768000;A;3;HOUSE;;AA;;0;AG391087;
C;081;601227;40;20110801 02:01;21/224648;
D;081;601227;40;20110801 02:01;P;;;;;;
D;081;601227;40;20110801 02:01;P;;;;;;
D;081;601227;40;20110801 02:01;V;;;;;;
D;081;601227;40;20110801 02:01;V;;;;;;
B;081;598640;41;20110801 02:01;;;1;KINGS PL;CARLINGFORD;2118;809.4;M;20110511;20110720;830000;A;V;VACANT LAND;;AA;;0;AG387102;
C;081;598640;41;20110801 02:01;18/210040;
D;081;598640;41;20110801 02:01;P;;;;;;
D;081;598640;41;20110801 02:01;P;;;;;;
D;081;598640;41;20110801 02:01;V;;;;;;
B;081;604042;42;20110801 02:01;;;11;MORNINGTON AVE;CASTLE HILL;2154;1157;M;20110601;20110713;700000;A;R;RESIDENCE;;AG;;0;AG377931;
C;081;604042;42;20110801 02:01;19/236576;
D;081;604042;42;20110801 02:01;P;;;;;;
D;081;604042;42;20110801 02:01;V;;;;;;
D;081;604042;42;20110801 02:01;V;;;;;;
B;081;596408;43;20110801 02:02;;;56;JAMES MILEHAM DR;KELLYVILLE;2155;599.9;M;20110704;20110704;447655;A;R;RESIDENCE;;AX;;0;AG390242;
C;081;596408;43;20110801 02:02;204/879465;
D;081;596408;43;20110801 02:02;P;;;;;;
D;081;596408;43;20110801 02:02;V;;;;;;
D;081;596408;43;20110801 02:02;V;;;;;;
B;081;602584;44;20110801 02:02;;;8;MARY HELEN CT;BAULKHAM HILLS;2153;750.1;M;20110624;20110715;785000;A;R;RESIDENCE;;AQ;;0;AG385417;
C;081;602584;44;20110801 02:02;203/737174;
D;081;602584;44;20110801 02:02;P;;;;;;
D;081;602584;44;20110801 02:02;V;;;;;;
B;081;605271;45;20110801 02:02;;;87;NORTH ROCKS RD;NORTH ROCKS;2151;1726;M;20110319;20110715;1165000;A;3;HOUSE;;AC;;0;AG384180;
C;081;605271;45;20110801 02:02;1/202642;
D;081;605271;45;20110801 02:02;P;;;;;;
D;081;605271;45;20110801 02:02;V;;;;;;
B;081;614145;46;20110801 02:02;;;18;SARAH JANE AVE;BEAUMONT HILLS;2155;700;M;20110604;20110712;433000;A;V;VACANT LAND;;AY;;0;AG387063;
C;081;614145;46;20110801 02:02;35/1008318;
D;081;614145;46;20110801 02:02;P;;;;;;
D;081;614145;46;20110801 02:02;P;;;;;;
D;081;614145;46;20110801 02:02;V;;;;;;
B;081;609058;47;20110801 02:02;;;46;PATYA CCT;KELLYVILLE;2155;700;M;20110719;20110720;350000;A;R;RESIDENCE;;AX;;0;AG388280;
C;081;609058;47;20110801 02:02;229/881911;
D;081;609058;47;20110801 02:02;P;;;;;;
D;081;609058;47;20110801 02:02;P;;;;;;
D;081;609058;47;20110801 02:02;V;;;;;;
D;081;609058;47;20110801 02:02;V;;;;;;
D;081;609058;47;20110801 02:02;V;;;;;;
D;081;609058;47;20110801 02:02;V;;;;;;
B;081;609104;48;20110801 02:02;;;4;PAULA PEARCE PL;BELLA VISTA;2153;759;M;20110401;20110713;733500;A;R;RESIDENCE;;AQ;;0;AG375841;
C;081;609104;48;20110801 02:02;3/838025;
D;081;609104;48;20110801 02:02;P;;;;;;
D;081;609104;48;20110801 02:02;P;;;;;;
D;081;609104;48;20110801 02:02;V;;;;;;
D;081;609104;48;20110801 02:02;V;;;;;;
B;081;609343;49;20110801 02:02;;;15;PELLITT LANE;DURAL;2158;2.17;H;20101008;20110325;900000;R;V;VACANT LAND;;RD;;0;AG380084;
C;081;609343;49;20110801 02:02;6/523393;
D;081;609343;49;20110801 02:02;P;;;;;;
D;081;609343;49;20110801 02:02;V;;;;;;
B;081;612017;50;20110801 02:02;;;54;REIBY DR;BAULKHAM HILLS;2153;695.6;M;20110218;20110719;170000;A;R;RESIDENCE;;AJ;;0;AG383884;
C;081;612017;50;20110801 02:02;267/228955;
D;081;612017;50;20110801 02:02;P;;;;;;
D;081;612017;50;20110801 02:02;V;;;;;;
D;081;612017;50;20110801 02:02;V;;;;;;
D;081;612017;50;20110801 02:02;V;;;;;;
B;081;615058;51;20110801 02:02;;22;48;CECIL AVE;CASTLE HILL;2154;;;20110521;20110704;499000;;R;RESIDENCE;22;;;0;AG379758;
C;081;615058;51;20110801 02:02;22/SP63916;
D;081;615058;51;20110801 02:02;P;;;;;;
D;081;615058;51;20110801 02:02;P;;;;;;
D;081;615058;51;20110801 02:02;V;;;;;;
B;081;615248;52;20110801 02:02;;;3;SMERDON PL;KENTHURST;2156;1;H;20110507;20110718;1480000;R;R;RESIDENCE;;RH;;0;AG383340;
C;081;615248;52;20110801 02:02;504/837340;
D;081;615248;52;20110801 02:02;P;;;;;;
D;081;615248;52;20110801 02:02;P;;;;;;
D;081;615248;52;20110801 02:02;V;;;;;;
D;081;615248;52;20110801 02:02;V;;;;;;
B;081;607769;53;20110801 02:02;;7;12;ORANGE GR;CASTLE HILL;2154;;;20110503;20110615;580000;;R;RESIDENCE;7;;;0;AG380657;
C;081;607769;53;20110801 02:02;7/SP58314;
D;081;607769;53;20110801 02:02;P;;;;;;
D;081;607769;53;20110801 02:02;V;;;;;;
B;081;610671;54;20110801 02:02;;;105;PORTERS RD;KENTHURST;2156;2.182;H;20110525;20110706;865000;R;R;RESIDENCE;;RD;;0;AG389666;
C;081;610671;54;20110801 02:02;4/30738;
D;081;610671;54;20110801 02:02;P;;;;;;
D;081;610671;54;20110801 02:02;P;;;;;;
D;081;610671;54;20110801 02:02;V;;;;;;
D;081;610671;54;20110801 02:02;V;;;;;;
B;081;621605;55;20110801 02:02;;;69;WINDSOR RD;BAULKHAM HILLS;2153;1.072;H;20110519;20110701;2380000;A;R;RESIDENCE;;BA;;0;AG361761;
C;081;621605;55;20110801 02:02;40/551631;
D;081;621605;55;20110801 02:02;P;;;;;;
D;081;621605;55;20110801 02:02;P;;;;;;
D;081;621605;55;20110801 02:02;V;;;;;;
B;081;619351;56;20110801 02:02;;14;8;VIEW ST;WEST PENNANT HILLS;2125;211.7;M;20110615;20110715;601000;A;R;RESIDENCE;;AD;;0;AG386581;
C;081;619351;56;20110801 02:02;15/285091;
D;081;619351;56;20110801 02:02;P;;;;;;
D;081;619351;56;20110801 02:02;V;;;;;;
B;081;618123;57;20110801 02:02;;;9;TOMINTOUL WAY;GLENHAVEN;2156;811.5;M;20110615;20110713;945000;A;R;RESIDENCE;;AE;;0;AG388617;
C;081;618123;57;20110801 02:02;1221/801120;
D;081;618123;57;20110801 02:02;P;;;;;;
D;081;618123;57;20110801 02:02;V;;;;;;
D;081;618123;57;20110801 02:02;V;;;;;;
B;081;3184219;58;20110801 02:02;;;57;HYDE AVE;GLENHAVEN;2156;;;20110530;20110713;676500;;R;RESIDENCE;3;;;0;AG375774;
C;081;3184219;58;20110801 02:02;3/SP74524;
D;081;3184219;58;20110801 02:02;P;;;;;;
D;081;3184219;58;20110801 02:02;P;;;;;;
D;081;3184219;58;20110801 02:02;V;;;;;;
D;081;3184219;58;20110801 02:02;V;;;;;;
B;081;3224024;59;20110801 02:02;;502;5;CELEBRATION DR;BELLA VISTA;2153;;;20110601;20110714;465000;;3;COMMERCIAL;63;;;0;AG381084;
C;081;3224024;59;20110801 02:02;63/SP76186;
D;081;3224024;59;20110801 02:02;P;;;;;;
D;081;3224024;59;20110801 02:02;V;;;;;;
B;081;3231191;60;20110801 02:02;BENAARA GARDENS;32;2;PURSER AVE;CASTLE HILL;2154;;;20110419;20110621;625000;;R;RESIDENCE;32;;;0;AG382358;
C;081;3231191;60;20110801 02:02;32/SP76430;
D;081;3231191;60;20110801 02:02;P;;;;;;
D;081;3231191;60;20110801 02:02;P;;;;;;
D;081;3231191;60;20110801 02:02;V;;;;;;
D;081;3231191;60;20110801 02:02;V;;;;;;
B;081;3231191;61;20110801 02:02;BENAARA GARDENS;62;2;PURSER AVE;CASTLE HILL;2154;;;20110503;20110712;527500;;R;RESIDENCE;62;;;0;AG374275;
C;081;3231191;61;20110801 02:02;62/SP76430;
D;081;3231191;61;20110801 02:02;P;;;;;;
D;081;3231191;61;20110801 02:02;V;;;;;;
D;081;3231191;61;20110801 02:02;V;;;;;;
B;081;3251475;62;20110801 02:02;OLIVE GROVE;28;22;MERCER ST;CASTLE HILL;2154;;;20110518;20110715;595000;;R;RESIDENCE;28;;;0;AG375497;
C;081;3251475;62;20110801 02:02;28/SP76929;
D;081;3251475;62;20110801 02:02;P;;;;;;
D;081;3251475;62;20110801 02:02;P;;;;;;
D;081;3251475;62;20110801 02:02;V;;;;;;
D;081;3251475;62;20110801 02:02;V;;;;;;
D;081;3251475;62;20110801 02:02;V;;;;;;
B;081;2774440;63;20110801 02:02;;;8;KINGDOM PL;KELLYVILLE;2155;450;M;20110417;20110712;658000;A;R;RESIDENCE;;AY;;0;AG375393;
C;081;2774440;63;20110801 02:02;336/1010938;
D;081;2774440;63;20110801 02:02;P;;;;;;
D;081;2774440;63;20110801 02:02;P;;;;;;
D;081;2774440;63;20110801 02:02;V;;;;;;
D;081;2774440;63;20110801 02:02;V;;;;;;
B;081;3311671;64;20110801 02:02;;;60;ULA CRES;BAULKHAM HILLS;2153;752.6;M;20110601;20110713;532000;A;R;RESIDENCE;;AJ;;0;AG377336;
C;081;3311671;64;20110801 02:02;601/1111289;
D;081;3311671;64;20110801 02:02;P;;;;;;
D;081;3311671;64;20110801 02:02;V;;;;;;
Z;327;64;64;197;
