A;151;20020201 11:29;CDIXON;
B;151;1678927;1;20020201 11:29;;;7;BARLINGS ST;CASINO;2470;720.8;M;19590619;20011123;5350;A;R;RESIDENCE;;AF;ACI;;8276900;
C;151;1678927;1;20020201 11:29;2//32113;
D;151;1678927;1;20020201 11:29;P;;;;;;
D;151;1678927;1;20020201 11:29;P;;;;;;
D;151;1678927;1;20020201 11:29;V;;;;;;
B;151;1678934;2;20020201 11:29;;;21;BARLINGS ST;CASINO;2470;720.8;M;20011113;20020116;49000;A;R;RESIDENCE;;AF;;;8293749;
C;151;1678934;2;20020201 11:29;9//32113;
D;151;1678934;2;20020201 11:29;P;;;;;;
D;151;1678934;2;20020201 11:29;P;;;;;;
D;151;1678934;2;20020201 11:29;V;;;;;;
D;151;1678934;2;20020201 11:29;V;;;;;;
B;151;1678982;3;20020201 11:29;;;165;BEND RD;CASINO;2470;20.24;H;20010817;20011012;215000;R;3;FARM;;RJ;RG;;8151521;
C;151;1678982;3;20020201 11:29;A7//5111 INCLUDES EGGINS DIP SITE;
D;151;1678982;3;20020201 11:29;P;;;;;;
D;151;1678982;3;20020201 11:29;P;;;;;;
D;151;1678982;3;20020201 11:29;V;;;;;;
B;151;1678991;4;20020201 11:29;;;9;BENNETT ST;CASINO;2470;631.7;M;20011212;20011222;60000;A;R;RESIDENCE;;AD;;;8301015;
C;151;1678991;4;20020201 11:29;3//584955;
D;151;1678991;4;20020201 11:29;P;;;;;;
D;151;1678991;4;20020201 11:29;P;;;;;;
D;151;1678991;4;20020201 11:29;V;;;;;;
B;151;1679401;5;20020201 11:29;;;5;CEDAR ST;CASINO;2470;588.1;M;20011115;20011213;79000;A;R;RESIDENCE;;AC;AC;;8240684;
C;151;1679401;5;20020201 11:29;4//239630;
D;151;1679401;5;20020201 11:29;P;;;;;;
D;151;1679401;5;20020201 11:29;V;;;;;;
B;151;1679638;6;20020201 11:29;;;9;CLARK ST;CASINO;2470;672.6;M;20011108;20011206;108000;A;R;RESIDENCE;;AA;AC;;8238272;
C;151;1679638;6;20020201 11:29;91//816400;
D;151;1679638;6;20020201 11:29;P;;;;;;
D;151;1679638;6;20020201 11:29;P;;;;;;
D;151;1679638;6;20020201 11:29;V;;;;;;
D;151;1679638;6;20020201 11:29;V;;;;;;
B;151;1679862;7;20020201 11:29;;;22;COPE ST;CASINO;2470;746.1;M;20011214;20011221;93000;A;R;RESIDENCE;;AD;AC;;8245363;
C;151;1679862;7;20020201 11:29;6/33/758236;
D;151;1679862;7;20020201 11:29;P;;;;;;
D;151;1679862;7;20020201 11:29;V;;;;;;
