A;134;20011109 13:03;CDIXON;
B;134;1291870;1;20011109 13:03;;8;27;ALT ST;ASHFIELD;2131;;;20010724;20010831;200000;;R;RESIDENCE;8;;;;7922072;
C;134;1291870;1;20011109 13:03;8//1097;
D;134;1291870;1;20011109 13:03;P;;;;;;
D;134;1291870;1;20011109 13:03;P;;;;;;
D;134;1291870;1;20011109 13:03;V;;;;;;
D;134;1291870;1;20011109 13:03;V;;;;;;
B;134;1291953;2;20011109 13:03;;10;45;ALT ST;ASHFIELD;2131;;;20010516;20010710;87500;;R;RESIDENCE;10;;;;7965109;
C;134;1291953;2;20011109 13:03;10//221;
D;134;1291953;2;20011109 13:03;P;;;;;;
B;134;1292093;3;20011109 13:03;;8;85;ALT ST;ASHFIELD;2131;;;20010707;20010911;292500;;R;RESIDENCE;8;;;;7960244;
C;134;1292093;3;20011109 13:03;8//8815;
D;134;1292093;3;20011109 13:03;P;;;;;;
D;134;1292093;3;20011109 13:03;V;;;;;;
D;134;1292093;3;20011109 13:03;V;;;;;;
B;134;1292218;4;20011109 13:03;;27;115;ALT ST;ASHFIELD;2131;;;20010726;20010829;243950;;R;RESIDENCE;27;;;;7913050;
C;134;1292218;4;20011109 13:03;27//3415;
D;134;1292218;4;20011109 13:03;P;;;;;;
D;134;1292218;4;20011109 13:03;V;;;;;;
B;134;1292218;5;20011109 13:03;;33;115;ALT ST;ASHFIELD;2131;;;20010625;20010807;232000;;3;HOME UNIT;33;;;;7925815;
C;134;1292218;5;20011109 13:03;33//3415;
D;134;1292218;5;20011109 13:03;P;;;;;;
D;134;1292218;5;20011109 13:03;V;;;;;;
D;134;1292218;5;20011109 13:03;V;;;;;;
B;134;1292438;6;20011109 13:03;;6;86;ALT ST;ASHFIELD;2131;;;20010723;20010831;136000;;R;RESIDENCE;6;;;;7917832;
C;134;1292438;6;20011109 13:03;6//SP 54689;
D;134;1292438;6;20011109 13:03;P;;;;;;
D;134;1292438;6;20011109 13:03;P;;;;;;
D;134;1292438;6;20011109 13:03;V;;;;;;
B;134;1292760;7;20011109 13:03;;;29;ARMSTRONG ST;ASHFIELD;2131;;;20010721;20010831;520000;A;R;RESIDENCE;;ES;;;7913263;
C;134;1292760;7;20011109 13:03;5//9386;
D;134;1292760;7;20011109 13:03;P;;;;;;
D;134;1292760;7;20011109 13:03;P;;;;;;
D;134;1292760;7;20011109 13:03;V;;;;;;
D;134;1292760;7;20011109 13:03;V;;;;;;
B;134;1292955;8;20011109 13:03;;;41;BARTLETT ST;SUMMER HILL;2130;253.3;M;20010616;20010727;473000;A;R;RESIDENCE;;EL;;;7922405;
C;134;1292955;8;20011109 13:03;2//606233;
D;134;1292955;8;20011109 13:03;P;;;;;;
D;134;1292955;8;20011109 13:03;P;;;;;;
D;134;1292955;8;20011109 13:03;V;;;;;;
D;134;1292955;8;20011109 13:03;V;;;;;;
B;134;1293215;9;20011109 13:03;;10;1;BLACKWOOD AVE;ASHFIELD;2131;;;20010720;20010831;222500;;R;RESIDENCE;10;;;;7926124;
C;134;1293215;9;20011109 13:03;10//269;
D;134;1293215;9;20011109 13:03;P;;;;;;
D;134;1293215;9;20011109 13:03;V;;;;;;
B;134;1293215;10;20011109 13:03;;15;1;BLACKWOOD AVE;ASHFIELD;2131;;;20010720;20010831;222500;;R;RESIDENCE;15;;;;7926124;
C;134;1293215;10;20011109 13:03;15//269;
D;134;1293215;10;20011109 13:03;P;;;;;;
D;134;1293215;10;20011109 13:03;V;;;;;;
D;134;1293215;10;20011109 13:03;V;;;;;;
B;134;1293612;11;20011109 13:03;;24;36;BLAND ST;ASHFIELD;2131;;;20010802;20010913;265000;;R;RESIDENCE;24;;;;7945125;
C;134;1293612;11;20011109 13:03;24//1364;
D;134;1293612;11;20011109 13:03;P;;;;;;
D;134;1293612;11;20011109 13:03;V;;;;;;
D;134;1293612;11;20011109 13:03;V;;;;;;
B;134;1293612;12;20011109 13:03;;33;36;BLAND ST;ASHFIELD;2131;;;20010802;20010913;265000;;R;RESIDENCE;33;;;;7945125;
C;134;1293612;12;20011109 13:03;33//1364;
D;134;1293612;12;20011109 13:03;P;;;;;;
D;134;1293612;12;20011109 13:03;V;;;;;;
D;134;1293612;12;20011109 13:03;V;;;;;;
B;134;1293966;13;20011109 13:03;;;330;CANTERBURY RD;HURLSTONE PARK;2193;379.4;M;20010911;20010924;200000;A;R;RESIDENCE;;EM;;;7980167;
C;134;1293966;13;20011109 13:03;42//4170;
D;134;1293966;13;20011109 13:03;P;;;;;;
D;134;1293966;13;20011109 13:03;P;;;;;;
D;134;1293966;13;20011109 13:03;V;;;;;;
B;134;1294073;14;20011109 13:03;;13;98;CARLTON CRES;SUMMER HILL;2130;;;20010730;20010824;182000;;R;RESIDENCE;13;;;;7906070;
C;134;1294073;14;20011109 13:03;13//17629;
D;134;1294073;14;20011109 13:03;P;;;;;;
D;134;1294073;14;20011109 13:03;V;;;;;;
B;134;1294173;15;20011109 13:03;;;5;CARRINGTON ST;SUMMER HILL;2130;202.3;M;20010330;20010622;680000;A;R;RESIDENCE;;EL;;;7964461;
C;134;1294173;15;20011109 13:03;15//105975;
D;134;1294173;15;20011109 13:03;P;;;;;;
