A;244;20011203 13:05;CDIXON;
B;244;2646861;1;20011203 13:05;;;;;CONDOBOLIN;2877;2213;H;20010903;20011018;350000;R;3;FARM;;RU;;;8111204;
C;244;2646861;1;20011203 13:05;11//752866;
D;244;2646861;1;20011203 13:05;P;;;;;;
D;244;2646861;1;20011203 13:05;P;;;;;;
D;244;2646861;1;20011203 13:05;V;;;;;;
B;244;2646985;2;20011203 13:05;;;;;CONDOBOLIN;2877;2014.22;H;20010109;20010314;100000;R;3;FARM;;RA;RM;;7597589;
C;244;2646985;2;20011203 13:05;28, 29//753979;
D;244;2646985;2;20011203 13:05;P;;;;;;
D;244;2646985;2;20011203 13:05;P;;;;;;
D;244;2646985;2;20011203 13:05;P;;;;;;
B;244;2647086;3;20011203 13:05;;;;FEDERATION ST;ALBERT;2873;999;M;19990825;20011019;9000;Z;R;RESIDENCE;;AZ;;;8075434;
C;244;2647086;3;20011203 13:05;7/3/758012;
D;244;2647086;3;20011203 13:05;P;;;;;;
D;244;2647086;3;20011203 13:05;V;;;;;;
B;244;2647155;4;20011203 13:05;;;;;CONDOBOLIN;2877;473.5;H;20010705;20010802;76000;R;3;FARM;;RX;RG;;7855810;
C;244;2647155;4;20011203 13:05;9//752086;
D;244;2647155;4;20011203 13:05;P;;;;;;
D;244;2647155;4;20011203 13:05;V;;;;;;
B;244;2647206;5;20011203 13:05;;;;;CONDOBOLIN;2877;659.3;H;20011010;20011025;244500;R;3;FARMLAND;;RB;;;8127097;
C;244;2647206;5;20011203 13:05;29//753088;
D;244;2647206;5;20011203 13:05;P;;;;;;
D;244;2647206;5;20011203 13:05;V;;;;;;
B;244;2647441;6;20011203 13:05;;;;LACHLAN VALLEY HWY;LAKE CARGELLIGO;2672;34.35;H;20001011;20001108;68000;R;3;ABBATOIR;;LT;IO;;7593160;
C;244;2647441;6;20011203 13:05;1//787052;
D;244;2647441;6;20011203 13:05;P;;;;;;
D;244;2647441;6;20011203 13:05;V;;;;;;
B;244;2647894;7;20011203 13:05;;;41;LOUGHNAN ST;LAKE CARGELLIGO;2672;1745;M;20011105;20011105;7000;Z;V;VACANT LAND;;LD;;;8102825;
C;244;2647894;7;20011203 13:05;11/50/758595;
D;244;2647894;7;20011203 13:05;P;;;;;;
D;244;2647894;7;20011203 13:05;V;;;;;;
B;244;2647901;8;20011203 13:05;;;57;LOUGHNAN ST;LAKE CARGELLIGO;2672;1897;M;20010719;20010719;5000;Z;V;VACANT LAND;;LD;RVI;;7805920;
C;244;2647901;8;20011203 13:05;8/51/758595;
D;244;2647901;8;20011203 13:05;P;;;;;;
D;244;2647901;8;20011203 13:05;V;;;;;;
B;244;2647919;9;20011203 13:05;;;;MCINNES ST;LAKE CARGELLIGO;2672;8139;M;20010312;20010419;90000;Z;R;RESIDENCE;;LC;RR;;7587191;
C;244;2647919;9;20011203 13:05;3//719614 Licence 193350;
D;244;2647919;9;20011203 13:05;P;;;;;;
D;244;2647919;9;20011203 13:05;P;;;;;;
D;244;2647919;9;20011203 13:05;V;;;;;;
B;244;2647972;10;20011203 13:05;;;;REEF ST;LAKE CARGELLIGO;2672;1186;M;20011019;20011105;420000;Z;3;SUPERMARKET;;LF;;;8092317;
C;244;2647972;10;20011203 13:05;7//834932;
D;244;2647972;10;20011203 13:05;P;;;;;;
D;244;2647972;10;20011203 13:05;V;;;;;;
B;244;2648037;11;20011203 13:05;;;62;WALKER ST;LAKE CARGELLIGO;2672;1910;M;20011003;20011115;15500;Z;3;;;LD;;;8134963;
C;244;2648037;11;20011203 13:05;5/51/758595;
D;244;2648037;11;20011203 13:05;P;;;;;;
D;244;2648037;11;20011203 13:05;P;;;;;;
D;244;2648037;11;20011203 13:05;V;;;;;;
B;244;2648050;12;20011203 13:05;;;30;WALKER ST;LAKE CARGELLIGO;2672;1910;M;20010329;20010614;55000;Z;R;RESIDENCE;;LH;AC;;7757303;
C;244;2648050;12;20011203 13:05;3/44/758595;
D;244;2648050;12;20011203 13:05;P;;;;;;
D;244;2648050;12;20011203 13:05;P;;;;;;
D;244;2648050;12;20011203 13:05;V;;;;;;
B;244;2648513;13;20011203 13:05;;;;;CONDOBOLIN;2877;581.7;H;20010918;20011030;240000;R;3;FARM/RURAL;;RX;;;8141955;
C;244;2648513;13;20011203 13:05;28, 29//726523;
D;244;2648513;13;20011203 13:05;P;;;;;;
D;244;2648513;13;20011203 13:05;P;;;;;;
D;244;2648513;13;20011203 13:05;V;;;;;;
D;244;2648513;13;20011203 13:05;V;;;;;;
B;244;2648747;14;20011203 13:05;;;;;CONDOBOLIN;2877;824.5;H;20010411;20010411;183362;R;3;FARM;;RB;RM;;7605719;
C;244;2648747;14;20011203 13:05;1//180909 1//186720 3//583673 28, 29, 30, 65, 66, 67, 68, 69, 70, 78//;
C;244;2648747;14;20011203 13:05;753115;
D;244;2648747;14;20011203 13:05;P;;;;;;
D;244;2648747;14;20011203 13:05;V;;;;;;
B;244;2648797;15;20011203 13:05;;;;;CONDOBOLIN;2877;6912;H;20010723;20010924;935970;R;3;FARM;;RG;;;8124918;
