A;214;20011109 11:50;CDIXON;
B;214;2152736;1;20011109 11:50;;;37;ADELAIDE ST;ROOTY HILL;2766;752.5;M;20010604;20010716;197000;A;R;RESIDENCE;;DY;;;7824773;
C;214;2152736;1;20011109 11:50;4//29820;
D;214;2152736;1;20011109 11:50;P;;;;;;
D;214;2152736;1;20011109 11:50;V;;;;;;
B;214;2152868;2;20011109 11:50;;;19;ADNA ST;PLUMPTON;2761;;;20010519;20010702;115000;A;V;VACANT LAND;;DX;;;7822141;
C;214;2152868;2;20011109 11:50;11//5027;
D;214;2152868;2;20011109 11:50;P;;;;;;
D;214;2152868;2;20011109 11:50;P;;;;;;
D;214;2152868;2;20011109 11:50;V;;;;;;
B;214;2153591;3;20011109 11:50;;;3;ALEXANDRA PL;GLENDENNING;2761;450.3;M;20010511;20010711;210000;A;R;RESIDENCE;;DX;;;7891119;
C;214;2153591;3;20011109 11:50;15//825563;
D;214;2153591;3;20011109 11:50;P;;;;;;
D;214;2153591;3;20011109 11:50;V;;;;;;
D;214;2153591;3;20011109 11:50;V;;;;;;
D;214;2153591;3;20011109 11:50;V;;;;;;
B;214;2153920;4;20011109 11:50;;;63;ALLAWAH ST;BLACKTOWN;2148;2947;M;20010428;20010618;750000;A;R;RESIDENCE;;DN;;;7844517;
C;214;2153920;4;20011109 11:50;B//376893;
D;214;2153920;4;20011109 11:50;P;;;;;;
D;214;2153920;4;20011109 11:50;V;;;;;;
D;214;2153920;4;20011109 11:50;V;;;;;;
B;214;2154237;5;20011109 11:50;;;1;ALPINE WAY;GLENWOOD;2768;602.4;M;20010313;20010809;351490;A;R;RESIDENCE;;AA;;;7856904;
C;214;2154237;5;20011109 11:50;128//883014;
D;214;2154237;5;20011109 11:50;P;;;;;;
D;214;2154237;5;20011109 11:50;P;;;;;;
D;214;2154237;5;20011109 11:50;V;;;;;;
B;214;2154288;6;20011109 11:50;;;20;ALSON ST;MOUNT DRUITT;2770;557.4;M;20010603;20010727;175000;A;R;RESIDENCE;;EA;;;7857500;
C;214;2154288;6;20011109 11:50;21//244870;
D;214;2154288;6;20011109 11:50;P;;;;;;
D;214;2154288;6;20011109 11:50;P;;;;;;
D;214;2154288;6;20011109 11:50;V;;;;;;
D;214;2154288;6;20011109 11:50;V;;;;;;
B;214;2154462;7;20011109 11:50;;;10;AMBERLEA ST;GLENWOOD;2768;553;M;20010613;20010725;324000;A;R;RESIDENCE;;AA;;;7856078;
C;214;2154462;7;20011109 11:50;1038//869811;
D;214;2154462;7;20011109 11:50;P;;;;;;
D;214;2154462;7;20011109 11:50;V;;;;;;
D;214;2154462;7;20011109 11:50;V;;;;;;
B;214;2154616;8;20011109 11:50;;;13;AMRON PL;QUAKERS HILL;2763;353.3;M;20010711;20010822;236000;A;R;RESIDENCE;;DS;;;7886597;
C;214;2154616;8;20011109 11:50;41//851923;
D;214;2154616;8;20011109 11:50;P;;;;;;
D;214;2154616;8;20011109 11:50;V;;;;;;
B;214;2154667;9;20011109 11:50;;;40;AMSTERDAM ST;PLUMPTON;2761;555;M;20010703;20010807;216500;A;R;RESIDENCE;;DX;;;7838961;
C;214;2154667;9;20011109 11:50;1543//774527;
D;214;2154667;9;20011109 11:50;P;;;;;;
D;214;2154667;9;20011109 11:50;V;;;;;;
B;214;2154668;10;20011109 11:50;;;38;AMSTERDAM ST;PLUMPTON;2761;555.1;M;20010531;20010618;215000;A;R;RESIDENCE;;DX;;;7864190;
C;214;2154668;10;20011109 11:50;1542//774527;
D;214;2154668;10;20011109 11:50;P;;;;;;
D;214;2154668;10;20011109 11:50;P;;;;;;
D;214;2154668;10;20011109 11:50;V;;;;;;
D;214;2154668;10;20011109 11:50;V;;;;;;
B;214;2154994;11;20011109 11:50;;;12;ANGEL CT;GLENWOOD;2768;747.2;M;20010702;20010817;197000;A;V;VACANT LAND;;AA;;;7890281;
C;214;2154994;11;20011109 11:50;203//1001317;
D;214;2154994;11;20011109 11:50;P;;;;;;
D;214;2154994;11;20011109 11:50;P;;;;;;
D;214;2154994;11;20011109 11:50;V;;;;;;
D;214;2154994;11;20011109 11:50;V;;;;;;
B;214;2155081;12;20011109 11:50;;;19;ANNE ST;BLACKTOWN;2148;556.4;M;20010727;20010828;185000;A;R;RESIDENCE;;DN;;;7893298;
C;214;2155081;12;20011109 11:50;16//28392;
D;214;2155081;12;20011109 11:50;P;;;;;;
D;214;2155081;12;20011109 11:50;P;;;;;;
D;214;2155081;12;20011109 11:50;V;;;;;;
B;214;2155223;13;20011109 11:50;;1;13;ANTIQUE CRES;DOONSIDE;2767;;;20010613;20010801;202000;;R;RESIDENCE;1;;;;7838756;
C;214;2155223;13;20011109 11:50;1//SP 45245;
D;214;2155223;13;20011109 11:50;P;;;;;;
D;214;2155223;13;20011109 11:50;P;;;;;;
D;214;2155223;13;20011109 11:50;V;;;;;;
B;214;2155291;14;20011109 11:50;;6;16;ANVIL RD;SEVEN HILLS;2147;;;20010614;20010726;107500;;3;COMMERCIAL;6;;;;7876920;
C;214;2155291;14;20011109 11:50;6//SP 45735;
D;214;2155291;14;20011109 11:50;P;;;;;;
D;214;2155291;14;20011109 11:50;P;;;;;;
D;214;2155291;14;20011109 11:50;V;;;;;;
D;214;2155291;14;20011109 11:50;V;;;;;;
B;214;2155291;15;20011109 11:50;;7;16;ANVIL RD;SEVEN HILLS;2147;;;20010614;20010726;107500;;3;COMMERCIAL;7;;;;7876919;
C;214;2155291;15;20011109 11:50;7//SP 45735;
D;214;2155291;15;20011109 11:50;P;;;;;;
D;214;2155291;15;20011109 11:50;P;;;;;;
D;214;2155291;15;20011109 11:50;V;;;;;;
B;214;2155446;16;20011109 11:50;;;23;AQUILINA DR;PLUMPTON;2761;600;M;20010619;20010807;206000;A;R;RESIDENCE;;DX;;;7868978;
C;214;2155446;16;20011109 11:50;514//773757;
D;214;2155446;16;20011109 11:50;P;;;;;;
D;214;2155446;16;20011109 11:50;P;;;;;;
D;214;2155446;16;20011109 11:50;V;;;;;;
D;214;2155446;16;20011109 11:50;V;;;;;;
B;214;2155614;17;20011109 11:50;;;24;ARIZONA PL;STANHOPE GARDENS;2768;487.6;M;20010720;20010817;273000;A;R;RESIDENCE;;DS;;;7887546;
C;214;2155614;17;20011109 11:50;316//880045;
D;214;2155614;17;20011109 11:50;P;;;;;;
D;214;2155614;17;20011109 11:50;V;;;;;;
