A;RTSALEDATA;302;20250512 01:29;VALNET;
B;302;3429994;1;20250512 01:29;;1;265;FERGUSON ST;GLEN INNES;2370;;;20250423;20250502;230000;;R;RESIDENCE;1;;;0;AV28608;
C;302;3429994;1;20250512 01:29;1/SP81751;
D;302;3429994;1;20250512 01:29;P;;;;;;
D;302;3429994;1;20250512 01:29;V;;;;;;
B;302;3050376;2;20250512 01:29;;;13;GLENCOE ST;GLENCOE;2365;1865;M;20250410;20250508;110000;RU5;R;RESIDENCE;;AZG;;0;AV42322;
C;302;3050376;2;20250512 01:29;3/8/758450;
D;302;3050376;2;20250512 01:29;P;;;;;;
D;302;3050376;2;20250512 01:29;V;;;;;;
B;302;1847225;3;20250512 01:29;;;166;LAMBETH ST;GLEN INNES;2370;1012;M;20241216;20250507;305000;R1;R;RESIDENCE;;AAC;;0;AV38377;
C;302;1847225;3;20250512 01:29;2/38/758447;
D;302;1847225;3;20250512 01:29;P;;;;;;
D;302;1847225;3;20250512 01:29;P;;;;;;
D;302;1847225;3;20250512 01:29;V;;;;;;
B;302;1847661;4;20250512 01:29;;;236;MEADE ST;GLEN INNES;2370;809.4;M;20250408;20250508;160000;R1;R;RESIDENCE;;AAA;;0;AV42254;
C;302;1847661;4;20250512 01:29;5/38125;
D;302;1847661;4;20250512 01:29;P;;;;;;
D;302;1847661;4;20250512 01:29;V;;;;;;
B;302;1846888;5;20250512 01:29;;;87;GROVERS LANE;GLEN INNES;2370;3006;M;20250321;20250502;305000;E1;R;RESIDENCE;;EGF;;0;AV28117;
C;302;1846888;5;20250512 01:29;1/210128 1/413833 1/544174 1/578949;
D;302;1846888;5;20250512 01:29;P;;;;;;
D;302;1846888;5;20250512 01:29;V;;;;;;
D;302;1846888;5;20250512 01:29;V;;;;;;
B;302;1846927;6;20250512 01:29;;;78;HEALEYS LANE;GLEN INNES;2370;703.6;M;20250506;20250508;320000;R1;R;RESIDENCE;;AAB;;0;AV40710;
C;302;1846927;6;20250512 01:29;2/635458;
D;302;1846927;6;20250512 01:29;P;;;;;;
D;302;1846927;6;20250512 01:29;P;;;;;;
D;302;1846927;6;20250512 01:29;V;;;;;;
D;302;1846927;6;20250512 01:29;V;;;;;;
B;302;2661817;7;20250512 01:29;;;57;MOORE ST;EMMAVILLE;2371;1619;M;20250321;20250502;125000;RU5;R;RESIDENCE;;AZE;;0;AV28270;
C;302;2661817;7;20250512 01:29;55/1929;
D;302;2661817;7;20250512 01:29;P;;;;;;
D;302;2661817;7;20250512 01:29;P;;;;;;
D;302;2661817;7;20250512 01:29;P;;;;;;
D;302;2661817;7;20250512 01:29;V;;;;;;
B;302;3750641;8;20250512 01:29;;;6;YOUNG ST;DEEPWATER;2371;733.5;M;20250325;20250506;247500;RU5;R;RESIDENCE;;AZD;;0;AV33385;
C;302;3750641;8;20250512 01:29;7/11/758344;
D;302;3750641;8;20250512 01:29;P;;;;;;
D;302;3750641;8;20250512 01:29;V;;;;;;
Z;40;8;8;22;
