A;RTSALEDATA;260;20250407 01:09;VALNET;
B;260;810044;1;20250407 01:09;;;8;BRAY ST;DUNDAS;2117;613.4;M;20250215;20250401;1810000;R2;R;RESIDENCE;;AEA;;0;AU939916;
C;260;810044;1;20250407 01:09;68/36705;
D;260;810044;1;20250407 01:09;P;;;;;;
D;260;810044;1;20250407 01:09;P;;;;;;
D;260;810044;1;20250407 01:09;V;;;;;;
B;260;813176;2;20250407 01:09;;9 J;15;CAMPBELL ST;PARRAMATTA;2150;;;20250210;20250324;380000;;R;RESIDENCE;105;;;0;AU918273;
C;260;813176;2;20250407 01:09;105/SP9260;
D;260;813176;2;20250407 01:09;P;;;;;;
D;260;813176;2;20250407 01:09;V;;;;;;
D;260;813176;2;20250407 01:09;V;;;;;;
B;260;813422;3;20250407 01:09;;21;13;CARLINGFORD RD;EPPING;2121;;;20250226;20250401;850000;;R;RESIDENCE;21;;;0;AU940343;
C;260;813422;3;20250407 01:09;21/SP22148;
D;260;813422;3;20250407 01:09;P;;;;;;
D;260;813422;3;20250407 01:09;V;;;;;;
D;260;813422;3;20250407 01:09;V;;;;;;
B;260;818950;4;20250407 01:09;;;98;DUNLOP ST;EPPING;2121;636.8;M;20250307;20250327;2398000;R2;R;RESIDENCE;;ABA;;0;AU929148;
C;260;818950;4;20250407 01:09;2/830872;
D;260;818950;4;20250407 01:09;P;;;;;;
D;260;818950;4;20250407 01:09;V;;;;;;
B;260;821868;5;20250407 01:09;;;19;FERRIS ST;NORTH PARRAMATTA;2151;494.5;M;20250213;20250327;1400000;R2;R;RESIDENCE;;AVA;;0;AU926784;
C;260;821868;5;20250407 01:09;1/998947;
D;260;821868;5;20250407 01:09;P;;;;;;
D;260;821868;5;20250407 01:09;P;;;;;;
D;260;821868;5;20250407 01:09;V;;;;;;
D;260;821868;5;20250407 01:09;V;;;;;;
B;260;824600;6;20250407 01:09;;33;3;GOOD ST;PARRAMATTA;2150;;;20250219;20250402;620000;;R;RESIDENCE;33;;;0;AU944256;
C;260;824600;6;20250407 01:09;33/SP36857;
D;260;824600;6;20250407 01:09;P;;;;;;
D;260;824600;6;20250407 01:09;V;;;;;;
B;260;827309;7;20250407 01:09;;8;31;HELEN ST;WESTMEAD;2145;;;20250225;20250331;450870;;R;RESIDENCE;8;;;0;AU938417;
C;260;827309;7;20250407 01:09;8/SP17070;
D;260;827309;7;20250407 01:09;P;;;;;;
D;260;827309;7;20250407 01:09;V;;;;;;
B;260;824787;8;20250407 01:09;;4;25;GOOD ST;PARRAMATTA;2150;;;20250213;20250327;555000;;R;RESIDENCE;4;;;0;AU928535;
C;260;824787;8;20250407 01:09;4/SP18131;
D;260;824787;8;20250407 01:09;P;;;;;;
D;260;824787;8;20250407 01:09;P;;;;;;
D;260;824787;8;20250407 01:09;V;;;;;;
B;260;803298;9;20250407 01:09;;;7;ACACIA ST;RYDALMERE;2116;758.8;M;20250214;20250328;1610000;R2;R;RESIDENCE;;AEA;;0;AU932180;
C;260;803298;9;20250407 01:09;6/27956;
D;260;803298;9;20250407 01:09;P;;;;;;
D;260;803298;9;20250407 01:09;P;;;;;;
D;260;803298;9;20250407 01:09;P;;;;;;
D;260;803298;9;20250407 01:09;V;;;;;;
B;260;803568;10;20250407 01:09;;;141;ADDERTON RD;CARLINGFORD;2118;607;M;20250116;20250331;1600000;R3;R;RESIDENCE;;GEN;;0;AU937377;
C;260;803568;10;20250407 01:09;12/531721;
D;260;803568;10;20250407 01:09;P;;;;;;
D;260;803568;10;20250407 01:09;P;;;;;;
D;260;803568;10;20250407 01:09;V;;;;;;
B;260;825211;11;20250407 01:09;;;14;GREENLEAF ST;CONSTITUTION HILL;2145;676.6;M;20250304;20250401;1550000;R2;R;RESIDENCE;;BQA;;0;AU941494;
C;260;825211;11;20250407 01:09;10/216006;
D;260;825211;11;20250407 01:09;P;;;;;;
D;260;825211;11;20250407 01:09;V;;;;;;
D;260;825211;11;20250407 01:09;V;;;;;;
B;260;850231;12;20250407 01:09;;;20;THANE ST;WENTWORTHVILLE;2145;556.4;M;20250219;20250331;800000;R2;R;RESIDENCE;;BQA;;0;AU938257;
C;260;850231;12;20250407 01:09;14/217931;
D;260;850231;12;20250407 01:09;P;;;;;;
D;260;850231;12;20250407 01:09;V;;;;;;
B;260;831401;13;20250407 01:09;;;39;KIRBY ST;RYDALMERE;2116;518.5;M;20250218;20250401;1540000;R2;R;RESIDENCE;;AEA;;50;AU941129;
C;260;831401;13;20250407 01:09;241/15173;
D;260;831401;13;20250407 01:09;P;;;;;;
D;260;831401;13;20250407 01:09;P;;;;;;
D;260;831401;13;20250407 01:09;V;;;;;;
B;260;839551;14;20250407 01:09;;3;82;O'CONNELL ST;NORTH PARRAMATTA;2151;;;20250208;20250324;937000;;R;RESIDENCE;3;;;0;AU917311;
C;260;839551;14;20250407 01:09;3/SP58728;
D;260;839551;14;20250407 01:09;P;;;;;;
D;260;839551;14;20250407 01:09;P;;;;;;
D;260;839551;14;20250407 01:09;V;;;;;;
B;260;832145;15;20250407 01:09;;;65;LAKESIDE RD;EASTWOOD;2122;701.9;M;20250208;20250324;2500000;R2;R;RESIDENCE;;ABA;;0;AU915514;
C;260;832145;15;20250407 01:09;1/548064;
D;260;832145;15;20250407 01:09;P;;;;;;
D;260;832145;15;20250407 01:09;P;;;;;;
D;260;832145;15;20250407 01:09;V;;;;;;
D;260;832145;15;20250407 01:09;V;;;;;;
B;260;2450579;16;20250407 01:09;;7;14;MARSDEN ST;GRANVILLE;2142;;;20250215;20250324;510000;;R;RESIDENCE;7;;;0;AU918106;
C;260;2450579;16;20250407 01:09;7/SP57292;
D;260;2450579;16;20250407 01:09;P;;;;;;
D;260;2450579;16;20250407 01:09;V;;;;;;
D;260;2450579;16;20250407 01:09;V;;;;;;
B;260;2455660;17;20250407 01:09;;6;66;PITT ST;GRANVILLE;2142;;;20250212;20250328;495000;;R;RESIDENCE;6;;;0;AU933190;
C;260;2455660;17;20250407 01:09;6/SP56508;
D;260;2455660;17;20250407 01:09;P;;;;;;
D;260;2455660;17;20250407 01:09;P;;;;;;
D;260;2455660;17;20250407 01:09;V;;;;;;
B;260;2450931;18;20250407 01:09;;7;7;MEEHAN ST;GRANVILLE;2142;;;20250218;20250401;500000;;R;RESIDENCE;7;;;0;AU940441;
C;260;2450931;18;20250407 01:09;7/SP61906;
D;260;2450931;18;20250407 01:09;P;;;;;;
D;260;2450931;18;20250407 01:09;P;;;;;;
D;260;2450931;18;20250407 01:09;V;;;;;;
B;260;2776240;19;20250407 01:09;;48;1;VALENTINE AVE;PARRAMATTA;2150;;;20250216;20250331;188000;;R;RESIDENCE;113;;;0;AU938800;
C;260;2776240;19;20250407 01:09;113/SP64704;
D;260;2776240;19;20250407 01:09;P;;;;;;
D;260;2776240;19;20250407 01:09;V;;;;;;
B;260;2959463;20;20250407 01:09;;418;110;JAMES RUSE DR;ROSEHILL;2142;;;20250208;20250327;334000;;R;RESIDENCE;52;;;0;AU928541;
C;260;2959463;20;20250407 01:09;52/SP69033;
D;260;2959463;20;20250407 01:09;P;;;;;;
D;260;2959463;20;20250407 01:09;V;;;;;;
D;260;2959463;20;20250407 01:09;V;;;;;;
B;260;2870341;21;20250407 01:09;;1;41;HONITON AVE W;CARLINGFORD;2118;;;20250209;20250324;1468888;;R;RESIDENCE;1;;;0;AU914854;
C;260;2870341;21;20250407 01:09;1/SP69065;
D;260;2870341;21;20250407 01:09;P;;;;;;
D;260;2870341;21;20250407 01:09;V;;;;;;
B;260;2992567;22;20250407 01:09;;38;8;AVENUE OF THE AMERICAS;NEWINGTON;2127;;;20250219;20250324;1210000;;R;RESIDENCE;13;;;0;AU916774;
C;260;2992567;22;20250407 01:09;13/SP69998;
D;260;2992567;22;20250407 01:09;P;;;;;;
D;260;2992567;22;20250407 01:09;V;;;;;;
B;260;2984322;23;20250407 01:09;;11;26;MEEHAN ST;GRANVILLE;2142;;;20250228;20250328;450000;;R;RESIDENCE;11;;;0;AU931357;
C;260;2984322;23;20250407 01:09;11/SP70320;
D;260;2984322;23;20250407 01:09;P;;;;;;
D;260;2984322;23;20250407 01:09;V;;;;;;
D;260;2984322;23;20250407 01:09;V;;;;;;
B;260;3453755;24;20250407 01:09;;;55;BIRCHGROVE CRES;EASTWOOD;2122;202.5;M;20250209;20250328;1825000;R2;R;RESIDENCE;;ABA;;0;AU931329;
C;260;3453755;24;20250407 01:09;17/286194;
D;260;3453755;24;20250407 01:09;P;;;;;;
D;260;3453755;24;20250407 01:09;P;;;;;;
D;260;3453755;24;20250407 01:09;V;;;;;;
D;260;3453755;24;20250407 01:09;V;;;;;;
B;260;3498242;25;20250407 01:09;;22;37;BALMORAL RD;NORTHMEAD;2152;;;20250131;20250401;756000;;R;RESIDENCE;22;;;0;AU940921;
C;260;3498242;25;20250407 01:09;22/SP83242;
D;260;3498242;25;20250407 01:09;P;;;;;;
D;260;3498242;25;20250407 01:09;P;;;;;;
