A;093;20030619 09:02;PDANN;
B;093;977718;1;20030619 09:02;;;17;BAROONA RD;CHURCH POINT;2105;;;20030103;20030214;1000000;A;R;RESIDENCE;;HA;;0;9461082;
C;093;977718;1;20030619 09:02;20//9242;
D;093;977718;1;20030619 09:02;P;;;;;;
D;093;977718;1;20030619 09:02;V;;;;;;
B;093;978295;2;20030619 09:02;;12;60;BARRENJOEY RD;MONA VALE;2103;;;20030314;20030314;400000;;R;RESIDENCE;12;;;0;9456413;
C;093;978295;2;20030619 09:02;12//SP 3010;
D;093;978295;2;20030619 09:02;P;;;;;;
D;093;978295;2;20030619 09:02;P;;;;;;
D;093;978295;2;20030619 09:02;V;;;;;;
D;093;978295;2;20030619 09:02;V;;;;;;
D;093;978295;2;20030619 09:02;V;;;;;;
B;093;978472;3;20030619 09:02;;;889;BARRENJOEY RD;PALM BEACH;2108;841;M;20021114;20030214;1750000;A;R;RESIDENCE;;HW;;0;9457279;
C;093;978472;3;20030619 09:02;4//13620;
D;093;978472;3;20030619 09:02;P;;;;;;
D;093;978472;3;20030619 09:02;V;;;;;;
B;093;978836;4;20030619 09:02;;;93;BARRENJOEY RD;MONA VALE;2103;1118;M;20021110;20030121;585000;A;R;RESIDENCE;;HT;;0;9320350;
C;093;978836;4;20030619 09:02;2//542241;
D;093;978836;4;20030619 09:02;P;;;;;;
D;093;978836;4;20030619 09:02;P;;;;;;
D;093;978836;4;20030619 09:02;V;;;;;;
B;093;979528;5;20030619 09:02;;;16;BILKURRA AVE;BILGOLA PLATEAU;2107;828.3;M;20021224;20030228;820000;A;R;RESIDENCE;;HN;;0;9454182;
C;093;979528;5;20030619 09:02;8//25461;
D;093;979528;5;20030619 09:02;P;;;;;;
D;093;979528;5;20030619 09:02;P;;;;;;
D;093;979528;5;20030619 09:02;V;;;;;;
B;093;981209;6;20030619 09:02;;1;53;CHERYL CRES;NEWPORT;2106;;;20030116;20030313;580000;;R;RESIDENCE;1;;;0;9460047;
C;093;981209;6;20030619 09:02;1//SP 53933;
D;093;981209;6;20030619 09:02;P;;;;;;
D;093;981209;6;20030619 09:02;P;;;;;;
D;093;981209;6;20030619 09:02;V;;;;;;
D;093;981209;6;20030619 09:02;V;;;;;;
B;093;981461;7;20030619 09:02;;;7;COOINDA PL;BILGOLA PLATEAU;2107;695.6;M;20011220;20011220;665000;A;R;RESIDENCE;;HN;;0;8232657;
C;093;981461;7;20030619 09:02;40//222475;
D;093;981461;7;20030619 09:02;P;;;;;;
D;093;981461;7;20030619 09:02;V;;;;;;
D;093;981461;7;20030619 09:02;V;;;;;;
B;093;981462;8;20030619 09:02;;;6;COOINDA PL;BILGOLA PLATEAU;2107;708.2;M;20021114;20030128;600000;A;R;RESIDENCE;;HN;;0;9331037;
C;093;981462;8;20030619 09:02;41//222475;
D;093;981462;8;20030619 09:02;P;;;;;;
D;093;981462;8;20030619 09:02;P;;;;;;
D;093;981462;8;20030619 09:02;V;;;;;;
D;093;981462;8;20030619 09:02;V;;;;;;
B;093;981555;9;20030619 09:02;;;9;COOLAWIN RD;AVALON;2107;1207;M;20030212;20030321;915000;A;R;RESIDENCE;;KC;;0;9476787;
C;093;981555;9;20030619 09:02;1//734942;
D;093;981555;9;20030619 09:02;P;;;;;;
D;093;981555;9;20030619 09:02;P;;;;;;
D;093;981555;9;20030619 09:02;V;;;;;;
D;093;981555;9;20030619 09:02;V;;;;;;
B;093;981593;10;20030619 09:02;;;35;COOLEENA RD;ELANORA HEIGHTS;2101;;;20021212;20030117;680000;A;R;RESIDENCE;;HF;;0;9453865;
