A;245;20020102 13:03;PTHIRLWELL;
B;245;2650660;1;20020102 13:03;;;1255;IDAVILLE RD;MERRIWA;2329;59.72;H;20011019;20011030;120000;R;R;RESIDENCE;;RJ;;;8179794;
C;245;2650660;1;20020102 13:03;1//620460;
D;245;2650660;1;20020102 13:03;P;;;;;;
D;245;2650660;1;20020102 13:03;V;;;;;;
D;245;2650660;1;20020102 13:03;V;;;;;;
D;245;2650660;1;20020102 13:03;V;;;;;;
D;245;2650660;1;20020102 13:03;V;;;;;;
B;245;2650727;2;20020102 13:03;;;;;MERRIWA;2329;91.64;H;20011107;20011130;160000;R;3;FARMLAND;;RJ;;;8180684;
C;245;2650727;2;20020102 13:03;51//561116;
D;245;2650727;2;20020102 13:03;P;;;;;;
D;245;2650727;2;20020102 13:03;P;;;;;;
D;245;2650727;2;20020102 13:03;V;;;;;;
B;245;2651102;3;20020102 13:03;;;2;HALLS RD;MERRIWA;2329;16.36;H;20011031;20011212;227500;R;R;RESIDENCE;;RH;;;8214293;
C;245;2651102;3;20020102 13:03;1//782234;
D;245;2651102;3;20020102 13:03;P;;;;;;
D;245;2651102;3;20020102 13:03;P;;;;;;
D;245;2651102;3;20020102 13:03;V;;;;;;
B;245;2651162;4;20020102 13:03;;;107;BETTINGTON ST;MERRIWA;2329;2023;M;20011120;20011123;45000;B;R;RESIDENCE;;CM;;;8186447;
C;245;2651162;4;20020102 13:03;1//745473;
D;245;2651162;4;20020102 13:03;P;;;;;;
D;245;2651162;4;20020102 13:03;V;;;;;;
B;245;2651610;5;20020102 13:03;;;;VENNACHER ST;MERRIWA;2329;3016;M;20011016;20011116;9500;A;V;VACANT LAND;;SR;AV;;8163715;
C;245;2651610;5;20020102 13:03;9/5/7184;
D;245;2651610;5;20020102 13:03;P;;;;;;
D;245;2651610;5;20020102 13:03;P;;;;;;
D;245;2651610;5;20020102 13:03;V;;;;;;
B;245;2651961;6;20020102 13:03;;;;CULLINGRAL RD;MERRIWA;2329;4000;M;20011102;20011207;10000;R;3;STEEL GARAGE;;RR;;;8199512;
C;245;2651961;6;20020102 13:03;11//716352;
D;245;2651961;6;20020102 13:03;P;;;;;;
D;245;2651961;6;20020102 13:03;V;;;;;;
D;245;2651961;6;20020102 13:03;V;;;;;;
B;245;2789922;7;20020102 13:03;;;16;RIFLE RANGE RD;MERRIWA;2329;1.321;H;20011010;20011010;85000;;R;RESIDENCE;;;;;8176104;
C;245;2789922;7;20020102 13:03;21//1025645;
D;245;2789922;7;20020102 13:03;P;;;;;;
D;245;2789922;7;20020102 13:03;P;;;;;;
D;245;2789922;7;20020102 13:03;V;;;;;;
B;245;2879474;8;20020102 13:03;;;;DARKWOOD RD;MERRIWA;2329;191.7;H;20010904;20011116;183788;;V;VACANT LAND;;;RV;;8124061;
C;245;2879474;8;20020102 13:03;2//590024;
D;245;2879474;8;20020102 13:03;P;;;;;;
Z;41;8;8;23;
