A;123;20011109 09:04;CDIXON;
B;123;1263003;1;20011109 09:04;;;;MUTTON FALLS RD;O'CONNELL;2795;8.186;H;20010417;20010518;106000;R;V;VACANT LAND;;NB;;;7744674;
C;123;1263003;1;20011109 09:04;9//864763;
D;123;1263003;1;20011109 09:04;P;;;;;;
D;123;1263003;1;20011109 09:04;P;;;;;;
D;123;1263003;1;20011109 09:04;V;;;;;;
D;123;1263003;1;20011109 09:04;V;;;;;;
B;123;1263145;2;20011109 09:04;;;250;SPRINGMOUNT RD;GINGKIN;2787;16.49;H;19980525;20010606;40000;R;V;VACANT LAND;;CC;;;7807967;
C;123;1263145;2;20011109 09:04;41//757050;
D;123;1263145;2;20011109 09:04;P;;;;;;
D;123;1263145;2;20011109 09:04;V;;;;;;
B;123;1263248;3;20011109 09:04;;;;PH GARRYNIAN;OBERON;2787;2023.4;M;20010424;20010705;25000;R;R;RESIDENCE;;CA;;;7777935;
C;123;1263248;3;20011109 09:04;1//522753;
D;123;1263248;3;20011109 09:04;P;;;;;;
D;123;1263248;3;20011109 09:04;P;;;;;;
D;123;1263248;3;20011109 09:04;V;;;;;;
B;123;1263375;4;20011109 09:04;SUNNYVIEW;;1167;O'CONNELL RD;OBERON;2787;31.34;H;20010604;20010629;110000;R;R;RESIDENCE;;ND;;;7742475;
C;123;1263375;4;20011109 09:04;1//833174;
D;123;1263375;4;20011109 09:04;P;;;;;;
D;123;1263375;4;20011109 09:04;V;;;;;;
B;123;1264161;5;20011109 09:04;;;10;BRENNAN CRES;OBERON;2787;1034;M;20010501;20010601;134000;Z;R;RESIDENCE;;ZA;;;7734532;
C;123;1264161;5;20011109 09:04;5//848153;
D;123;1264161;5;20011109 09:04;P;;;;;;
D;123;1264161;5;20011109 09:04;P;;;;;;
D;123;1264161;5;20011109 09:04;V;;;;;;
D;123;1264161;5;20011109 09:04;V;;;;;;
B;123;1264308;6;20011109 09:04;;;95;CURTIS ST;OBERON;2787;1013;M;20010615;20010627;160000;Z;R;RESIDENCE;;ZA;;;7759948;
C;123;1264308;6;20011109 09:04;1//103967;
D;123;1264308;6;20011109 09:04;P;;;;;;
D;123;1264308;6;20011109 09:04;P;;;;;;
D;123;1264308;6;20011109 09:04;V;;;;;;
B;123;1264407;7;20011109 09:04;;;62;DUDLEY ST;OBERON;2787;2470;M;20010601;20010706;37500;Z;R;RESIDENCE;;ZA;;;7770846;
C;123;1264407;7;20011109 09:04;1//792019;
D;123;1264407;7;20011109 09:04;P;;;;;;
D;123;1264407;7;20011109 09:04;V;;;;;;
B;123;1264634;8;20011109 09:04;;;;HERBORN ST;OBERON;2787;1214;M;20010615;20010712;125000;Z;R;RESIDENCE;;ZA;;;7770925;
C;123;1264634;8;20011109 09:04;55/A/2364;
D;123;1264634;8;20011109 09:04;P;;;;;;
D;123;1264634;8;20011109 09:04;P;;;;;;
D;123;1264634;8;20011109 09:04;V;;;;;;
B;123;1264713;9;20011109 09:04;;;10;LINKS CL;OBERON;2787;737.4;M;20010625;20010625;26000;Z;V;VACANT LAND;;ZA;;;7731557;
C;123;1264713;9;20011109 09:04;10//848793;
D;123;1264713;9;20011109 09:04;P;;;;;;
D;123;1264713;9;20011109 09:04;V;;;;;;
D;123;1264713;9;20011109 09:04;V;;;;;;
B;123;1264752;10;20011109 09:04;;;105;NORTH ST;OBERON;2787;594.3;M;20010524;20010703;87500;Z;R;RESIDENCE;;ZA;;;7756662;
C;123;1264752;10;20011109 09:04;20//219824;
D;123;1264752;10;20011109 09:04;P;;;;;;
D;123;1264752;10;20011109 09:04;V;;;;;;
D;123;1264752;10;20011109 09:04;V;;;;;;
B;123;1264821;11;20011109 09:04;;;74;OBERON ST;OBERON;2787;1388;M;20010601;20010629;178000;Z;R;RESIDENCE;;ZA;;;7793550;
C;123;1264821;11;20011109 09:04;2//774343;
D;123;1264821;11;20011109 09:04;P;;;;;;
D;123;1264821;11;20011109 09:04;P;;;;;;
D;123;1264821;11;20011109 09:04;V;;;;;;
D;123;1264821;11;20011109 09:04;V;;;;;;
B;123;1265191;12;20011109 09:04;;;1;STRATHROY AVE;OBERON;2787;1085;M;20010502;20010523;101500;Z;R;RESIDENCE;;ZA;;;7803917;
C;123;1265191;12;20011109 09:04;28//260779;
D;123;1265191;12;20011109 09:04;P;;;;;;
D;123;1265191;12;20011109 09:04;P;;;;;;
D;123;1265191;12;20011109 09:04;V;;;;;;
D;123;1265191;12;20011109 09:04;V;;;;;;
B;123;1265210;13;20011109 09:04;;;7;TARANA CRES;OBERON;2787;756.6;M;20010516;20010621;125000;Z;R;RESIDENCE;;ZA;;;7768862;
C;123;1265210;13;20011109 09:04;2//846134;
D;123;1265210;13;20011109 09:04;P;;;;;;
D;123;1265210;13;20011109 09:04;P;;;;;;
D;123;1265210;13;20011109 09:04;V;;;;;;
D;123;1265210;13;20011109 09:04;V;;;;;;
B;123;1265256;14;20011109 09:04;;;6;WARRINA AVE;OBERON;2787;3540;M;20010511;20010713;45000;Z;V;VACANT LAND;;ZA;;;7798503;
C;123;1265256;14;20011109 09:04;10//866758;
D;123;1265256;14;20011109 09:04;P;;;;;;
D;123;1265256;14;20011109 09:04;V;;;;;;
D;123;1265256;14;20011109 09:04;V;;;;;;
B;123;2841538;15;20011109 09:04;RAWLINSON END;;102;BUNDALEER RD;O'CONNELL;2795;29.84;H;20000705;20000920;247000;R;3;;;NC;;;7106606;
C;123;2841538;15;20011109 09:04;138, 163, 177//757043;
D;123;2841538;15;20011109 09:04;P;;;;;;
B;123;2841539;16;20011109 09:04;THE BILLABONG;;40;BUNDALEER RD;O'CONNELL;2795;20.23;H;20000707;20001020;130000;R;3;;;NC;;;7416348;
C;123;2841539;16;20011109 09:04;4//174815 139//757043;
D;123;2841539;16;20011109 09:04;P;;;;;;
D;123;2841539;16;20011109 09:04;P;;;;;;
B;123;2841540;17;20011109 09:04;CHELSEA PARK;;79;BUNDALEER RD;O'CONNELL;2795;47.23;H;20000731;20000925;290000;R;3;;;ND;;;7137464;
C;123;2841540;17;20011109 09:04;17, 18//111719 127, 128, 133, 134, 137//757043;
D;123;2841540;17;20011109 09:04;P;;;;;;
Z;84;17;17;48;
