A;RTSALEDATA;065;20250210 01:00;VALNET;
B;065;541123;1;20250210 01:00;;;9;PROGRESS ST;YANCO;2703;973.8;M;20241223;20250131;280000;R2;R;RESIDENCE;;AAY;;0;AU794451;
C;065;541123;1;20250210 01:00;686/751745;
D;065;541123;1;20250210 01:00;P;;;;;;
D;065;541123;1;20250210 01:00;V;;;;;;
B;065;538385;2;20250210 01:00;;;2;MAPLE ST;LEETON;2705;1360;M;20241220;20250204;670000;R3;R;RESIDENCE;;AAA;;0;AU803822;
C;065;538385;2;20250210 01:00;12/52/758606;
D;065;538385;2;20250210 01:00;P;;;;;;
D;065;538385;2;20250210 01:00;P;;;;;;
D;065;538385;2;20250210 01:00;V;;;;;;
D;065;538385;2;20250210 01:00;V;;;;;;
B;065;2773855;3;20250210 01:00;;;20;MASSEY AVE;LEETON;2705;4000;M;20241101;20250203;836000;E4;3;FACTORY;;IL1;;0;AU801406;
C;065;2773855;3;20250210 01:00;4/1024392;
D;065;2773855;3;20250210 01:00;P;;;;;;
D;065;2773855;3;20250210 01:00;V;;;;;;
D;065;2773855;3;20250210 01:00;V;;;;;;
B;065;3981232;4;20250210 01:00;;2;18;CONSERVATION LANE;LEETON;2705;312;M;20241220;20250204;615000;;R;RESIDENCE;2;;;0;AU803826;
C;065;3981232;4;20250210 01:00;2/SP94568;
D;065;3981232;4;20250210 01:00;P;;;;;;
D;065;3981232;4;20250210 01:00;P;;;;;;
D;065;3981232;4;20250210 01:00;V;;;;;;
D;065;3981232;4;20250210 01:00;V;;;;;;
D;065;3981232;4;20250210 01:00;V;;;;;;
Z;24;4;4;14;
