A;171;20031201 11:24;PDANN;
B;171;1803853;1;20031201 11:24;GRANDVIEW MEWS;38;22;AMAROO DR;BANORA POINT;2486;;;20030926;20031024;179000;;R;RESIDENCE;19;;;0;AA141832;
C;171;1803853;1;20031201 11:24;19//SP 35377;
D;171;1803853;1;20031201 11:24;P;;;;;;
D;171;1803853;1;20031201 11:24;V;;;;;;
B;171;1804307;2;20031201 11:24;;;78;ASH DR;BANORA POINT;2486;1101;M;20031022;20031125;375000;A;R;RESIDENCE;;HQ;;0;AA190510;
C;171;1804307;2;20031201 11:24;249//787100;
D;171;1804307;2;20031201 11:24;P;;;;;;
D;171;1804307;2;20031201 11:24;P;;;;;;
D;171;1804307;2;20031201 11:24;V;;;;;;
D;171;1804307;2;20031201 11:24;V;;;;;;
B;171;1805216;3;20031201 11:24;;10;7;BARRETT ST;TWEED HEADS WEST;2485;;;20030916;20031107;179000;;R;RESIDENCE;10;;;0;AA176851;
C;171;1805216;3;20031201 11:24;10//SP 57689;
D;171;1805216;3;20031201 11:24;P;;;;;;
D;171;1805216;3;20031201 11:24;V;;;;;;
D;171;1805216;3;20031201 11:24;V;;;;;;
B;171;1805235;4;20031201 11:24;;6;3;BARRETT ST;TWEED HEADS WEST;2485;;;20031008;20031107;182500;;R;RESIDENCE;6;;;0;AA180572;
C;171;1805235;4;20031201 11:24;6//SP 51184;
D;171;1805235;4;20031201 11:24;P;;;;;;
D;171;1805235;4;20031201 11:24;V;;;;;;
D;171;1805235;4;20031201 11:24;V;;;;;;
B;171;1805791;5;20031201 11:24;;3;27;BERYL ST;TWEED HEADS;2485;;;20030821;20030918;199000;;R;RESIDENCE;3;;;0;AA165673;
C;171;1805791;5;20031201 11:24;3//SP 19150;
D;171;1805791;5;20031201 11:24;P;;;;;;
D;171;1805791;5;20031201 11:24;P;;;;;;
D;171;1805791;5;20031201 11:24;V;;;;;;
B;171;1805800;6;20031201 11:24;;;35;BERYL ST;TWEED HEADS;2485;594.4;M;20021219;20021219;210000;B;R;RESIDENCE;;AH;;50;AA182429;
C;171;1805800;6;20031201 11:24;9/5/4043;
D;171;1805800;6;20031201 11:24;P;;;;;;
D;171;1805800;6;20031201 11:24;V;;;;;;
D;171;1805800;6;20031201 11:24;V;;;;;;
D;171;1805800;6;20031201 11:24;V;;;;;;
D;171;1805800;6;20031201 11:24;V;;;;;;
D;171;1805800;6;20031201 11:24;V;;;;;;
B;171;1805983;7;20031201 11:24;;2;24;BIONE AVE;BANORA POINT;2486;324.4;M;20030616;20030709;307000;A;R;RESIDENCE;;HL;;0;AA180649;
C;171;1805983;7;20031201 11:24;3//285151;
D;171;1805983;7;20031201 11:24;P;;;;;;
D;171;1805983;7;20031201 11:24;V;;;;;;
B;171;1805985;8;20031201 11:24;;5;24;BIONE AVE;BANORA POINT;2486;315.9;M;20030724;20030825;317000;A;R;RESIDENCE;;HL;;0;AA164100;
C;171;1805985;8;20031201 11:24;6//285151;
D;171;1805985;8;20031201 11:24;P;;;;;;
D;171;1805985;8;20031201 11:24;P;;;;;;
D;171;1805985;8;20031201 11:24;V;;;;;;
B;171;1806177;9;20031201 11:24;;;44;ELSIE ST;BANORA POINT;2486;261.3;M;20030728;20031006;149000;A;R;RESIDENCE;;HM;;0;AA169436;
C;171;1806177;9;20031201 11:24;44//285117;
D;171;1806177;9;20031201 11:24;P;;;;;;
D;171;1806177;9;20031201 11:24;P;;;;;;
D;171;1806177;9;20031201 11:24;V;;;;;;
B;171;1806212;10;20031201 11:24;;2;3;BLUEGUM BVD;BANORA POINT;2486;;;20031017;20031117;260000;;R;RESIDENCE;2;;;0;AA188587;
C;171;1806212;10;20031201 11:24;2//SP 42664;
D;171;1806212;10;20031201 11:24;P;;;;;;
D;171;1806212;10;20031201 11:24;V;;;;;;
B;171;1806684;11;20031201 11:24;;;16;BOSTON PL;FERNVALE;2484;3.118;H;20030820;20031107;450000;R;R;RESIDENCE;;RE;;0;AA176223;
C;171;1806684;11;20031201 11:24;7//785627;
D;171;1806684;11;20031201 11:24;P;;;;;;
D;171;1806684;11;20031201 11:24;V;;;;;;
B;171;1807983;12;20031201 11:24;;;170;BYANGUM RD;MURWILLUMBAH;2484;670.3;M;20031008;20031028;242500;A;R;RESIDENCE;;LR;;0;AA135752;
C;171;1807983;12;20031201 11:24;A//373738;
D;171;1807983;12;20031201 11:24;P;;;;;;
D;171;1807983;12;20031201 11:24;V;;;;;;
D;171;1807983;12;20031201 11:24;V;;;;;;
B;171;1808071;13;20031201 11:24;;;69;BYANGUM RD;MURWILLUMBAH;2484;;;20030912;20031023;245500;A;R;RESIDENCE;;JM;;0;AA147300;
C;171;1808071;13;20031201 11:24;1//784888;
D;171;1808071;13;20031201 11:24;P;;;;;;
D;171;1808071;13;20031201 11:24;V;;;;;;
B;171;1808697;14;20031201 11:24;;;43;CAROOL RD;BILAMBIL;2486;1.267;H;20030728;20031027;645000;A;R;RESIDENCE;;MB;;0;AA158313;
C;171;1808697;14;20031201 11:24;2//846677;
D;171;1808697;14;20031201 11:24;P;;;;;;
D;171;1808697;14;20031201 11:24;P;;;;;;
D;171;1808697;14;20031201 11:24;V;;;;;;
D;171;1808697;14;20031201 11:24;V;;;;;;
B;171;1808707;15;20031201 11:24;;106;45;CARRAMAR DR;TWEED HEADS;2485;;;20030814;20031111;191500;;R;RESIDENCE;56;;;0;AA154607;
C;171;1808707;15;20031201 11:24;56//SP 34318;
D;171;1808707;15;20031201 11:24;P;;;;;;
D;171;1808707;15;20031201 11:24;V;;;;;;
B;171;1809114;16;20031201 11:24;;;7;CEDAR RDGE;BANORA POINT;2486;679.3;M;20031010;20031110;365000;A;R;RESIDENCE;;HQ;;0;AA166793;
C;171;1809114;16;20031201 11:24;358//832321;
D;171;1809114;16;20031201 11:24;P;;;;;;
D;171;1809114;16;20031201 11:24;P;;;;;;
D;171;1809114;16;20031201 11:24;V;;;;;;
B;171;1809125;17;20031201 11:24;;;20;CHAMPAGNE DR;TWEED HEADS SOUTH;2486;700;M;20030905;20031010;372000;A;R;RESIDENCE;;NC;;0;AA173606;
C;171;1809125;17;20031201 11:24;311//844423;
D;171;1809125;17;20031201 11:24;P;;;;;;
D;171;1809125;17;20031201 11:24;P;;;;;;
D;171;1809125;17;20031201 11:24;V;;;;;;
B;171;1810018;18;20031201 11:24;;;56;TWEED COAST RD;POTTSVILLE;2489;676.6;M;20031002;20031112;395000;A;V;VACANT LAND;;KT;;0;AA166813;
C;171;1810018;18;20031201 11:24;6//224031;
D;171;1810018;18;20031201 11:24;P;;;;;;
D;171;1810018;18;20031201 11:24;V;;;;;;
B;171;1810298;19;20031201 11:24;;;135;COBAKI RD;COBAKI;2486;7263;M;20030730;20031105;445000;R;R;RESIDENCE;;RB;;0;AA150284;
C;171;1810298;19;20031201 11:24;1//825620;
D;171;1810298;19;20031201 11:24;P;;;;;;
D;171;1810298;19;20031201 11:24;P;;;;;;
D;171;1810298;19;20031201 11:24;V;;;;;;
B;171;1810634;20;20031201 11:24;;;8;CONCORD ST;BANORA POINT;2486;627.6;M;20031028;20031113;415000;A;R;RESIDENCE;;HR;;0;AA183619;
C;171;1810634;20;20031201 11:24;1221//1011945;
D;171;1810634;20;20031201 11:24;P;;;;;;
D;171;1810634;20;20031201 11:24;P;;;;;;
D;171;1810634;20;20031201 11:24;V;;;;;;
D;171;1810634;20;20031201 11:24;V;;;;;;
