A;RTSALEDATA;272;20250707 01:11;VALNET;
B;272;466992;1;20250707 01:11;;7;31;WALKER CRES;JERRABOMBERRA;2619;;;20250502;20250701;700000;;R;RESIDENCE;7;;;;AV204359;
C;272;466992;1;20250707 01:11;7/SP64773;
D;272;466992;1;20250707 01:11;P;;;;;;
D;272;466992;1;20250707 01:11;P;;;;;;
D;272;466992;1;20250707 01:11;V;;;;;;
D;272;466992;1;20250707 01:11;V;;;;;;
B;272;3466094;2;20250707 01:11;;1;4;CASSIDY ST;QUEANBEYAN WEST;2620;112;M;20250523;20250627;500000;;R;RESIDENCE;1;;;;AV190305;
C;272;3466094;2;20250707 01:11;1/SP82515;
D;272;3466094;2;20250707 01:11;P;;;;;;
D;272;3466094;2;20250707 01:11;V;;;;;;
D;272;3466094;2;20250707 01:11;V;;;;;;
B;272;3463471;3;20250707 01:11;;;;SAWYERS RIDGE RD;REIDSDALE;2622;1.17;H;20250619;20250627;19000;RU1;R;RESIDENCE;;SBD;;;AV188920;
C;272;3463471;3;20250707 01:11;1/125783;
D;272;3463471;3;20250707 01:11;P;;;;;;
D;272;3463471;3;20250707 01:11;P;;;;;;
D;272;3463471;3;20250707 01:11;V;;;;;;
B;272;3463473;4;20250707 01:11;;;;CHARLEYS FOREST RD;CHARLEYS FOREST;2622;3996;M;20250605;20250627;2000;RU1;V;VACANT LAND;;SNE;;;AV191015;
C;272;3463473;4;20250707 01:11;1/129413;
D;272;3463473;4;20250707 01:11;P;;;;;;
D;272;3463473;4;20250707 01:11;P;;;;;;
D;272;3463473;4;20250707 01:11;V;;;;;;
B;272;4210592;5;20250707 01:11;;;23;COURTNEY ST;GOOGONG;2620;506;M;20250604;20250630;1130000;R1;R;RESIDENCE;;DGA;;;AV199194;
C;272;4210592;5;20250707 01:11;222/1250266;
D;272;4210592;5;20250707 01:11;P;;;;;;
D;272;4210592;5;20250707 01:11;P;;;;;;
D;272;4210592;5;20250707 01:11;V;;;;;;
D;272;4210592;5;20250707 01:11;V;;;;;;
B;272;456029;6;20250707 01:11;;;16;CANTLE PL;KARABAR;2620;657.1;M;20250604;20250630;900000;R2;R;RESIDENCE;;HTN;;;AV198572;
C;272;456029;6;20250707 01:11;130/710557;
D;272;456029;6;20250707 01:11;P;;;;;;
D;272;456029;6;20250707 01:11;P;;;;;;
D;272;456029;6;20250707 01:11;V;;;;;;
D;272;456029;6;20250707 01:11;V;;;;;;
B;272;454473;7;20250707 01:11;;;25;BEATTY CRES;CRESTWOOD;2620;696.4;M;20250509;20250630;960000;R2;R;RESIDENCE;;AND;;;AV199291;
C;272;454473;7;20250707 01:11;2/261419;
D;272;454473;7;20250707 01:11;P;;;;;;
D;272;454473;7;20250707 01:11;P;;;;;;
D;272;454473;7;20250707 01:11;V;;;;;;
D;272;454473;7;20250707 01:11;V;;;;;;
B;272;455279;8;20250707 01:11;;4;7;BROOK ST;QUEANBEYAN;2620;;;20250613;20250702;332000;;R;RESIDENCE;4;;;;AV207019;
C;272;455279;8;20250707 01:11;4/SP6321;
D;272;455279;8;20250707 01:11;P;;;;;;
D;272;455279;8;20250707 01:11;P;;;;;;
D;272;455279;8;20250707 01:11;V;;;;;;
D;272;455279;8;20250707 01:11;V;;;;;;
