A;171;20030619 14:36;PDANN;
B;171;1803396;1;20030619 14:36;;;37;ADELAIDE ST;TWEED HEADS;2485;647.5;M;20030411;20030502;325000;A;R;RESIDENCE;;NA;AC;0;9657389;
C;171;1803396;1;20030619 14:36;14/4/8568;
D;171;1803396;1;20030619 14:36;P;;;;;;
D;171;1803396;1;20030619 14:36;P;;;;;;
D;171;1803396;1;20030619 14:36;V;;;;;;
D;171;1803396;1;20030619 14:36;V;;;;;;
D;171;1803396;1;20030619 14:36;V;;;;;;
D;171;1803396;1;20030619 14:36;V;;;;;;
B;171;1803853;2;20030619 14:36;;22;1;AMAROO DR;BANORA POINT;2486;;;20030306;20030407;175000;;R;RESIDENCE;36;;;0;9654604;
C;171;1803853;2;20030619 14:36;36//SP 35452;
D;171;1803853;2;20030619 14:36;P;;;;;;
D;171;1803853;2;20030619 14:36;V;;;;;;
B;171;1804018;3;20030619 14:36;;;7;ANCONIA AVE;TWEED HEADS WEST;2485;663.9;M;20030416;20030516;235000;A;R;RESIDENCE;;NE;AC;0;9652810;
C;171;1804018;3;20030619 14:36;954//31277;
D;171;1804018;3;20030619 14:36;P;;;;;;
D;171;1804018;3;20030619 14:36;P;;;;;;
D;171;1804018;3;20030619 14:36;V;;;;;;
D;171;1804018;3;20030619 14:36;V;;;;;;
B;171;1804123;4;20030619 14:36;;;8;ANDREW AVE;POTTSVILLE;2489;877.2;M;20030411;20030512;315000;A;R;RESIDENCE;;JK;;0;9661469;
C;171;1804123;4;20030619 14:36;7//786188;
D;171;1804123;4;20030619 14:36;P;;;;;;
D;171;1804123;4;20030619 14:36;V;;;;;;
D;171;1804123;4;20030619 14:36;V;;;;;;
B;171;1804325;5;20030619 14:36;;;112;ASH DR;BANORA POINT;2486;722.5;M;20030319;20030411;307500;A;R;RESIDENCE;;HQ;;0;9681865;
C;171;1804325;5;20030619 14:36;72//819520;
D;171;1804325;5;20030619 14:36;P;;;;;;
D;171;1804325;5;20030619 14:36;P;;;;;;
D;171;1804325;5;20030619 14:36;V;;;;;;
B;171;1805551;6;20030619 14:36;;9;13;BEACH ST;KINGSCLIFF;2487;;;20030416;20030520;264950;;R;RESIDENCE;9;;;0;9670241;
C;171;1805551;6;20030619 14:36;9//SP 39914;
D;171;1805551;6;20030619 14:36;P;;;;;;
D;171;1805551;6;20030619 14:36;V;;;;;;
B;171;1805590;7;20030619 14:36;;2;24;BEACH ST;KINGSCLIFF;2487;;;20030320;20030422;237000;;R;RESIDENCE;2;;;0;9660864;
C;171;1805590;7;20030619 14:36;2//SP 43222;
D;171;1805590;7;20030619 14:36;P;;;;;;
D;171;1805590;7;20030619 14:36;P;;;;;;
D;171;1805590;7;20030619 14:36;V;;;;;;
D;171;1805590;7;20030619 14:36;V;;;;;;
B;171;1806113;8;20030619 14:36;;1;8;BLACKBEAN PL;BOGANGAR;2488;;;20030417;20030522;252500;;R;RESIDENCE;1;;;0;9674856;
C;171;1806113;8;20030619 14:36;1//SP 50419;
D;171;1806113;8;20030619 14:36;P;;;;;;
D;171;1806113;8;20030619 14:36;P;;;;;;
D;171;1806113;8;20030619 14:36;V;;;;;;
D;171;1806113;8;20030619 14:36;V;;;;;;
B;171;1806235;9;20030619 14:36;;;12;BLUE HAZE CRES;BANORA POINT;2486;670.3;M;20030117;20030318;385000;A;R;RESIDENCE;;HM;;0;9683310;
C;171;1806235;9;20030619 14:36;31//239615;
D;171;1806235;9;20030619 14:36;P;;;;;;
D;171;1806235;9;20030619 14:36;P;;;;;;
D;171;1806235;9;20030619 14:36;V;;;;;;
B;171;1806353;10;20030619 14:36;;1;43;BLUE WATERS CRES;TWEED HEADS WEST;2485;;;20030402;20030417;186000;;R;RESIDENCE;1;;;0;9657158;
C;171;1806353;10;20030619 14:36;1//SP 13581;
D;171;1806353;10;20030619 14:36;P;;;;;;
D;171;1806353;10;20030619 14:36;P;;;;;;
D;171;1806353;10;20030619 14:36;V;;;;;;
B;171;1807020;11;20030619 14:36;;;6;THE BOWSPRIT;TWEED HEADS;2485;809.3;M;20030320;20030502;600000;A;R;RESIDENCE;;LC;;0;9669575;
C;171;1807020;11;20030619 14:36;196//249155;
D;171;1807020;11;20030619 14:36;P;;;;;;
D;171;1807020;11;20030619 14:36;V;;;;;;
B;171;1807159;12;20030619 14:36;;5;4;BOYD ST;TWEED HEADS;2485;;;20030417;20030519;130000;;R;RESIDENCE;5;;;0;9661242;
C;171;1807159;12;20030619 14:36;5//SP 11042;
D;171;1807159;12;20030619 14:36;P;;;;;;
D;171;1807159;12;20030619 14:36;P;;;;;;
