A;050;20030619 08:58;PDANN;
B;050;484634;1;20030619 08:58;;;1093;ALBETTA CRES;NORTH ALBURY;2640;;;20030206;20030305;175000;A;R;RESIDENCE;;AM;;0;9484762;
C;050;484634;1;20030619 08:58;138//244695;
D;050;484634;1;20030619 08:58;P;;;;;;
D;050;484634;1;20030619 08:58;P;;;;;;
D;050;484634;1;20030619 08:58;V;;;;;;
D;050;484634;1;20030619 08:58;V;;;;;;
B;050;484700;2;20030619 08:58;;3;199;ALEXANDRA ST;ALBURY;2640;;;20030218;20030320;48000;;R;RESIDENCE;3;;;0;9480116;
C;050;484700;2;20030619 08:58;3//SP 34974;
D;050;484700;2;20030619 08:58;P;;;;;;
D;050;484700;2;20030619 08:58;P;;;;;;
D;050;484700;2;20030619 08:58;V;;;;;;
B;050;485115;3;20030619 08:58;;;532;ASHFORD ST;LAVINGTON;2641;733.7;M;20021218;20030130;205000;A;R;RESIDENCE;;AL;;0;9479532;
C;050;485115;3;20030619 08:58;73//870137;
D;050;485115;3;20030619 08:58;P;;;;;;
D;050;485115;3;20030619 08:58;V;;;;;;
D;050;485115;3;20030619 08:58;V;;;;;;
B;050;485238;4;20030619 08:58;;;13;BANGALLA PL;LAVINGTON;2641;637.4;M;20021219;20030304;114000;A;R;RESIDENCE;;AL;;0;9461270;
C;050;485238;4;20030619 08:58;2//837996;
D;050;485238;4;20030619 08:58;P;;;;;;
D;050;485238;4;20030619 08:58;V;;;;;;
D;050;485238;4;20030619 08:58;V;;;;;;
B;050;485268;5;20030619 08:58;;1;49;BANKSIA ST;ALBURY;2640;;;20030220;20030306;142000;;R;RESIDENCE;1;;;0;9453021;
C;050;485268;5;20030619 08:58;1//SP 54739;
D;050;485268;5;20030619 08:58;P;;;;;;
D;050;485268;5;20030619 08:58;V;;;;;;
B;050;485614;6;20030619 08:58;;;378;BELLEVUE ST;ALBURY;2640;;;20030129;20030224;152000;A;R;RESIDENCE;;AH;;0;9481815;
C;050;485614;6;20030619 08:58;28/A/37721;
D;050;485614;6;20030619 08:58;P;;;;;;
D;050;485614;6;20030619 08:58;V;;;;;;
D;050;485614;6;20030619 08:58;V;;;;;;
B;050;485845;7;20030619 08:58;;2;414;BEVAN ST;LAVINGTON;2641;;;20030211;20030228;62000;;R;RESIDENCE;2;;;0;9471427;
C;050;485845;7;20030619 08:58;2//SP 46552;
D;050;485845;7;20030619 08:58;P;;;;;;
D;050;485845;7;20030619 08:58;V;;;;;;
B;050;486782;8;20030619 08:58;;3;510;BUTSON AVE;ALBURY;2640;;;20021219;20030121;60000;;R;RESIDENCE;3;;AC;0;9383014;
C;050;486782;8;20030619 08:58;3//SP 35083;
D;050;486782;8;20030619 08:58;P;;;;;;
D;050;486782;8;20030619 08:58;V;;;;;;
D;050;486782;8;20030619 08:58;V;;;;;;
B;050;487331;9;20030619 08:58;;;5;CEDAR CT;THURGOONA;2640;717.3;M;20030212;20030314;127000;A;R;RESIDENCE;;AQ;;0;9472576;
C;050;487331;9;20030619 08:58;321//790962;
D;050;487331;9;20030619 08:58;P;;;;;;
D;050;487331;9;20030619 08:58;V;;;;;;
D;050;487331;9;20030619 08:58;V;;;;;;
B;050;487820;10;20030619 08:58;;;533;COMANS AVE;LAVINGTON;2641;803;M;20030207;20030221;115000;A;R;RESIDENCE;;AL;;0;9477499;
C;050;487820;10;20030619 08:58;13//20920;
D;050;487820;10;20030619 08:58;P;;;;;;
D;050;487820;10;20030619 08:58;V;;;;;;
D;050;487820;10;20030619 08:58;V;;;;;;
B;050;488138;11;20030619 08:58;;;487;CRISP ST;ALBURY;2640;;;20021223;20030228;455000;A;R;RESIDENCE;;AA;;0;9458152;
C;050;488138;11;20030619 08:58;20//1016858;
D;050;488138;11;20030619 08:58;P;;;;;;
D;050;488138;11;20030619 08:58;V;;;;;;
B;050;488716;12;20030619 08:58;;;;DAVID ST;ALBURY;2640;479.7;M;20030213;20030213;197500;A;R;RESIDENCE;;AH;;0;9415447;
C;050;488716;12;20030619 08:58;2//861235;
D;050;488716;12;20030619 08:58;P;;;;;;
D;050;488716;12;20030619 08:58;V;;;;;;
D;050;488716;12;20030619 08:58;V;;;;;;
B;050;488769;13;20030619 08:58;;;7;DAYSDALE WAY;THURGOONA;2640;909.2;M;20030117;20030228;160000;A;R;RESIDENCE;;AQ;;0;9456625;
C;050;488769;13;20030619 08:58;3//719098;
D;050;488769;13;20030619 08:58;P;;;;;;
D;050;488769;13;20030619 08:58;V;;;;;;
D;050;488769;13;20030619 08:58;V;;;;;;
B;050;488963;14;20030619 08:58;;;5;DECORA PL;THURGOONA;2640;759.4;M;20020918;20030121;135000;A;R;RESIDENCE;;AQ;;0;9478042;
C;050;488963;14;20030619 08:58;283//748655;
D;050;488963;14;20030619 08:58;P;;;;;;
D;050;488963;14;20030619 08:58;P;;;;;;
D;050;488963;14;20030619 08:58;V;;;;;;
D;050;488963;14;20030619 08:58;V;;;;;;
B;050;489799;15;20030619 08:58;;;136;EASTERN CCT;ALBURY;2640;784;M;20030307;20030313;30000;A;R;RESIDENCE;;AR;;0;9456561;
C;050;489799;15;20030619 08:58;54//243192;
D;050;489799;15;20030619 08:58;P;;;;;;
D;050;489799;15;20030619 08:58;V;;;;;;
D;050;489799;15;20030619 08:58;V;;;;;;
D;050;489799;15;20030619 08:58;V;;;;;;
B;050;489938;16;20030619 08:58;;1;328;EDEN ST;LAVINGTON;2641;;;20030212;20030307;68000;;R;RESIDENCE;1;;;0;9449605;
C;050;489938;16;20030619 08:58;1//SP 53071;
D;050;489938;16;20030619 08:58;P;;;;;;
D;050;489938;16;20030619 08:58;V;;;;;;
B;050;490734;17;20030619 08:58;;;27;FRANKLIN CT;LAVINGTON;2641;1651;M;20021218;20030214;384000;A;R;RESIDENCE;;AN;;0;9471397;
C;050;490734;17;20030619 08:58;80//830191;
D;050;490734;17;20030619 08:58;P;;;;;;
D;050;490734;17;20030619 08:58;V;;;;;;
B;050;490750;18;20030619 08:58;;;;FRERE ST;ALBURY;2640;1.82;H;20021025;20021206;150000;A;V;VACANT LAND;;BN;AV;0;9323413;
C;050;490750;18;20030619 08:58;915, 1052//753326;
D;050;490750;18;20030619 08:58;P;;;;;;
D;050;490750;18;20030619 08:58;P;;;;;;
D;050;490750;18;20030619 08:58;V;;;;;;
D;050;490750;18;20030619 08:58;V;;;;;;
B;050;490884;19;20030619 08:58;;2;531;GEORGE ST;ALBURY;2640;;;20030205;20030314;160000;;R;RESIDENCE;2;;;0;9465706;
C;050;490884;19;20030619 08:58;2//SP 17964;
D;050;490884;19;20030619 08:58;P;;;;;;
D;050;490884;19;20030619 08:58;V;;;;;;
B;050;491210;20;20030619 08:58;;;;GREENTREE WAY;ALBURY;2640;462.9;M;20021206;20030124;200000;A;R;RESIDENCE;;AC;;0;9452883;
C;050;491210;20;20030619 08:58;2//1009955;
