A;020;20021217 14:33;PDANN;
B;020;409546;1;20021217 14:33;;;78;BOMBALA ST;DELEGATE;2633;2062;M;20020926;20021101;57500;R;R;RESIDENCE;;RM;;;9161466;
C;020;409546;1;20021217 14:33;2, 3//23160;
D;020;409546;1;20021217 14:33;P;;;;;;
D;020;409546;1;20021217 14:33;V;;;;;;
Z;6;1;1;2;
