A;235;20020603 10:56;PTHIRLWELL;
B;235;2624173;1;20020603 10:56;;;15;LAKEVIEW AVE;MENINDEE;2879;663.9;M;20020307;20020308;70000;Z;R;RESIDENCE;;SW;;;8535634;
C;235;2624173;1;20020603 10:56;2/2/246091;
D;235;2624173;1;20020603 10:56;P;;;;;;
D;235;2624173;1;20020603 10:56;P;;;;;;
D;235;2624173;1;20020603 10:56;V;;;;;;
B;235;2624252;2;20020603 10:56;;;68;LAKEVIEW AVE;MENINDEE;2879;6639;M;20020212;20020314;60000;Z;R;RESIDENCE;;SL;;;8596552;
C;235;2624252;2;20020603 10:56;5/9/247155;
D;235;2624252;2;20020603 10:56;P;;;;;;
D;235;2624252;2;20020603 10:56;P;;;;;;
D;235;2624252;2;20020603 10:56;V;;;;;;
B;235;2624492;3;20020603 10:56;COPI HOLLOW;;;VIA;MENINDEE;2879;;;20020418;20020422;27000;Z;R;RESIDENCE;;MC;;;8585141;
C;235;2624492;3;20020603 10:56;7//839414;
D;235;2624492;3;20020603 10:56;P;;;;;;
D;235;2624492;3;20020603 10:56;P;;;;;;
D;235;2624492;3;20020603 10:56;V;;;;;;
Z;17;3;3;9;
