A;073;20031103 14:08;PDANN;
B;073;561298;1;20031103 14:08;;;72;PRINCESS ST;URANA;2645;2023;M;20030930;20031014;29000;A;R;RESIDENCE;;AU;;0;AA100498;
C;073;561298;1;20031103 14:08;4/27/759023;
D;073;561298;1;20031103 14:08;P;;;;;;
D;073;561298;1;20031103 14:08;V;;;;;;
Z;6;1;1;2;
