A;065;20020702 08:01;PDANN;
B;065;537531;1;20020702 08:01;;;9;COOLAMON ST;LEETON;2705;638.6;M;20010831;20010928;105000;A;R;RESIDENCE;;AA;;;8677827;
C;065;537531;1;20020702 08:01;38//36245;
D;065;537531;1;20020702 08:01;P;;;;;;
D;065;537531;1;20020702 08:01;V;;;;;;
D;065;537531;1;20020702 08:01;V;;;;;;
B;065;537569;2;20020702 08:01;;;16;COOLIBAH ST;LEETON;2705;910.5;M;20020302;20020516;91000;A;R;RESIDENCE;;AA;;;8689851;
C;065;537569;2;20020702 08:01;6/13/758606;
D;065;537569;2;20020702 08:01;P;;;;;;
D;065;537569;2;20020702 08:01;P;;;;;;
D;065;537569;2;20020702 08:01;V;;;;;;
B;065;537612;3;20020702 08:01;;;11;COOLIBAH ST;LEETON;2705;624.5;M;20020502;20020531;120000;A;R;RESIDENCE;;AA;;;8701416;
C;065;537612;3;20020702 08:01;2//877902;
D;065;537612;3;20020702 08:01;P;;;;;;
D;065;537612;3;20020702 08:01;V;;;;;;
B;065;537639;4;20020702 08:01;;;26;CUDGERIE AVE;LEETON;2705;720.8;M;20020501;20020520;96000;A;R;RESIDENCE;;AA;;;8685171;
C;065;537639;4;20020702 08:01;26/80/758606;
D;065;537639;4;20020702 08:01;P;;;;;;
D;065;537639;4;20020702 08:01;V;;;;;;
B;065;537846;5;20020702 08:01;;;2;ELMS ST;LEETON;2705;501.7;M;20010807;20010924;70000;A;R;RESIDENCE;;AA;;;8673387;
C;065;537846;5;20020702 08:01;2//702660;
D;065;537846;5;20020702 08:01;P;;;;;;
D;065;537846;5;20020702 08:01;P;;;;;;
D;065;537846;5;20020702 08:01;V;;;;;;
B;065;538219;6;20020702 08:01;;;82;KURRAJONG AVE;LEETON;2705;796.7;M;20020326;20020417;125000;B;R;RESIDENCE;;BB;;;8688780;
C;065;538219;6;20020702 08:01;1/10/758606;
D;065;538219;6;20020702 08:01;P;;;;;;
D;065;538219;6;20020702 08:01;V;;;;;;
D;065;538219;6;20020702 08:01;V;;;;;;
B;065;538655;7;20020702 08:01;;;3;PARK AVE;LEETON;2705;834.7;M;20020510;20020531;130000;A;R;RESIDENCE;;AA;;;8688413;
C;065;538655;7;20020702 08:01;12/81/758606;
D;065;538655;7;20020702 08:01;P;;;;;;
D;065;538655;7;20020702 08:01;P;;;;;;
D;065;538655;7;20020702 08:01;V;;;;;;
D;065;538655;7;20020702 08:01;V;;;;;;
B;065;538741;8;20020702 08:01;;;72;PINE AVE;LEETON;2705;326.6;M;20020429;20020531;320000;B;3;COMMERCIAL PR;;BA;;;8683535;
C;065;538741;8;20020702 08:01;14/2/758606;
D;065;538741;8;20020702 08:01;P;;;;;;
D;065;538741;8;20020702 08:01;P;;;;;;
D;065;538741;8;20020702 08:01;V;;;;;;
D;065;538741;8;20020702 08:01;V;;;;;;
B;065;539597;9;20020702 08:01;;;36;WILLOW ST;LEETON;2705;967.5;M;20020409;20020611;239000;A;R;RESIDENCE;;AA;;;8686682;
C;065;539597;9;20020702 08:01;10/45/758606;
D;065;539597;9;20020702 08:01;P;;;;;;
D;065;539597;9;20020702 08:01;V;;;;;;
B;065;539618;10;20020702 08:01;;;3;WILLOW ST;LEETON;2705;486.9;M;20020528;20020607;95000;A;R;RESIDENCE;;AA;;;8714927;
C;065;539618;10;20020702 08:01;40/53/758606;
D;065;539618;10;20020702 08:01;P;;;;;;
D;065;539618;10;20020702 08:01;V;;;;;;
B;065;;11;20020702 08:01;;;;;LEETON;2705;;;20020501;20020605;90000;;R;RESIDENCE;2;;;;8705852;
C;065;;11;20020702 08:01;2//SP 67409;
D;065;;11;20020702 08:01;P;;;;;;
D;065;;11;20020702 08:01;P;;;;;;
D;065;;11;20020702 08:01;V;;;;;;
B;065;2914023;12;20020702 08:01;;;;KARRI RD;LEETON;2705;779.5;M;20020226;20020415;215000;;R;RESIDENCE;;;AC;;8585097;
C;065;2914023;12;20020702 08:01;14//827566;
D;065;2914023;12;20020702 08:01;P;;;;;;
D;065;2914023;12;20020702 08:01;P;;;;;;
D;065;2914023;12;20020702 08:01;V;;;;;;
D;065;2914023;12;20020702 08:01;V;;;;;;
B;065;2914026;13;20020702 08:01;;;;BACK YANCO RD;YANCO;2703;14.37;H;20010725;20010831;260000;;R;RESIDENCE;;;RH;;8066358;
C;065;2914026;13;20020702 08:01;274//751745;
D;065;2914026;13;20020702 08:01;P;;;;;;
D;065;2914026;13;20020702 08:01;V;;;;;;
D;065;2914026;13;20020702 08:01;V;;;;;;
B;065;2914028;14;20020702 08:01;;;;MURRAMI RD;LEETON;2705;3.103;H;20020315;20020411;18400;;V;VACANT LAND;;;IV;;8522995;
C;065;2914028;14;20020702 08:01;PT 16//1037289;
D;065;2914028;14;20020702 08:01;P;;;;;;
D;065;2914028;14;20020702 08:01;V;;;;;;
Z;70;14;14;40;
