A;013;20020102 13:37;PTHIRLWELL;
B;013;305143;1;20020102 13:37;;;6;LARPENT ST;ALLWORTH;2425;950;M;20011114;20011130;91000;Z;R;RESIDENCE;;ZE;;;8204866;
C;013;305143;1;20020102 13:37;52//560683;
D;013;305143;1;20020102 13:37;P;;;;;;
D;013;305143;1;20020102 13:37;P;;;;;;
D;013;305143;1;20020102 13:37;V;;;;;;
B;013;305201;2;20020102 13:37;;;7;ALUM ST;BULAHDELAH;2423;700;M;20011017;20011128;75000;Z;R;RESIDENCE;;ZA;;;8179571;
C;013;305201;2;20020102 13:37;10/65/758177;
D;013;305201;2;20020102 13:37;P;;;;;;
D;013;305201;2;20020102 13:37;V;;;;;;
B;013;305225;3;20020102 13:37;;;5;BOOLOOMBAYT ST;BULAHDELAH;2423;833.8;M;20011025;20011129;24000;Z;V;VACANT LAND;;ZA;;;8179733;
C;013;305225;3;20020102 13:37;131//834593;
D;013;305225;3;20020102 13:37;P;;;;;;
D;013;305225;3;20020102 13:37;P;;;;;;
D;013;305225;3;20020102 13:37;V;;;;;;
B;013;305405;4;20020102 13:37;;;13;FLORA CL;BULAHDELAH;2423;595.6;M;20011026;20011207;114000;Z;R;RESIDENCE;;ZA;;;8208778;
C;013;305405;4;20020102 13:37;14//710307;
D;013;305405;4;20020102 13:37;P;;;;;;
D;013;305405;4;20020102 13:37;P;;;;;;
D;013;305405;4;20020102 13:37;V;;;;;;
D;013;305405;4;20020102 13:37;V;;;;;;
B;013;305421;5;20020102 13:37;;;19;HAROLD ST;BULAHDELAH;2423;1638;M;20010906;20011107;62000;Z;R;RESIDENCE;;ZA;AC;;8101204;
C;013;305421;5;20020102 13:37;8/38/758177;
D;013;305421;5;20020102 13:37;P;;;;;;
D;013;305421;5;20020102 13:37;P;;;;;;
D;013;305421;5;20020102 13:37;V;;;;;;
B;013;305586;6;20020102 13:37;;;35;RICHMOND ST;BULAHDELAH;2423;1005;M;20011018;20011127;22000;Z;V;VACANT LAND;;ZA;AV;;8162549;
C;013;305586;6;20020102 13:37;2//807534;
D;013;305586;6;20020102 13:37;P;;;;;;
D;013;305586;6;20020102 13:37;V;;;;;;
B;013;305588;7;20020102 13:37;;;9;RIVER ST;BULAHDELAH;2423;1619;M;20010914;20011011;80000;Z;V;VACANT LAND;;YW;AV;;8016311;
C;013;305588;7;20020102 13:37;4/54/758177;
D;013;305588;7;20020102 13:37;P;;;;;;
D;013;305588;7;20020102 13:37;P;;;;;;
D;013;305588;7;20020102 13:37;V;;;;;;
B;013;305755;8;20020102 13:37;;;19;AKALA AVE;FORSTER;2428;796.7;M;20011011;20011128;280000;A;3;;;AN;;;8172229;
C;013;305755;8;20020102 13:37;25//846824;
D;013;305755;8;20020102 13:37;P;;;;;;
D;013;305755;8;20020102 13:37;P;;;;;;
D;013;305755;8;20020102 13:37;V;;;;;;
B;013;305797;9;20020102 13:37;;;10;AKALA AVE;FORSTER;2428;637.1;M;20011120;20011214;290000;A;R;RESIDENCE;;AN;;;8214090;
C;013;305797;9;20020102 13:37;38//846824;
D;013;305797;9;20020102 13:37;P;;;;;;
D;013;305797;9;20020102 13:37;V;;;;;;
D;013;305797;9;20020102 13:37;V;;;;;;
B;013;305812;10;20020102 13:37;;;30;ALICE ST;FORSTER;2428;556.4;M;20011019;20011130;320000;A;R;RESIDENCE;;AG;AC;;8170831;
C;013;305812;10;20020102 13:37;119//229919;
D;013;305812;10;20020102 13:37;P;;;;;;
D;013;305812;10;20020102 13:37;P;;;;;;
D;013;305812;10;20020102 13:37;V;;;;;;
D;013;305812;10;20020102 13:37;V;;;;;;
B;013;305936;11;20020102 13:37;;;4;ARECA CT;FORSTER;2428;650;M;20011025;20011122;260000;A;3;;;DN;AC;;8166867;
C;013;305936;11;20020102 13:37;6125//1008453;
D;013;305936;11;20020102 13:37;P;;;;;;
D;013;305936;11;20020102 13:37;P;;;;;;
D;013;305936;11;20020102 13:37;V;;;;;;
B;013;306068;12;20020102 13:37;;;6;BANGALOW PL;FORSTER;2428;660.5;M;20011030;20011211;240000;A;R;RESIDENCE;;DN;;;8201693;
C;013;306068;12;20020102 13:37;38//793497;
D;013;306068;12;20020102 13:37;P;;;;;;
D;013;306068;12;20020102 13:37;P;;;;;;
D;013;306068;12;20020102 13:37;V;;;;;;
D;013;306068;12;20020102 13:37;V;;;;;;
B;013;306112;13;20020102 13:37;;;6;BECKER RD;FORSTER;2428;1176;M;20010924;20011102;300000;A;R;RESIDENCE;;ER;;;8215772;
C;013;306112;13;20020102 13:37;2//31052;
D;013;306112;13;20020102 13:37;P;;;;;;
D;013;306112;13;20020102 13:37;P;;;;;;
D;013;306112;13;20020102 13:37;V;;;;;;
B;013;306123;14;20020102 13:37;;;28;BECKER RD;FORSTER;2428;777.8;M;20010727;20011214;345000;A;V;VACANT LAND;;ER;;;8209674;
C;013;306123;14;20020102 13:37;48/4/22922;
D;013;306123;14;20020102 13:37;P;;;;;;
D;013;306123;14;20020102 13:37;P;;;;;;
D;013;306123;14;20020102 13:37;V;;;;;;
B;013;306168;15;20020102 13:37;;;118;BECKER RD;FORSTER;2428;581.7;M;20011015;20011126;500000;A;R;RESIDENCE;;ER;;;8179513;
C;013;306168;15;20020102 13:37;23/5/22922;
D;013;306168;15;20020102 13:37;P;;;;;;
D;013;306168;15;20020102 13:37;P;;;;;;
D;013;306168;15;20020102 13:37;V;;;;;;
B;013;306253;16;20020102 13:37;;;30;BELTON WAY;FORSTER;2428;698.5;M;20011002;20011130;205000;A;R;RESIDENCE;;AF;AC;;8173895;
C;013;306253;16;20020102 13:37;110//702526;
