A;RTSALEDATA;234;20250331 01:08;VALNET;
B;234;2618877;1;20250331 01:08;;;187;MERCURY ST;BROKEN HILL;2880;505.9;M;20250306;20250326;105000;R1;R;RESIDENCE;;AAL;;0;AU922756;
C;234;2618877;1;20250331 01:08;2/962688;
D;234;2618877;1;20250331 01:08;P;;;;;;
D;234;2618877;1;20250331 01:08;V;;;;;;
B;234;2613784;2;20250331 01:08;;;60;BERYL ST;BROKEN HILL;2880;1011.83;M;20250228;20250325;247000;R1;R;RESIDENCE;;ACD;;0;AU920244;
C;234;2613784;2;20250331 01:08;18/25/759092;
D;234;2613784;2;20250331 01:08;P;;;;;;
D;234;2613784;2;20250331 01:08;V;;;;;;
B;234;2621788;3;20250331 01:08;;;458;UNION ST;BROKEN HILL;2880;662.2;M;20250221;20250321;267000;R1;R;RESIDENCE;;AAW;;0;AU910423;
C;234;2621788;3;20250331 01:08;4458/757298;
D;234;2621788;3;20250331 01:08;P;;;;;;
D;234;2621788;3;20250331 01:08;V;;;;;;
B;234;2617133;4;20250331 01:08;;;150;GYPSUM ST;BROKEN HILL;2880;331.2;M;20250218;20250321;45000;R1;R;RESIDENCE;;AAL;;0;AU913727;
C;234;2617133;4;20250331 01:08;3957/757298;
D;234;2617133;4;20250331 01:08;P;;;;;;
D;234;2617133;4;20250331 01:08;V;;;;;;
B;234;2622454;5;20250331 01:08;;;4;WILLIAMS ST;BROKEN HILL;2880;1271;M;20250225;20250326;330000;R1;R;RESIDENCE;;AAR;;0;AU925390;
C;234;2622454;5;20250331 01:08;A/338113;
D;234;2622454;5;20250331 01:08;P;;;;;;
D;234;2622454;5;20250331 01:08;P;;;;;;
D;234;2622454;5;20250331 01:08;V;;;;;;
B;234;2617337;6;20250331 01:08;;;284;HEBBARD ST;BROKEN HILL;2880;1012;M;20250207;20250321;350000;R1;R;RESIDENCE;;AAC;;0;AU910421;
C;234;2617337;6;20250331 01:08;17/36/758018;
D;234;2617337;6;20250331 01:08;P;;;;;;
D;234;2617337;6;20250331 01:08;V;;;;;;
B;234;2620204;7;20250331 01:08;;;274;PATTON ST;BROKEN HILL;2880;511.95;M;20250313;20250326;162500;R1;R;RESIDENCE;;AAC;;0;AU923184;
C;234;2620204;7;20250331 01:08;23/35/758018;
D;234;2620204;7;20250331 01:08;P;;;;;;
D;234;2620204;7;20250331 01:08;P;;;;;;
D;234;2620204;7;20250331 01:08;V;;;;;;
B;234;2614890;8;20250331 01:08;;;678;CHAPPLE LANE;BROKEN HILL;2880;968;M;20250306;20250321;200000;R1;R;RESIDENCE;;AAZ;;0;AU913324;
C;234;2614890;8;20250331 01:08;5605/757298;
D;234;2614890;8;20250331 01:08;P;;;;;;
D;234;2614890;8;20250331 01:08;P;;;;;;
D;234;2614890;8;20250331 01:08;V;;;;;;
B;234;2618052;9;20250331 01:08;;;278;KNOX ST;BROKEN HILL;2880;935.8;M;20250221;20250321;200000;R1;R;RESIDENCE;;AAC;;0;AU912431;
C;234;2618052;9;20250331 01:08;3/548364;
D;234;2618052;9;20250331 01:08;P;;;;;;
D;234;2618052;9;20250331 01:08;V;;;;;;
B;234;2618107;10;20250331 01:08;;;289;KNOX ST;BROKEN HILL;2880;929.5;M;20250212;20250326;240000;R1;R;RESIDENCE;;AAC;;0;AU925266;
C;234;2618107;10;20250331 01:08;4/85/758018 Western Land Lease 8527;
D;234;2618107;10;20250331 01:08;P;;;;;;
D;234;2618107;10;20250331 01:08;V;;;;;;
B;234;2618279;11;20250331 01:08;;;464;LANE LANE;BROKEN HILL;2880;505.92;M;20250211;20250326;165000;R1;R;RESIDENCE;;AAZ;;0;AU923843;
C;234;2618279;11;20250331 01:08;4484/757298;
D;234;2618279;11;20250331 01:08;P;;;;;;
D;234;2618279;11;20250331 01:08;P;;;;;;
D;234;2618279;11;20250331 01:08;V;;;;;;
B;234;2618673;12;20250331 01:08;;;194;MCCULLOCH ST;BROKEN HILL;2880;423.7;M;20250225;20250321;350000;R1;R;RESIDENCE;;AAZ;;0;AU913728;
C;234;2618673;12;20250331 01:08;1/984908;
D;234;2618673;12;20250331 01:08;P;;;;;;
D;234;2618673;12;20250331 01:08;V;;;;;;
Z;54;12;12;28;
