A;256;20020603 10:46;PTHIRLWELL;
B;256;2688321;1;20020603 10:46;;;;PH BOGAMILDI;WARIALDA;2402;507.9;H;20020307;20020405;550000;R;3;FARM;;GT;RC;;8525483;
C;256;2688321;1;20020603 10:46;13, 4, 5//751090 4//751121 2//787422 Licence 314330 ,;
D;256;2688321;1;20020603 10:46;P;;;;;;
D;256;2688321;1;20020603 10:46;V;;;;;;
D;256;2688321;1;20020603 10:46;V;;;;;;
B;256;2688409;2;20020603 10:46;;;;PH CLARE;WARIALDA;2402;145.3;H;20020227;20020424;98725;R;3;RURAL;;SF;RG;;8553685;
C;256;2688409;2;20020603 10:46;33, 37, 63, 64//751095;
D;256;2688409;2;20020603 10:46;P;;;;;;
D;256;2688409;2;20020603 10:46;V;;;;;;
D;256;2688409;2;20020603 10:46;V;;;;;;
B;256;2688615;3;20020603 10:46;;;1;RAILWAY PDE;GRAVESEND;2401;2023;M;20020319;20020419;50000;Z;R;RESIDENCE;;GN;;;8621928;
C;256;2688615;3;20020603 10:46;1/1/758471;
D;256;2688615;3;20020603 10:46;P;;;;;;
D;256;2688615;3;20020603 10:46;P;;;;;;
D;256;2688615;3;20020603 10:46;V;;;;;;
B;256;2688694;4;20020603 10:46;;;10;DERRA ST;GRAVESEND;2401;1688;M;20020502;20020515;500;Z;3;DISUSED BLDG;;GN;;;8606629;
C;256;2688694;4;20020603 10:46;5/10/758471;
D;256;2688694;4;20020603 10:46;P;;;;;;
D;256;2688694;4;20020603 10:46;P;;;;;;
D;256;2688694;4;20020603 10:46;V;;;;;;
B;256;2688703;5;20020603 10:46;;;6;SHORT ST;GRAVESEND;2401;1593;M;20020405;20020510;25000;Z;R;RESIDENCE;;GN;;;8604455;
C;256;2688703;5;20020603 10:46;2/20/758471;
D;256;2688703;5;20020603 10:46;P;;;;;;
D;256;2688703;5;20020603 10:46;P;;;;;;
D;256;2688703;5;20020603 10:46;V;;;;;;
B;256;2688827;6;20020603 10:46;;;;PH MANDOE;COOLATAI;2402;2023;M;20020209;20020503;100;Z;V;VACANT LAND;;CT;;;8577814;
C;256;2688827;6;20020603 10:46;63//751115;
D;256;2688827;6;20020603 10:46;P;;;;;;
D;256;2688827;6;20020603 10:46;V;;;;;;
B;256;2688852;7;20020603 10:46;;;;PH MANDOE;WARIALDA;2402;16.39;H;20020206;20020408;200000;R;3;FARM;;EX;;;8540926;
C;256;2688852;7;20020603 10:46;114//751115;
D;256;2688852;7;20020603 10:46;P;;;;;;
D;256;2688852;7;20020603 10:46;P;;;;;;
D;256;2688852;7;20020603 10:46;V;;;;;;
B;256;2688923;8;20020603 10:46;;;;WILBY ST;NORTH STAR;2408;4047;M;20020412;20020517;50000;Z;R;RESIDENCE;;NS;;;8627389;
C;256;2688923;8;20020603 10:46;70, 71//17921;
D;256;2688923;8;20020603 10:46;P;;;;;;
D;256;2688923;8;20020603 10:46;V;;;;;;
B;256;2689416;9;20020603 10:46;;;73;HIGH ST;WARIALDA;2402;969.8;M;20020327;20020509;8000;Z;R;RESIDENCE;;MC;;;8594800;
C;256;2689416;9;20020603 10:46;2//595539;
D;256;2689416;9;20020603 10:46;P;;;;;;
D;256;2689416;9;20020603 10:46;V;;;;;;
B;256;2689966;10;20020603 10:46;;;57;BINGARA RD;WARIALDA RAIL;2402;1556;M;20020209;20020405;1500;Z;V;VACANT LAND;;WR;;;8588324;
C;256;2689966;10;20020603 10:46;216//751137;
D;256;2689966;10;20020603 10:46;P;;;;;;
D;256;2689966;10;20020603 10:46;V;;;;;;
B;256;2886152;11;20020603 10:46;;;;PH TUBBLEGAH;WARIALDA;2402;803.6;H;20011023;20020131;500000;R;3;FARM;;GT;RC;;8416011;
C;256;2886152;11;20020603 10:46;2//1037530;
D;256;2886152;11;20020603 10:46;P;;;;;;
D;256;2886152;11;20020603 10:46;P;;;;;;
D;256;2886152;11;20020603 10:46;V;;;;;;
Z;53;11;11;29;
