A;151;20020603 10:37;PTHIRLWELL;
B;151;1679129;1;20020603 10:37;;;195;BUNDOCKS RD;CASINO;2470;22.76;H;20020404;20020510;185000;R;3;FARM;;RJ;RF;;8619384;
C;151;1679129;1;20020603 10:37;2//587218;
D;151;1679129;1;20020603 10:37;P;;;;;;
D;151;1679129;1;20020603 10:37;P;;;;;;
D;151;1679129;1;20020603 10:37;V;;;;;;
B;151;1679340;2;20020603 10:37;;;38;CANTERBURY ST;CASINO;2470;1012;M;20020207;20020311;55000;A;R;RESIDENCE;;AB;AC;;8589061;
C;151;1679340;2;20020603 10:37;2//363592;
D;151;1679340;2;20020603 10:37;P;;;;;;
D;151;1679340;2;20020603 10:37;V;;;;;;
B;151;1679718;3;20020603 10:37;;;102;COLCHES ST;CASINO;2470;1250;M;20020304;20020412;110000;A;R;RESIDENCE;;AG;AC;;8542571;
C;151;1679718;3;20020603 10:37;7//831922;
D;151;1679718;3;20020603 10:37;P;;;;;;
D;151;1679718;3;20020603 10:37;P;;;;;;
D;151;1679718;3;20020603 10:37;V;;;;;;
B;151;1679837;4;20020603 10:37;;;36;CONVENT PDE;CASINO;2470;948.5;M;20020318;20020415;75000;B;R;RESIDENCE;;CB;AC;;8597973;
C;151;1679837;4;20020603 10:37;2//329118;
D;151;1679837;4;20020603 10:37;P;;;;;;
D;151;1679837;4;20020603 10:37;P;;;;;;
D;151;1679837;4;20020603 10:37;V;;;;;;
B;151;1679944;5;20020603 10:37;;;25;DEAN ST;CASINO;2470;576.7;M;20020327;20020423;40000;A;R;RESIDENCE;;AC;AC;;8620265;
C;151;1679944;5;20020603 10:37;10//865541;
D;151;1679944;5;20020603 10:37;P;;;;;;
D;151;1679944;5;20020603 10:37;V;;;;;;
D;151;1679944;5;20020603 10:37;V;;;;;;
B;151;1679987;6;20020603 10:37;;;52;DIARY ST;CASINO;2470;663.9;M;20020306;20020328;55000;A;R;RESIDENCE;;AC;AC;;8494048;
C;151;1679987;6;20020603 10:37;1//317187;
D;151;1679987;6;20020603 10:37;P;;;;;;
D;151;1679987;6;20020603 10:37;V;;;;;;
B;151;1680127;7;20020603 10:37;;;60;EAST ST;CASINO;2470;1.29;H;20020213;20020510;146000;A;R;RESIDENCE;;AX;AC;;8610236;
C;151;1680127;7;20020603 10:37;B//341391;
D;151;1680127;7;20020603 10:37;P;;;;;;
D;151;1680127;7;20020603 10:37;P;;;;;;
D;151;1680127;7;20020603 10:37;P;;;;;;
D;151;1680127;7;20020603 10:37;P;;;;;;
D;151;1680127;7;20020603 10:37;V;;;;;;
D;151;1680127;7;20020603 10:37;V;;;;;;
B;151;1680271;8;20020603 10:37;;;3;FAIRWAY DR;CASINO;2470;731.6;M;20020404;20020501;60000;A;R;RESIDENCE;;AF;AC;;8573022;
C;151;1680271;8;20020603 10:37;140//832681;
D;151;1680271;8;20020603 10:37;P;;;;;;
D;151;1680271;8;20020603 10:37;V;;;;;;
D;151;1680271;8;20020603 10:37;V;;;;;;
B;151;1680368;9;20020603 10:37;;;65;FARLEY ST;CASINO;2470;;;20020312;20020418;68000;A;R;RESIDENCE;;AC;AC;;8543530;
C;151;1680368;9;20020603 10:37;6/1/3781;
D;151;1680368;9;20020603 10:37;P;;;;;;
D;151;1680368;9;20020603 10:37;V;;;;;;
D;151;1680368;9;20020603 10:37;V;;;;;;
B;151;1680777;10;20020603 10:37;;;37;HARTLEY ST;CASINO;2470;919.8;M;20020405;20020506;143000;A;R;RESIDENCE;;AD;AC;;8599745;
C;151;1680777;10;20020603 10:37;3//252666;
D;151;1680777;10;20020603 10:37;P;;;;;;
D;151;1680777;10;20020603 10:37;P;;;;;;
D;151;1680777;10;20020603 10:37;V;;;;;;
B;151;1680949;11;20020603 10:37;;;;HORRIE DR;CASINO;2470;20.39;H;20020129;20020221;130000;R;V;VACANT LAND;;RK;RV;;8614885;
C;151;1680949;11;20020603 10:37;1//868425;
D;151;1680949;11;20020603 10:37;P;;;;;;
