A;135;20030501 12:43;PBARBER;
D;135;1319675;28;20030501 12:43;P;;;;;;
D;135;1319675;28;20030501 12:43;V;;;;;;
B;135;1321098;29;20030501 12:43;;;1;NORTH PDE;AUBURN;2144;7109.4;M;20030217;20030401;3275000;I;3;COMMERCIAL;;GC;;;9534481;
C;135;1321098;29;20030501 12:43;14, 15, 16, 17, 18, 19, 20, 21/1/2647 1//76735 1//721683;
D;135;1321098;29;20030501 12:43;P;;;;;;
D;135;1321098;29;20030501 12:43;V;;;;;;
D;135;1321098;29;20030501 12:43;V;;;;;;
B;135;1322647;30;20030501 12:43;;7;86;PARK RD;AUBURN;2144;;;20030311;20030417;202500;;3;UNIT;7;;;;9552487;
C;135;1322647;30;20030501 12:43;7//SP 10889;
D;135;1322647;30;20030501 12:43;P;;;;;;
D;135;1322647;30;20030501 12:43;P;;;;;;
D;135;1322647;30;20030501 12:43;V;;;;;;
D;135;1322647;30;20030501 12:43;V;;;;;;
B;135;1323004;31;20030501 12:43;;1;177;PARRAMATTA RD;AUBURN;2144;;;20021220;20030313;1500000;;3;SHOP;1;;;;9519297;
C;135;1323004;31;20030501 12:43;1//SP 37429;
D;135;1323004;31;20030501 12:43;P;;;;;;
D;135;1323004;31;20030501 12:43;P;;;;;;
D;135;1323004;31;20030501 12:43;V;;;;;;
B;135;1323791;32;20030501 12:43;;;16;RAGLAN RD;AUBURN;2144;2.954;H;20021126;20030331;405000;I;3;WAREHOUSE FAC;;GH;;;9538321;
C;135;1323791;32;20030501 12:43;10//559017;
D;135;1323791;32;20030501 12:43;P;;;;;;
D;135;1323791;32;20030501 12:43;V;;;;;;
B;135;1323837;33;20030501 12:43;;18;2;RAILWAY PDE;LIDCOMBE;2141;;;20030227;20030411;320000;;3;SHOP;18;;;;9531889;
C;135;1323837;33;20030501 12:43;18//SP 33717;
D;135;1323837;33;20030501 12:43;P;;;;;;
D;135;1323837;33;20030501 12:43;P;;;;;;
D;135;1323837;33;20030501 12:43;V;;;;;;
B;135;1324457;34;20030501 12:43;;8;15;SAMUEL ST;LIDCOMBE;2141;;;20030220;20030403;254000;;R;RESIDENCE;8;;;;9530621;
C;135;1324457;34;20030501 12:43;8//SP 48445;
D;135;1324457;34;20030501 12:43;P;;;;;;
D;135;1324457;34;20030501 12:43;P;;;;;;
D;135;1324457;34;20030501 12:43;V;;;;;;
B;135;1326093;35;20030501 12:43;;7;22;SWETE ST;LIDCOMBE;2141;;;20030214;20030328;270000;;R;RESIDENCE;7;;;;9529133;
C;135;1326093;35;20030501 12:43;7//SP 9057;
D;135;1326093;35;20030501 12:43;P;;;;;;
D;135;1326093;35;20030501 12:43;V;;;;;;
D;135;1326093;35;20030501 12:43;V;;;;;;
D;135;1326093;35;20030501 12:43;V;;;;;;
B;135;1326449;36;20030501 12:43;;;25;THIRD AVE;BERALA;2141;;;20030218;20030401;315000;A;R;RESIDENCE;;HE;;;9534114;
C;135;1326449;36;20030501 12:43;15/3/2057;
D;135;1326449;36;20030501 12:43;P;;;;;;
D;135;1326449;36;20030501 12:43;P;;;;;;
D;135;1326449;36;20030501 12:43;V;;;;;;
B;135;1327418;37;20030501 12:43;;;42;WETHERILL ST;SILVERWATER;2128;;;20030119;20030401;370000;A;R;RESIDENCE;;HA;;;9533299;
C;135;1327418;37;20030501 12:43;124//12954;
D;135;1327418;37;20030501 12:43;P;;;;;;
D;135;1327418;37;20030501 12:43;V;;;;;;
D;135;1327418;37;20030501 12:43;V;;;;;;
B;135;1327604;38;20030501 12:43;;;15;WOODBURN RD;LIDCOMBE;2141;455.3;M;19651213;20030414;635000;A;R;RESIDENCE;;HC;;;9538368;
C;135;1327604;38;20030501 12:43;1//950114;
D;135;1327604;38;20030501 12:43;P;;;;;;
D;135;1327604;38;20030501 12:43;P;;;;;;
D;135;1327604;38;20030501 12:43;V;;;;;;
B;135;2779449;39;20030501 12:43;;;;EGERSZEGI AVE;NEWINGTON;2127;299.4;M;20021221;20030404;537000;A;3;HOME UNIT;;HF;;;9522125;
C;135;2779449;39;20030501 12:43;14//270217;
D;135;2779449;39;20030501 12:43;P;;;;;;
D;135;2779449;39;20030501 12:43;P;;;;;;
D;135;2779449;39;20030501 12:43;V;;;;;;
D;135;2779449;39;20030501 12:43;V;;;;;;
B;135;2779460;40;20030501 12:43;;;;NEWINGTON BVD;NEWINGTON;2127;330.7;M;20030321;20030417;610000;A;R;RESIDENCE;;HF;;;9552123;
C;135;2779460;40;20030501 12:43;25//270217;
D;135;2779460;40;20030501 12:43;P;;;;;;
D;135;2779460;40;20030501 12:43;P;;;;;;
D;135;2779460;40;20030501 12:43;V;;;;;;
B;135;2823128;41;20030501 12:43;;14;46;CARNARVON ST;AUBURN;2144;;;20020429;20020611;289500;;R;RESIDENCE;14;;;;9549228;
C;135;2823128;41;20030501 12:43;14//SP 67277;
D;135;2823128;41;20030501 12:43;P;;;;;;
D;135;2823128;41;20030501 12:43;P;;;;;;
D;135;2823128;41;20030501 12:43;V;;;;;;
B;135;2834940;42;20030501 12:43;;34;3;NORMANBY RD;AUBURN;2144;;;20030217;20030401;335000;;R;RESIDENCE;34;;;;9523893;
C;135;2834940;42;20030501 12:43;34//SP 67987;
D;135;2834940;42;20030501 12:43;P;;;;;;
D;135;2834940;42;20030501 12:43;V;;;;;;
B;135;;43;20030501 12:43;;13;7;BLAXLAND AVE;NEWINGTON;2027;;;20020228;20030217;365000;;R;RESIDENCE;13;;;;9524794;
C;135;;43;20030501 12:43;13//SP 69485;
D;135;;43;20030501 12:43;P;;;;;;
D;135;;43;20030501 12:43;V;;;;;;
B;135;;44;20030501 12:43;;6;1;BLAXLAND AVENUE;NEWINGTON;;;;20020326;20030217;360000;;R;RESIDENCE;42;;;;9528002;
C;135;;44;20030501 12:43;42//SP 69485;
D;135;;44;20030501 12:43;P;;;;;;
D;135;;44;20030501 12:43;V;;;;;;
B;135;;45;20030501 12:43;;32;81;CHURCH ST;LIDCOMBE;2141;;;20011114;20030303;325000;;R;RESIDENCE;32;;;;9519635;
C;135;;45;20030501 12:43;32//SP 69782;
D;135;;45;20030501 12:43;P;;;;;;
D;135;;45;20030501 12:43;P;;;;;;
D;135;;45;20030501 12:43;V;;;;;;
B;135;;46;20030501 12:43;;33;81;CHURCH ST;LIDCOMBE;2141;;;20020407;20030325;337000;;R;RESIDENCE;33;;;;9524886;
C;135;;46;20030501 12:43;33//SP 69782;
D;135;;46;20030501 12:43;P;;;;;;
D;135;;46;20030501 12:43;P;;;;;;
D;135;;46;20030501 12:43;V;;;;;;
B;135;;47;20030501 12:43;;4;81;CHURCH ST;LIDCOMBE;2141;;;20020208;20030325;313000;;R;RESIDENCE;4;;;;9547625;
C;135;;47;20030501 12:43;4//SP 69782;
D;135;;47;20030501 12:43;P;;;;;;
D;135;;47;20030501 12:43;V;;;;;;
B;135;;48;20030501 12:43;;46;81;CHURCH ST;LIDCOMBE;2141;;;20020417;20030326;350000;;3;UNIT;46;;;;9543938;
C;135;;48;20030501 12:43;46//SP 69782;
D;135;;48;20030501 12:43;P;;;;;;
D;135;;48;20030501 12:43;P;;;;;;
D;135;;48;20030501 12:43;V;;;;;;
B;135;;49;20030501 12:43;;51;81;CHURCH STREET;LIDCOMBE;2141;;;20030321;20030326;430000;;R;RESIDENCE;51;;;;9521806;
C;135;;49;20030501 12:43;51//SP 69782;
D;135;;49;20030501 12:43;P;;;;;;
D;135;;49;20030501 12:43;P;;;;;;
D;135;;49;20030501 12:43;V;;;;;;
B;135;;50;20030501 12:43;;6;81;CHURCH STREET;LIDCOMBE;;;;20020308;20030228;320000;;R;RESIDENCE;6;;;;9522505;
C;135;;50;20030501 12:43;6//SP 69782;
D;135;;50;20030501 12:43;P;;;;;;
D;135;;50;20030501 12:43;P;;;;;;
D;135;;50;20030501 12:43;V;;;;;;
B;135;;51;20030501 12:43;;9;81;CHURCH ST;LIDCOMBE;2141;;;20020404;20030305;315000;;R;RESIDENCE;9;;;;9524074;
C;135;;51;20030501 12:43;9//SP 69782;
D;135;;51;20030501 12:43;P;;;;;;
D;135;;51;20030501 12:43;P;;;;;;
D;135;;51;20030501 12:43;P;;;;;;
D;135;;51;20030501 12:43;P;;;;;;
D;135;;51;20030501 12:43;V;;;;;;
B;135;;52;20030501 12:43;;;20/22-24;SIMPSON;AUBURN;2144;;;20020522;20030321;320000;;R;RESIDENCE;20;;;;9516893;
C;135;;52;20030501 12:43;20//SP 69889;
D;135;;52;20030501 12:43;P;;;;;;
D;135;;52;20030501 12:43;P;;;;;;
D;135;;52;20030501 12:43;V;;;;;;
D;135;;52;20030501 12:43;V;;;;;;
B;135;;53;20030501 12:43;;3;1;AVENUE OF THE AMERICAS;NEWINGTON;2127;;;20020902;20030422;1127500;;3;COMMERCIAL;1;;;;9549295;
C;135;;53;20030501 12:43;1//SP 69998;
D;135;;53;20030501 12:43;P;;;;;;
D;135;;53;20030501 12:43;V;;;;;;
B;135;;54;20030501 12:43;;;UNIT23LOT1;AVENUE OF THE AMERICAS NEWINGT;NEWINGTON;2127;;;20021002;20030408;440000;;3;COMMERCIAL;10;;;;9527843;
C;135;;54;20030501 12:43;10//SP 69998;
D;135;;54;20030501 12:43;P;;;;;;
D;135;;54;20030501 12:43;P;;;;;;
D;135;;54;20030501 12:43;P;;;;;;
D;135;;54;20030501 12:43;V;;;;;;
B;135;;55;20030501 12:43;;24;13;AVENUE OF THE AMERICAS;NEWINGTON;2127;;;20020916;20030401;423500;;R;RESIDENCE;11;;;;9538968;
C;135;;55;20030501 12:43;11//SP 69998;
D;135;;55;20030501 12:43;P;;;;;;
D;135;;55;20030501 12:43;V;;;;;;
B;135;;56;20030501 12:43;;37;13;AVENUE OF THE AMERICAS NEWINTO;NEWINTON;2127;;;20020719;20030410;495000;;3;SHOP;14;;;;9522727;
C;135;;56;20030501 12:43;14//SP 69998;
D;135;;56;20030501 12:43;P;;;;;;
D;135;;56;20030501 12:43;V;;;;;;
B;135;;57;20030501 12:43;;4;13;AVENUE OF THE AMERICAS;NEWINGTON;2127;;;20020418;20030411;775500;;3;COM UNIT;2;;;;9541763;
C;135;;57;20030501 12:43;2//SP 69998;
D;135;;57;20030501 12:43;P;;;;;;
D;135;;57;20030501 12:43;V;;;;;;
B;135;;58;20030501 12:43;;8;1;AVENUE OF THE AMERICAS;NEWINGTON;2127;;;20020606;20030407;482625;;3;COMMERCIAL;6;;;;9527063;
C;135;;58;20030501 12:43;6//SP 69998;
D;135;;58;20030501 12:43;P;;;;;;
D;135;;58;20030501 12:43;V;;;;;;
B;135;;59;20030501 12:43;;103;81;CHURCH ST;LIDCOMBE;2141;;;20011210;20030416;340000;;R;RESIDENCE;103;;;;9547342;
C;135;;59;20030501 12:43;103//SP 70011;
D;135;;59;20030501 12:43;P;;;;;;
D;135;;59;20030501 12:43;P;;;;;;
D;135;;59;20030501 12:43;V;;;;;;
B;135;;60;20030501 12:43;;;LOT129/81;CHURCH STREET;LIDCOMBE;2141;;;20011130;20030416;320000;;R;RESIDENCE;129;;;;9546691;
C;135;;60;20030501 12:43;129//SP 70011;
D;135;;60;20030501 12:43;P;;;;;;
D;135;;60;20030501 12:43;P;;;;;;
D;135;;60;20030501 12:43;V;;;;;;
B;135;;61;20030501 12:43;;132;81;CHURCH ST;LIDCOMBE;2141;;;20011122;20030417;320000;;R;RESIDENCE;132;;;;9546537;
C;135;;61;20030501 12:43;132//SP 70011;
D;135;;61;20030501 12:43;P;;;;;;
D;135;;61;20030501 12:43;P;;;;;;
D;135;;61;20030501 12:43;V;;;;;;
B;135;;62;20030501 12:43;;;133;CHURCH ST;LIDCOMBE;2141;;;20021211;20030415;325000;;R;RESIDENCE;133;;;;9546809;
C;135;;62;20030501 12:43;133//SP 70011;
D;135;;62;20030501 12:43;P;;;;;;
D;135;;62;20030501 12:43;V;;;;;;
B;135;;63;20030501 12:43;;163;81;CHURCH ST;LIDCOMBE;2141;;;20011204;20030415;340000;;R;RESIDENCE;163;;;;9545383;
C;135;;63;20030501 12:43;163//SP 70011;
D;135;;63;20030501 12:43;P;;;;;;
D;135;;63;20030501 12:43;P;;;;;;
D;135;;63;20030501 12:43;V;;;;;;
B;135;;64;20030501 12:43;;65;81;CHURCH ST;LIDCOMBE;2141;;;20011214;20030416;320000;;R;RESIDENCE;65;;;;9546901;
C;135;;64;20030501 12:43;65//SP 70011;
D;135;;64;20030501 12:43;P;;;;;;
D;135;;64;20030501 12:43;P;;;;;;
D;135;;64;20030501 12:43;V;;;;;;
B;135;;65;20030501 12:43;;66;81;CHURCH ST;LIDCOMBE;2141;;;20011214;20030416;320000;;R;RESIDENCE;66;;;;9546818;
C;135;;65;20030501 12:43;66//SP 70011;
D;135;;65;20030501 12:43;P;;;;;;
D;135;;65;20030501 12:43;P;;;;;;
D;135;;65;20030501 12:43;V;;;;;;
B;135;;66;20030501 12:43;;74;81;CHURCH ST;LIDCOMBE;2141;;;20021018;20030410;465000;;R;RESIDENCE;74;;;;9537278;
C;135;;66;20030501 12:43;74//SP 70011;
D;135;;66;20030501 12:43;P;;;;;;
D;135;;66;20030501 12:43;P;;;;;;
D;135;;66;20030501 12:43;V;;;;;;
Z;328;66;66;194;
