A;088;20011109 09:30;CDIXON;
B;088;767888;1;20011109 09:30;;;25;ABBOTT ST;CAMMERAY;2062;;;20010531;20010627;575000;A;R;RESIDENCE;;NJ;;;7765720;
C;088;767888;1;20011109 09:30;13//3102;
D;088;767888;1;20011109 09:30;P;;;;;;
D;088;767888;1;20011109 09:30;V;;;;;;
B;088;767909;2;20011109 09:30;;11;49;ABBOTT ST;CAMMERAY;2062;;;20010406;20010507;280000;;3;HOME UNIT ;11;;;;7736555;
C;088;767909;2;20011109 09:30;11//31480;
D;088;767909;2;20011109 09:30;P;;;;;;
D;088;767909;2;20011109 09:30;V;;;;;;
B;088;767922;3;20011109 09:30;;4;56;ABBOTT ST;CAMMERAY;2062;;;20010525;20010706;498500;;R;RESIDENCE;4;;;;7797816;
C;088;767922;3;20011109 09:30;4//SP 13685;
D;088;767922;3;20011109 09:30;P;;;;;;
D;088;767922;3;20011109 09:30;V;;;;;;
B;088;768132;4;20011109 09:30;;3;74;ALBANY ST;CROWS NEST;2065;;;20010602;20010701;350000;;R;RESIDENCE;3;;;;7769820;
C;088;768132;4;20011109 09:30;3//SP 60004;
D;088;768132;4;20011109 09:30;P;;;;;;
D;088;768132;4;20011109 09:30;V;;;;;;
B;088;768316;5;20011109 09:30;;57;78;ALEXANDER ST;CROWS NEST;2065;;;20010208;20010315;698000;;3;SHOP;57;;;;7588551;
C;088;768316;5;20011109 09:30;57//SP 51660;
D;088;768316;5;20011109 09:30;P;;;;;;
D;088;768316;5;20011109 09:30;V;;;;;;
B;088;768649;6;20011109 09:30;;30;70;ALFRED ST S;MILSONS POINT;2061;;;20010323;20010608;1255000;;R;RESIDENCE;30;;;;7759601;
C;088;768649;6;20011109 09:30;30//SP 61694;
D;088;768649;6;20011109 09:30;P;;;;;;
D;088;768649;6;20011109 09:30;P;;;;;;
D;088;768649;6;20011109 09:30;V;;;;;;
D;088;768649;6;20011109 09:30;V;;;;;;
B;088;768649;7;20011109 09:30;;50;70;ALFRED ST S;MILSONS POINT;2061;;;20010531;20010712;603000;;R;RESIDENCE;50;;;;7795416;
C;088;768649;7;20011109 09:30;50//SP 61694;
D;088;768649;7;20011109 09:30;P;;;;;;
D;088;768649;7;20011109 09:30;V;;;;;;
B;088;768649;8;20011109 09:30;;65;70;ALFRED ST S;MILSONS POINT;2061;;;20010404;20010629;2450000;;R;RESIDENCE;65;;;;7750734;
C;088;768649;8;20011109 09:30;65//SP 61694;
D;088;768649;8;20011109 09:30;P;;;;;;
D;088;768649;8;20011109 09:30;P;;;;;;
D;088;768649;8;20011109 09:30;V;;;;;;
B;088;769058;9;20011109 09:30;;1;433;ALFRED ST N;NORTH SYDNEY;2060;;;20010526;20010709;580000;;R;RESIDENCE;1;;;;7773028;
C;088;769058;9;20011109 09:30;1//SP 52098;
D;088;769058;9;20011109 09:30;P;;;;;;
D;088;769058;9;20011109 09:30;V;;;;;;
B;088;769133;10;20011109 09:30;;72;443;ALFRED ST N;NORTH SYDNEY;2060;;;20010601;20010713;414000;;R;RESIDENCE;72;;;;7779280;
C;088;769133;10;20011109 09:30;72//104;
D;088;769133;10;20011109 09:30;P;;;;;;
D;088;769133;10;20011109 09:30;P;;;;;;
D;088;769133;10;20011109 09:30;V;;;;;;
D;088;769133;10;20011109 09:30;V;;;;;;
B;088;769133;11;20011109 09:30;;90;443;ALFRED ST N;NORTH SYDNEY;2060;;;20010601;20010713;414000;;R;RESIDENCE;90;;;;7779280;
C;088;769133;11;20011109 09:30;90//104;
D;088;769133;11;20011109 09:30;P;;;;;;
D;088;769133;11;20011109 09:30;P;;;;;;
D;088;769133;11;20011109 09:30;V;;;;;;
B;088;769338;12;20011109 09:30;;;77;AMHERST ST;CAMMERAY;2062;448.94;M;20010622;20010622;350000;A;R;RESIDENCE;;NJ;;;7775034;
C;088;769338;12;20011109 09:30;1//950377;
D;088;769338;12;20011109 09:30;P;;;;;;
D;088;769338;12;20011109 09:30;V;;;;;;
B;088;769439;13;20011109 09:30;;;22;ANCRUM ST;WAVERTON;2060;177.59;M;20010530;20010711;440000;A;R;RESIDENCE;;NG;;;7775350;
C;088;769439;13;20011109 09:30;D//439776;
D;088;769439;13;20011109 09:30;P;;;;;;
D;088;769439;13;20011109 09:30;V;;;;;;
