A;243;20021101 12:22;PDANN;
B;243;2644795;1;20021101 12:22;;;514;CADELL ST;HAY;2711;878.9;M;20020724;20020904;75000;Z;R;RESIDENCE;;AA;;;9049209;
C;243;2644795;1;20021101 12:22;1//104787;
D;243;2644795;1;20021101 12:22;P;;;;;;
D;243;2644795;1;20021101 12:22;P;;;;;;
D;243;2644795;1;20021101 12:22;V;;;;;;
D;243;2644795;1;20021101 12:22;V;;;;;;
B;243;2644911;2;20021101 12:22;;;430;CHURCH ST;HAY;2711;1012;M;20020902;20020920;23000;Z;V;VACANT LAND;;AA;;;9065107;
C;243;2644911;2;20021101 12:22;1//743366;
D;243;2644911;2;20021101 12:22;P;;;;;;
D;243;2644911;2;20021101 12:22;V;;;;;;
B;243;2929245;3;20021101 12:22;;;;BLOCK A 'LANGS CROSSING';HAY;2711;2234.4;H;20010626;20010626;1300000;;3;FARM RURAL;;;;;8457970;
C;243;2929245;3;20021101 12:22;1//134874 3, 4, 5, 6//134887 1//652558 1//652610 11//662028 35, 75//75;
C;243;2929245;3;20021101 12:22;6749 131//756756 17, 20, 23, 24, 25, 52//756774 10, 11, 12, 13, 14, 15;
C;243;2929245;3;20021101 12:22;//756792 Enclosure Permit 37007 LEASE OVER PROPERTY;
D;243;2929245;3;20021101 12:22;P;;;;;;
D;243;2929245;3;20021101 12:22;P;;;;;;
D;243;2929245;3;20021101 12:22;P;;;;;;
D;243;2929245;3;20021101 12:22;P;;;;;;
D;243;2929245;3;20021101 12:22;V;;;;;;
D;243;2929245;3;20021101 12:22;V;;;;;;
D;243;2929245;3;20021101 12:22;V;;;;;;
B;243;2929246;4;20021101 12:22;;;;BLOCK 3 'LANGS CROSSING';HAY;2711;1740.75;H;20010626;20010626;250000;;3;FARM RURAL;;;;;8519462;
C;243;2929246;4;20021101 12:22;4, 5, 6, 7//109174 107, 108, 109, 110, 48, 49, 50, 51, 55, 57, 59, 60,;
C;243;2929246;4;20021101 12:22; 63, 68//756756 Enclosure Permit 36854 Enclosure Permit 37074 LEASE OV;
C;243;2929246;4;20021101 12:22;ER PROPERTY LEASE OVER PROPERTY;
D;243;2929246;4;20021101 12:22;P;;;;;;
D;243;2929246;4;20021101 12:22;V;;;;;;
D;243;2929246;4;20021101 12:22;V;;;;;;
D;243;2929246;4;20021101 12:22;V;;;;;;
B;243;2929247;5;20021101 12:22;;;BLOCK1;"LANDS CROSSING";HAY;2711;708.3;H;20010626;20010626;455000;;3;FARM/RURAL;;;;;8499080;
C;243;2929247;5;20021101 12:22;2//624412 1, 2//624413 2//707527 165//720261 46//756756 42//832303;
D;243;2929247;5;20021101 12:22;P;;;;;;
D;243;2929247;5;20021101 12:22;V;;;;;;
D;243;2929247;5;20021101 12:22;V;;;;;;
D;243;2929247;5;20021101 12:22;V;;;;;;
Z;37;5;9;21;
