A;097;20030501 12:41;PBARBER;
B;097;1003236;12;20030501 12:41;;;42;RIDGE ST;CATALINA;2536;600.7;M;20030212;20030326;215000;A;R;RESIDENCE;;YP;;;9529643;
C;097;1003236;12;20030501 12:41;86//27222;
D;097;1003236;12;20030501 12:41;P;;;;;;
D;097;1003236;12;20030501 12:41;P;;;;;;
D;097;1003236;12;20030501 12:41;V;;;;;;
D;097;1003236;12;20030501 12:41;V;;;;;;
B;097;1003495;13;20030501 12:41;;;52;TASMAN ST;SURF BEACH;2536;607;M;20020906;20021016;187500;A;R;RESIDENCE;;XY;;;9532317;
C;097;1003495;13;20030501 12:41;101//237416;
D;097;1003495;13;20030501 12:41;P;;;;;;
D;097;1003495;13;20030501 12:41;V;;;;;;
B;097;1003745;14;20030501 12:41;;;127;VISTA AVE;CATALINA;2536;5144;M;20030123;20030324;880000;R;R;RESIDENCE;;LT;;;9519871;
C;097;1003745;14;20030501 12:41;5//793114;
D;097;1003745;14;20030501 12:41;P;;;;;;
D;097;1003745;14;20030501 12:41;P;;;;;;
D;097;1003745;14;20030501 12:41;V;;;;;;
D;097;1003745;14;20030501 12:41;V;;;;;;
B;097;1004096;15;20030501 12:41;;2;21;AVALON ST;BATEMANS BAY;2536;;;20030306;20030403;170000;;R;RESIDENCE;2;;;;9523676;
C;097;1004096;15;20030501 12:41;2//SP 7685;
D;097;1004096;15;20030501 12:41;P;;;;;;
D;097;1004096;15;20030501 12:41;P;;;;;;
D;097;1004096;15;20030501 12:41;V;;;;;;
D;097;1004096;15;20030501 12:41;V;;;;;;
B;097;1004145;16;20030501 12:41;;;21;BAVARDE AVE;BATEMANS BAY;2536;1037;M;20030203;20030324;740000;A;V;VACANT LAND;;XM;;;9519304;
C;097;1004145;16;20030501 12:41;26//21898;
D;097;1004145;16;20030501 12:41;P;;;;;;
D;097;1004145;16;20030501 12:41;V;;;;;;
B;097;1004146;17;20030501 12:41;;;17;BAVARDE AVE;BATEMANS BAY;2536;3162;M;20030203;20030324;740000;A;V;VACANT LAND;;XM;;;9519304;
C;097;1004146;17;20030501 12:41;27, 28//21898;
D;097;1004146;17;20030501 12:41;P;;;;;;
D;097;1004146;17;20030501 12:41;V;;;;;;
B;097;1004166;18;20030501 12:41;;;61;BAVARDE AVE;BATEMANS BAY;2536;575.4;M;20030310;20030401;65000;A;V;VACANT LAND;;YQ;;;9521957;
C;097;1004166;18;20030501 12:41;37//203721;
D;097;1004166;18;20030501 12:41;P;;;;;;
D;097;1004166;18;20030501 12:41;P;;;;;;
D;097;1004166;18;20030501 12:41;V;;;;;;
D;097;1004166;18;20030501 12:41;V;;;;;;
B;097;1004261;19;20030501 12:41;;;9;CASSIA PL;CATALINA;2536;742.5;M;20021120;20030409;350000;A;R;RESIDENCE;;HA;;;9532829;
C;097;1004261;19;20030501 12:41;162//1012392;
D;097;1004261;19;20030501 12:41;P;;;;;;
D;097;1004261;19;20030501 12:41;P;;;;;;
D;097;1004261;19;20030501 12:41;V;;;;;;
B;097;1005386;20;20030501 12:41;;;365;GEORGE BASS DR;LILLI PILLI;2536;651.3;M;20030225;20030411;240000;A;R;RESIDENCE;;XV;;;9548980;
C;097;1005386;20;20030501 12:41;29//202012;
D;097;1005386;20;20030501 12:41;P;;;;;;
D;097;1005386;20;20030501 12:41;V;;;;;;
D;097;1005386;20;20030501 12:41;V;;;;;;
B;097;1005721;21;20030501 12:41;;;17;ILUKA AVE;MALUA BAY;2536;638.6;M;20030123;20030327;430000;A;R;RESIDENCE;;XU;;;9515092;
C;097;1005721;21;20030501 12:41;204//202012;
D;097;1005721;21;20030501 12:41;P;;;;;;
D;097;1005721;21;20030501 12:41;P;;;;;;
D;097;1005721;21;20030501 12:41;V;;;;;;
B;097;1006467;22;20030501 12:41;;;12;SHORT ST;MOGO;2536;2302;M;20030224;20030407;97000;A;R;RESIDENCE;;TW;;;9536495;
C;097;1006467;22;20030501 12:41;70//755938;
D;097;1006467;22;20030501 12:41;P;;;;;;
D;097;1006467;22;20030501 12:41;P;;;;;;
D;097;1006467;22;20030501 12:41;V;;;;;;
B;097;1007163;23;20030501 12:41;;;4;REID ST;TOMAKIN;2537;575.4;M;20030311;20030401;199000;A;V;VACANT LAND;;XN;;;9534717;
C;097;1007163;23;20030501 12:41;415//501074;
D;097;1007163;23;20030501 12:41;P;;;;;;
D;097;1007163;23;20030501 12:41;P;;;;;;
D;097;1007163;23;20030501 12:41;V;;;;;;
B;097;1007187;24;20030501 12:41;;;62;SUNPATCH PDE;TOMAKIN;2537;1233;M;20030131;20030410;620000;A;R;RESIDENCE;;XP;;;9544489;
C;097;1007187;24;20030501 12:41;190, 191//211967;
D;097;1007187;24;20030501 12:41;P;;;;;;
D;097;1007187;24;20030501 12:41;P;;;;;;
D;097;1007187;24;20030501 12:41;V;;;;;;
B;097;1007914;25;20030501 12:41;;;10;BELBOWRIE PDE;MALONEYS BEACH;2536;669.5;M;20030303;20030303;347500;A;R;RESIDENCE;;SD;;;9541567;
C;097;1007914;25;20030501 12:41;58//247678;
D;097;1007914;25;20030501 12:41;P;;;;;;
D;097;1007914;25;20030501 12:41;P;;;;;;
D;097;1007914;25;20030501 12:41;P;;;;;;
D;097;1007914;25;20030501 12:41;V;;;;;;
D;097;1007914;25;20030501 12:41;V;;;;;;
B;097;1008012;26;20030501 12:41;;;3;EXCELSA CT;MALONEYS BEACH;2536;760.4;M;20030226;20030328;375000;A;R;RESIDENCE;;SD;;;9527015;
C;097;1008012;26;20030501 12:41;54//247678;
D;097;1008012;26;20030501 12:41;P;;;;;;
D;097;1008012;26;20030501 12:41;P;;;;;;
D;097;1008012;26;20030501 12:41;V;;;;;;
D;097;1008012;26;20030501 12:41;V;;;;;;
B;097;1008349;27;20030501 12:41;;;21;MICHENER CT;LONG BEACH;2536;860;M;20030307;20030417;170000;A;V;VACANT LAND;;XK;;;9552019;
C;097;1008349;27;20030501 12:41;123//1005193;
D;097;1008349;27;20030501 12:41;P;;;;;;
D;097;1008349;27;20030501 12:41;V;;;;;;
D;097;1008349;27;20030501 12:41;V;;;;;;
B;097;1008357;28;20030501 12:41;;;5;MICHENER CT;LONG BEACH;2536;673.2;M;20030220;20030320;190000;A;V;VACANT LAND;;XK;;;9525104;
C;097;1008357;28;20030501 12:41;131//1005193;
D;097;1008357;28;20030501 12:41;P;;;;;;
D;097;1008357;28;20030501 12:41;P;;;;;;
D;097;1008357;28;20030501 12:41;V;;;;;;
D;097;1008357;28;20030501 12:41;V;;;;;;
B;097;1008657;29;20030501 12:41;;;5;WILLOW CT;MALONEYS BEACH;2536;787.8;M;20030220;20030320;355000;A;R;RESIDENCE;;SD;;;9503902;
C;097;1008657;29;20030501 12:41;211//247679;
D;097;1008657;29;20030501 12:41;P;;;;;;
D;097;1008657;29;20030501 12:41;P;;;;;;
D;097;1008657;29;20030501 12:41;V;;;;;;
D;097;1008657;29;20030501 12:41;V;;;;;;
B;097;1008816;30;20030501 12:41;;;;BLUE WREN PL;BODALLA;2545;2.612;H;20021009;20030410;99500;R;V;VACANT LAND;;LY;;;9543282;
C;097;1008816;30;20030501 12:41;52//849312;
D;097;1008816;30;20030501 12:41;P;;;;;;
D;097;1008816;30;20030501 12:41;P;;;;;;
D;097;1008816;30;20030501 12:41;V;;;;;;
B;097;1008905;31;20030501 12:41;;;;BUSHLARK CL;BODALLA;2545;2.727;H;20030224;20030407;118000;R;V;VACANT LAND;;LY;;;9530003;
C;097;1008905;31;20030501 12:41;123//1016043;
D;097;1008905;31;20030501 12:41;P;;;;;;
D;097;1008905;31;20030501 12:41;P;;;;;;
D;097;1008905;31;20030501 12:41;V;;;;;;
D;097;1008905;31;20030501 12:41;V;;;;;;
D;097;1008905;31;20030501 12:41;V;;;;;;
D;097;1008905;31;20030501 12:41;V;;;;;;
B;097;1008916;32;20030501 12:41;;;;EAGLEHAWK PL;BODALLA;2545;1.51;H;20030122;20030305;96500;R;V;VACANT LAND;;LY;;;9547664;
C;097;1008916;32;20030501 12:41;148//1016043;
D;097;1008916;32;20030501 12:41;P;;;;;;
D;097;1008916;32;20030501 12:41;P;;;;;;
D;097;1008916;32;20030501 12:41;V;;;;;;
B;097;1008961;33;20030501 12:41;;;53;KOOKABURRA PL;BODALLA;2545;1.987;H;20030207;20030407;160000;R;R;RESIDENCE;;LY;;;9529928;
C;097;1008961;33;20030501 12:41;90//859415;
D;097;1008961;33;20030501 12:41;P;;;;;;
D;097;1008961;33;20030501 12:41;P;;;;;;
D;097;1008961;33;20030501 12:41;V;;;;;;
D;097;1008961;33;20030501 12:41;V;;;;;;
B;097;1009052;34;20030501 12:41;;;156;PRINCES HWY;BODALLA;2545;2010.7;M;20030214;20030317;139000;A;R;RESIDENCE;;TL;;;9520186;
C;097;1009052;34;20030501 12:41;18//24845;
D;097;1009052;34;20030501 12:41;P;;;;;;
D;097;1009052;34;20030501 12:41;P;;;;;;
D;097;1009052;34;20030501 12:41;V;;;;;;
B;097;1010041;35;20030501 12:41;;3;32;TRAIN ST;BROULEE;2537;;;20030227;20030410;253000;;R;RESIDENCE;3;;;;9536059;
C;097;1010041;35;20030501 12:41;3//SP 43600;
D;097;1010041;35;20030501 12:41;P;;;;;;
D;097;1010041;35;20030501 12:41;V;;;;;;
B;097;1010705;36;20030501 12:41;;;42;SKIPJACK RCH;TUROSS HEAD;2537;1.063;H;20030219;20030307;700000;R;R;RESIDENCE;;YX;;;9536920;
C;097;1010705;36;20030501 12:41;42//260324;
D;097;1010705;36;20030501 12:41;P;;;;;;
D;097;1010705;36;20030501 12:41;V;;;;;;
B;097;1010944;37;20030501 12:41;;;73;BONDI ST;TUROSS HEAD;2537;663.2;M;20030331;20030331;40000;A;V;VACANT LAND;;TG;;;9535417;
C;097;1010944;37;20030501 12:41;441//252142;
D;097;1010944;37;20030501 12:41;P;;;;;;
D;097;1010944;37;20030501 12:41;P;;;;;;
D;097;1010944;37;20030501 12:41;V;;;;;;
D;097;1010944;37;20030501 12:41;V;;;;;;
B;097;1011707;38;20030501 12:41;;;11;ISLAND VIEW RD;TUROSS HEAD;2537;632.3;M;20030228;20030411;179000;A;R;RESIDENCE;;TG;;;9541505;
C;097;1011707;38;20030501 12:41;169//237317;
D;097;1011707;38;20030501 12:41;P;;;;;;
D;097;1011707;38;20030501 12:41;P;;;;;;
D;097;1011707;38;20030501 12:41;V;;;;;;
B;097;1012343;39;20030501 12:41;;;12;SWORDFISH ST;TUROSS HEAD;2537;556.4;M;20030224;20030331;214000;A;R;RESIDENCE;;TG;;;9541963;
C;097;1012343;39;20030501 12:41;69//218664;
D;097;1012343;39;20030501 12:41;P;;;;;;
D;097;1012343;39;20030501 12:41;V;;;;;;
B;097;1012721;40;20030501 12:41;;;25;BEAUTY CRES;SURFSIDE;2536;569.1;M;20030124;20030314;245000;A;R;RESIDENCE;;SF;;;9537172;
C;097;1012721;40;20030501 12:41;64//232568;
D;097;1012721;40;20030501 12:41;P;;;;;;
D;097;1012721;40;20030501 12:41;P;;;;;;
D;097;1012721;40;20030501 12:41;P;;;;;;
D;097;1012721;40;20030501 12:41;P;;;;;;
D;097;1012721;40;20030501 12:41;V;;;;;;
D;097;1012721;40;20030501 12:41;V;;;;;;
B;097;1012785;41;20030501 12:41;;;86;BERRIMA PDE;SURFSIDE;2536;556.4;M;20030222;20030407;29500;A;R;RESIDENCE;;SF;;;9530803;
C;097;1012785;41;20030501 12:41;283//214161;
D;097;1012785;41;20030501 12:41;P;;;;;;
D;097;1012785;41;20030501 12:41;V;;;;;;
B;097;1012932;42;20030501 12:41;;;8;HAWKS NEST PL;SURFSIDE;2536;607.5;M;20021106;20030331;359000;A;R;RESIDENCE;;SG;;;9525167;
C;097;1012932;42;20030501 12:41;21//263222;
D;097;1012932;42;20030501 12:41;P;;;;;;
D;097;1012932;42;20030501 12:41;V;;;;;;
B;097;1013047;43;20030501 12:41;;;8;MARINA AVE;SURFSIDE;2536;727.2;M;20030228;20030328;185000;A;R;RESIDENCE;;SF;;;9533412;
C;097;1013047;43;20030501 12:41;200//232568;
D;097;1013047;43;20030501 12:41;P;;;;;;
D;097;1013047;43;20030501 12:41;V;;;;;;
D;097;1013047;43;20030501 12:41;V;;;;;;
B;097;1013256;44;20030501 12:41;;;16;PALANA ST;SURFSIDE;2536;594.4;M;20030204;20030321;250000;A;R;RESIDENCE;;SF;;;9533176;
C;097;1013256;44;20030501 12:41;170//232568;
D;097;1013256;44;20030501 12:41;P;;;;;;
D;097;1013256;44;20030501 12:41;V;;;;;;
B;097;1013467;45;20030501 12:41;;;29;TIMBARA CRES;SURFSIDE;2536;626;M;20030303;20030414;320000;A;R;RESIDENCE;;SG;;;9546082;
C;097;1013467;45;20030501 12:41;701//231490;
D;097;1013467;45;20030501 12:41;P;;;;;;
D;097;1013467;45;20030501 12:41;P;;;;;;
D;097;1013467;45;20030501 12:41;P;;;;;;
D;097;1013467;45;20030501 12:41;V;;;;;;
B;097;1013519;46;20030501 12:41;;;18;WALLARAH ST;SURFSIDE;2536;556.4;M;20030225;20030410;249000;A;R;RESIDENCE;;SF;;;9536964;
C;097;1013519;46;20030501 12:41;296//214161;
D;097;1013519;46;20030501 12:41;P;;;;;;
D;097;1013519;46;20030501 12:41;P;;;;;;
D;097;1013519;46;20030501 12:41;V;;;;;;
D;097;1013519;46;20030501 12:41;V;;;;;;
B;097;1014498;47;20030501 12:41;;;81;DRESS CIR;MORUYA HEADS;2537;5869;M;20030224;20030411;62500;A;3;;;YU;;;9552627;
C;097;1014498;47;20030501 12:41;1//800776;
D;097;1014498;47;20030501 12:41;P;;;;;;
D;097;1014498;47;20030501 12:41;P;;;;;;
D;097;1014498;47;20030501 12:41;V;;;;;;
B;097;1014775;48;20030501 12:41;;;2;JERSEY RD;MORUYA;2537;970.6;M;20030306;20030403;195000;A;R;RESIDENCE;;TD;;;9545161;
C;097;1014775;48;20030501 12:41;2//703585;
D;097;1014775;48;20030501 12:41;P;;;;;;
D;097;1014775;48;20030501 12:41;P;;;;;;
D;097;1014775;48;20030501 12:41;V;;;;;;
D;097;1014775;48;20030501 12:41;V;;;;;;
B;097;1015058;49;20030501 12:41;;;13;PIONEER AVE;MORUYA;2537;683.6;M;20030307;20030408;42000;A;V;VACANT LAND;;TD;;;9546595;
C;097;1015058;49;20030501 12:41;49//771497;
D;097;1015058;49;20030501 12:41;P;;;;;;
D;097;1015058;49;20030501 12:41;V;;;;;;
B;097;1015089;50;20030501 12:41;;;2781;PRINCES HWY;MORUYA;2537;3.169;H;20030301;20030331;365000;I;R;RESIDENCE;;FB;;;9516127;
C;097;1015089;50;20030501 12:41;80//613376;
D;097;1015089;50;20030501 12:41;P;;;;;;
D;097;1015089;50;20030501 12:41;P;;;;;;
D;097;1015089;50;20030501 12:41;V;;;;;;
B;097;1015360;51;20030501 12:41;;;155;VULCAN ST;MORUYA;2537;1138.2;M;20030213;20030327;113500;A;R;RESIDENCE;;TD;;;9532453;
C;097;1015360;51;20030501 12:41;B//164049;
D;097;1015360;51;20030501 12:41;P;;;;;;
D;097;1015360;51;20030501 12:41;P;;;;;;
D;097;1015360;51;20030501 12:41;V;;;;;;
D;097;1015360;51;20030501 12:41;V;;;;;;
B;097;1015563;52;20030501 12:41;;;18;CREST CRES;MORUYA HEADS;2537;618.9;M;20030314;20030411;205000;A;R;RESIDENCE;;YU;;;9546379;
C;097;1015563;52;20030501 12:41;131//251683;
D;097;1015563;52;20030501 12:41;P;;;;;;
D;097;1015563;52;20030501 12:41;P;;;;;;
D;097;1015563;52;20030501 12:41;V;;;;;;
D;097;1015563;52;20030501 12:41;V;;;;;;
B;097;1016294;53;20030501 12:41;;;522;OLD HWY;NAROOMA;2546;3.493;H;20030109;20030331;3000;R;V;VACANT LAND;;MK;;;9508658;
C;097;1016294;53;20030501 12:41;2//1050083;
D;097;1016294;53;20030501 12:41;P;;;;;;
D;097;1016294;53;20030501 12:41;P;;;;;;
D;097;1016294;53;20030501 12:41;V;;;;;;
D;097;1016294;53;20030501 12:41;V;;;;;;
B;097;1016677;54;20030501 12:41;;;49;WOODLANDS DR;NAROOMA;2546;1.066;H;20030305;20030328;420000;R;3;;;MA;;;9516608;
C;097;1016677;54;20030501 12:41;41//1005658;
D;097;1016677;54;20030501 12:41;P;;;;;;
D;097;1016677;54;20030501 12:41;P;;;;;;
D;097;1016677;54;20030501 12:41;V;;;;;;
B;097;1016842;55;20030501 12:41;;;3;READER PL;MYSTERY BAY;2546;1300;M;20030218;20030411;109000;A;V;VACANT LAND;;XD;;;9529204;
C;097;1016842;55;20030501 12:41;22//702541;
D;097;1016842;55;20030501 12:41;P;;;;;;
D;097;1016842;55;20030501 12:41;P;;;;;;
D;097;1016842;55;20030501 12:41;V;;;;;;
D;097;1016842;55;20030501 12:41;V;;;;;;
B;097;1017144;56;20030501 12:41;;;15;CLARKE ST;NAROOMA;2546;890.31;M;20030310;20030331;305000;A;R;RESIDENCE;;WH;;;9523697;
C;097;1017144;56;20030501 12:41;8/7/758754;
D;097;1017144;56;20030501 12:41;P;;;;;;
D;097;1017144;56;20030501 12:41;P;;;;;;
D;097;1017144;56;20030501 12:41;V;;;;;;
D;097;1017144;56;20030501 12:41;V;;;;;;
B;097;1017151;57;20030501 12:41;;;7;CLARKE ST;NAROOMA;2546;885.2;M;20030228;20030414;229500;A;R;RESIDENCE;;WH;;;9544478;
C;097;1017151;57;20030501 12:41;10/6/758754;
D;097;1017151;57;20030501 12:41;P;;;;;;
D;097;1017151;57;20030501 12:41;V;;;;;;
B;097;1017580;58;20030501 12:41;;;7;LOADER PDE;NAROOMA;2546;809.4;M;20030124;20030314;280000;A;R;RESIDENCE;;WE;;;9530078;
C;097;1017580;58;20030501 12:41;767//752155;
D;097;1017580;58;20030501 12:41;P;;;;;;
D;097;1017580;58;20030501 12:41;V;;;;;;
D;097;1017580;58;20030501 12:41;V;;;;;;
B;097;1017728;59;20030501 12:41;;;6;MURPHY PL;NAROOMA;2546;1311;M;20030310;20030407;158000;I;R;RESIDENCE;;FD;;;9536135;
C;097;1017728;59;20030501 12:41;857//42835;
D;097;1017728;59;20030501 12:41;P;;;;;;
D;097;1017728;59;20030501 12:41;P;;;;;;
D;097;1017728;59;20030501 12:41;V;;;;;;
B;097;1018563;60;20030501 12:41;;;;POLLWOMBRA RD;MORUYA;2537;56.6;H;20030314;20030404;110000;R;V;VACANT LAND;;LK;;;9522161;
C;097;1018563;60;20030501 12:41;30, 59//755963;
D;097;1018563;60;20030501 12:41;P;;;;;;
D;097;1018563;60;20030501 12:41;P;;;;;;
D;097;1018563;60;20030501 12:41;V;;;;;;
D;097;1018563;60;20030501 12:41;V;;;;;;
B;097;1019117;61;20030501 12:41;;;14;SURFSIDE AVE;MOSSY POINT;2537;834.7;M;20030318;20030409;275000;A;R;RESIDENCE;;XR;;;9544904;
C;097;1019117;61;20030501 12:41;309//15396;
D;097;1019117;61;20030501 12:41;P;;;;;;
D;097;1019117;61;20030501 12:41;V;;;;;;
D;097;1019117;61;20030501 12:41;V;;;;;;
B;097;1019842;62;20030501 12:41;;;52;EUCALYPTUS DR;DALMENY;2546;1321;M;20030204;20030404;305000;A;R;RESIDENCE;;WS;;;9533486;
C;097;1019842;62;20030501 12:41;118//258213;
D;097;1019842;62;20030501 12:41;P;;;;;;
D;097;1019842;62;20030501 12:41;P;;;;;;
D;097;1019842;62;20030501 12:41;V;;;;;;
D;097;1019842;62;20030501 12:41;V;;;;;;
B;097;1020243;63;20030501 12:41;;;39;MYUNA ST;DALMENY;2546;556.4;M;20030221;20030328;169500;A;R;RESIDENCE;;WS;;;9525579;
C;097;1020243;63;20030501 12:41;66//203032;
D;097;1020243;63;20030501 12:41;P;;;;;;
D;097;1020243;63;20030501 12:41;P;;;;;;
D;097;1020243;63;20030501 12:41;V;;;;;;
D;097;1020243;63;20030501 12:41;V;;;;;;
B;097;1020360;64;20030501 12:41;;3;43;NOBLE PDE;DALMENY;2546;;;20030221;20030404;172000;;R;RESIDENCE;3;;;;9542326;
C;097;1020360;64;20030501 12:41;3//SP 42762;
D;097;1020360;64;20030501 12:41;P;;;;;;
D;097;1020360;64;20030501 12:41;V;;;;;;
D;097;1020360;64;20030501 12:41;V;;;;;;
B;097;1020734;65;20030501 12:41;;;27;EASTAWAY AVE;NORTH NAROOMA;2546;2823;M;20030218;20030324;475000;A;V;VACANT LAND;;WG;;;9541677;
C;097;1020734;65;20030501 12:41;6//732329;
D;097;1020734;65;20030501 12:41;P;;;;;;
D;097;1020734;65;20030501 12:41;P;;;;;;
D;097;1020734;65;20030501 12:41;V;;;;;;
D;097;1020734;65;20030501 12:41;V;;;;;;
B;097;1020876;66;20030501 12:41;;;55;HILLCREST AVE;NORTH NAROOMA;2546;286.2;M;20030214;20030328;205000;A;R;RESIDENCE;;WF;;;9523883;
C;097;1020876;66;20030501 12:41;6//285273;
D;097;1020876;66;20030501 12:41;P;;;;;;
D;097;1020876;66;20030501 12:41;P;;;;;;
D;097;1020876;66;20030501 12:41;V;;;;;;
B;097;1020882;67;20030501 12:41;;;9;HILLSIDE CRES;KIANGA;2546;619.6;M;20030218;20030401;235000;A;V;VACANT LAND;;WM;;;9516221;
C;097;1020882;67;20030501 12:41;342//31234;
D;097;1020882;67;20030501 12:41;P;;;;;;
D;097;1020882;67;20030501 12:41;P;;;;;;
D;097;1020882;67;20030501 12:41;V;;;;;;
B;097;1021056;68;20030501 12:41;;;79;MONTAGUE AVE;KIANGA;2546;1075;M;20030208;20030310;220000;A;R;RESIDENCE;;WM;;;9505154;
C;097;1021056;68;20030501 12:41;168//31234;
D;097;1021056;68;20030501 12:41;P;;;;;;
D;097;1021056;68;20030501 12:41;P;;;;;;
D;097;1021056;68;20030501 12:41;V;;;;;;
B;097;2777782;69;20030501 12:41;;;14;BENANDRA FOREST PL;LONG BEACH;2536;1.355;H;20030224;20030407;127000;R;V;VACANT LAND;;LS;;;9519851;
C;097;2777782;69;20030501 12:41;182//1022406;
D;097;2777782;69;20030501 12:41;P;;;;;;
D;097;2777782;69;20030501 12:41;P;;;;;;
D;097;2777782;69;20030501 12:41;V;;;;;;
D;097;2777782;69;20030501 12:41;V;;;;;;
B;097;2860064;70;20030501 12:41;;;;RIVER ST W;MORUYA;2537;7.824;H;20030110;20030320;625000;A;V;VACANT LAND;;VB;;;9542140;
C;097;2860064;70;20030501 12:41;109//1034026;
D;097;2860064;70;20030501 12:41;P;;;;;;
D;097;2860064;70;20030501 12:41;V;;;;;;
B;097;2867998;71;20030501 12:41;;;;RIVERWOOD PL;MORUYA;2537;8.5;H;20030110;20030320;625000;A;V;VACANT LAND;;VB;;;9542140;
C;097;2867998;71;20030501 12:41;157, 158//752151;
D;097;2867998;71;20030501 12:41;P;;;;;;
D;097;2867998;71;20030501 12:41;V;;;;;;
B;097;2887244;72;20030501 12:41;;;;YONGARA PL;MORUYA;2537;2.089;H;20030414;20030414;34500;R;3;;;LV;;;9532739;
C;097;2887244;72;20030501 12:41;2//1037493;
D;097;2887244;72;20030501 12:41;P;;;;;;
D;097;2887244;72;20030501 12:41;V;;;;;;
D;097;2887244;72;20030501 12:41;V;;;;;;
B;097;2892716;73;20030501 12:41;;;32;DAWN PDE;KIANGA;2546;1482;M;20030124;20030124;95000;A;V;VACANT LAND;;WL;;;9538912;
C;097;2892716;73;20030501 12:41;11//1038841;
D;097;2892716;73;20030501 12:41;P;;;;;;
D;097;2892716;73;20030501 12:41;P;;;;;;
D;097;2892716;73;20030501 12:41;V;;;;;;
B;097;2894370;74;20030501 12:41;;;4;STUART PL;SUNSHINE BAY;2536;687.5;M;20030313;20030411;350000;A;R;RESIDENCE;;YH;;;9537258;
C;097;2894370;74;20030501 12:41;322//1038547;
D;097;2894370;74;20030501 12:41;P;;;;;;
