A;RTSALEDATA;207;20250310 01:07;VALNET;
B;207;2008032;1;20250310 01:07;;16;58;MEEKS ST;KINGSFORD;2032;94;M;20250115;20250226;985000;;R;RESIDENCE;16;;;0;AU850811;
C;207;2008032;1;20250310 01:07;16/SP1844;
D;207;2008032;1;20250310 01:07;P;;;;;;
D;207;2008032;1;20250310 01:07;P;;;;;;
D;207;2008032;1;20250310 01:07;V;;;;;;
B;207;2019118;2;20250310 01:07;;6;16;WASSELL ST;MATRAVILLE;2036;186;M;20250115;20250226;1230000;;R;RESIDENCE;6;;;0;AU852492;
C;207;2019118;2;20250310 01:07;6/SP34536;
D;207;2019118;2;20250310 01:07;P;;;;;;
D;207;2019118;2;20250310 01:07;P;;;;;;
D;207;2019118;2;20250310 01:07;V;;;;;;
D;207;2019118;2;20250310 01:07;V;;;;;;
B;207;2011646;3;20250310 01:07;;;187;OBERON ST;COOGEE;2034;230.02;M;20241129;20250228;3875000;R3;R;RESIDENCE;;AME;;0;AU860983;
C;207;2011646;3;20250310 01:07;4/979158;
D;207;2011646;3;20250310 01:07;P;;;;;;
D;207;2011646;3;20250310 01:07;V;;;;;;
B;207;2003790;4;20250310 01:07;;;45;LAWSON ST;MATRAVILLE;2036;518.5;M;20241101;20250303;3600000;R2;R;RESIDENCE;;ALN;;0;AU865464;
C;207;2003790;4;20250310 01:07;19/245585;
D;207;2003790;4;20250310 01:07;P;;;;;;
D;207;2003790;4;20250310 01:07;P;;;;;;
D;207;2003790;4;20250310 01:07;V;;;;;;
B;207;2006824;5;20250310 01:07;;;387;MAROUBRA RD;MAROUBRA;2035;619.7;M;20250117;20250226;4050000;R2;R;RESIDENCE;;ALK;;0;AU852171;
C;207;2006824;5;20250310 01:07;43/6068;
D;207;2006824;5;20250310 01:07;P;;;;;;
D;207;2006824;5;20250310 01:07;P;;;;;;
D;207;2006824;5;20250310 01:07;V;;;;;;
B;207;2009443;6;20250310 01:07;;;85;MONS AVE;MAROUBRA;2035;626;M;20241101;20250228;3950000;R2;R;RESIDENCE;;ALH;;0;AU857506;
C;207;2009443;6;20250310 01:07;4/222605;
D;207;2009443;6;20250310 01:07;P;;;;;;
D;207;2009443;6;20250310 01:07;V;;;;;;
D;207;2009443;6;20250310 01:07;V;;;;;;
B;207;2015056;7;20250310 01:07;;15;22;ROMA AVE;KENSINGTON;2033;99;M;20250122;20250227;1200000;;R;RESIDENCE;15;;;0;AU854480;
C;207;2015056;7;20250310 01:07;15/SP12066;
D;207;2015056;7;20250310 01:07;P;;;;;;
D;207;2015056;7;20250310 01:07;V;;;;;;
B;207;2017873;8;20250310 01:07;;;34;TORRINGTON RD;MAROUBRA;2035;482.97;M;20250121;20250228;5900000;R2;R;RESIDENCE;;ALJ;;0;AU858117;
C;207;2017873;8;20250310 01:07;3/A/1800;
D;207;2017873;8;20250310 01:07;P;;;;;;
D;207;2017873;8;20250310 01:07;P;;;;;;
D;207;2017873;8;20250310 01:07;V;;;;;;
D;207;2017873;8;20250310 01:07;V;;;;;;
B;207;2002085;9;20250310 01:07;;;52;JACARANDA PL;SOUTH COOGEE;2034;250.8;M;20250131;20250228;2100000;R3;R;RESIDENCE;;AMW;;0;AU858418;
C;207;2002085;9;20250310 01:07;131/819781;
D;207;2002085;9;20250310 01:07;P;;;;;;
D;207;2002085;9;20250310 01:07;P;;;;;;
D;207;2002085;9;20250310 01:07;V;;;;;;
B;207;2004959;10;20250310 01:07;;7;425;MALABAR RD;MAROUBRA;2035;291;M;20241108;20250228;2290000;;R;RESIDENCE;7;;;0;AU857502;
C;207;2004959;10;20250310 01:07;7/SP58588;
D;207;2004959;10;20250310 01:07;P;;;;;;
D;207;2004959;10;20250310 01:07;P;;;;;;
D;207;2004959;10;20250310 01:07;V;;;;;;
B;207;3555912;11;20250310 01:07;;3;299;CLOVELLY RD;CLOVELLY;2031;;;20241209;20250226;1295000;;R;RESIDENCE;3;;;0;AU853178;
C;207;3555912;11;20250310 01:07;3/SP84784;
D;207;3555912;11;20250310 01:07;P;;;;;;
D;207;3555912;11;20250310 01:07;V;;;;;;
B;207;4045178;12;20250310 01:07;;625;84;ANZAC PDE;KENSINGTON;2033;;;20250213;20250226;1200000;;R;RESIDENCE;29;;;0;AU850930;
C;207;4045178;12;20250310 01:07;29/SP95842;
D;207;4045178;12;20250310 01:07;P;;;;;;
D;207;4045178;12;20250310 01:07;V;;;;;;
B;207;4576269;13;20250310 01:07;;1;14;MELODY ST;COOGEE;2034;158;M;20220212;20250303;2800000;;R;RESIDENCE;1;;;0;AU865051;
C;207;4576269;13;20250310 01:07;1/SP107995;
D;207;4576269;13;20250310 01:07;P;;;;;;
D;207;4576269;13;20250310 01:07;V;;;;;;
B;207;4576269;14;20250310 01:07;;2;14;MELODY ST;COOGEE;2034;309;M;20221031;20250228;3475000;;R;RESIDENCE;2;;;0;AU857912;
C;207;4576269;14;20250310 01:07;2/SP107995;
D;207;4576269;14;20250310 01:07;P;;;;;;
D;207;4576269;14;20250310 01:07;P;;;;;;
D;207;4576269;14;20250310 01:07;V;;;;;;
B;207;4576269;15;20250310 01:07;;3;14;MELODY ST;COOGEE;2034;155;M;20241018;20250226;2950000;;R;RESIDENCE;3;;;0;AU851467;
C;207;4576269;15;20250310 01:07;3/SP107995;
D;207;4576269;15;20250310 01:07;P;;;;;;
D;207;4576269;15;20250310 01:07;P;;;;;;
D;207;4576269;15;20250310 01:07;V;;;;;;
B;207;4570850;16;20250310 01:07;;102;28;GARDENERS RD;KINGSFORD;2032;63;M;20250131;20250228;760000;;R;RESIDENCE;5;;;0;AU858579;
