A;074;20011109 08:52;CDIXON;
B;074;561847;1;20011109 08:52;;;16;BARINGA ST;GRIFFITH;2680;986.4;M;20010505;20010622;160000;A;R;RESIDENCE;;AA;;;7737874;
C;074;561847;1;20011109 08:52;21/102/758476;
D;074;561847;1;20011109 08:52;P;;;;;;
D;074;561847;1;20011109 08:52;P;;;;;;
D;074;561847;1;20011109 08:52;V;;;;;;
B;074;562285;2;20011109 08:52;;;37;BRINGAGEE ST;GRIFFITH;2680;942.2;M;20010618;20010713;147000;A;R;RESIDENCE;;AB;;;7805779;
C;074;562285;2;20011109 08:52;20/101/758476;
D;074;562285;2;20011109 08:52;P;;;;;;
D;074;562285;2;20011109 08:52;P;;;;;;
D;074;562285;2;20011109 08:52;V;;;;;;
B;074;562596;3;20011109 08:52;;1;;CLIFTON BVD;GRIFFITH;2680;;;20010620;20010718;142000;;3;;1;;;;7812198;
C;074;562596;3;20011109 08:52;1//22241;
D;074;562596;3;20011109 08:52;P;;;;;;
D;074;562596;3;20011109 08:52;V;;;;;;
B;074;562604;4;20011109 08:52;;4;53;CLIFTON BVD;GRIFFITH;2680;;;20010604;20010712;163000;;R;RESIDENCE;4;;;;7802009;
C;074;562604;4;20011109 08:52;4//30533;
D;074;562604;4;20011109 08:52;P;;;;;;
D;074;562604;4;20011109 08:52;P;;;;;;
D;074;562604;4;20011109 08:52;V;;;;;;
B;074;562712;5;20011109 08:52;;;41;COOLAH ST;GRIFFITH;2680;872.6;M;20010622;20010720;455000;A;R;RESIDENCE;;AA;;;7803339;
C;074;562712;5;20011109 08:52;5/70/758476;
D;074;562712;5;20011109 08:52;P;;;;;;
D;074;562712;5;20011109 08:52;V;;;;;;
D;074;562712;5;20011109 08:52;V;;;;;;
B;074;562904;6;20011109 08:52;;;41;CUTLER AVE;GRIFFITH;2680;1385;M;20010221;20010316;200000;A;3;;;AA;AC;;7492721;
C;074;562904;6;20011109 08:52;9/115/758476;
D;074;562904;6;20011109 08:52;P;;;;;;
D;074;562904;6;20011109 08:52;P;;;;;;
D;074;562904;6;20011109 08:52;V;;;;;;
B;074;562948;7;20011109 08:52;;;15;DICKSON RD;GRIFFITH;2680;760;M;20010427;20010628;255000;A;R;RESIDENCE;;AA;;;7808853;
C;074;562948;7;20011109 08:52;12//1003506;
D;074;562948;7;20011109 08:52;P;;;;;;
D;074;562948;7;20011109 08:52;P;;;;;;
D;074;562948;7;20011109 08:52;V;;;;;;
B;074;563251;8;20011109 08:52;;;42 A;ERSKINE RD;GRIFFITH;2680;423.3;M;20010516;20010704;175000;A;R;RESIDENCE;;AB;;;7768089;
C;074;563251;8;20011109 08:52;3//285510;
D;074;563251;8;20011109 08:52;P;;;;;;
D;074;563251;8;20011109 08:52;P;;;;;;
D;074;563251;8;20011109 08:52;V;;;;;;
D;074;563251;8;20011109 08:52;V;;;;;;
B;074;563403;9;20011109 08:52;;;5;FONTE PL;GRIFFITH;2680;745.5;M;20010605;20010713;249500;A;R;RESIDENCE;;AB;;;7787558;
C;074;563403;9;20011109 08:52;10//850752;
D;074;563403;9;20011109 08:52;P;;;;;;
D;074;563403;9;20011109 08:52;P;;;;;;
D;074;563403;9;20011109 08:52;V;;;;;;
D;074;563403;9;20011109 08:52;V;;;;;;
B;074;563517;10;20011109 08:52;;;10;GIBBS ST;GRIFFITH;2680;860;M;20010528;20010625;175000;A;R;RESIDENCE;;AA;;;7727936;
C;074;563517;10;20011109 08:52;5/155/758476;
D;074;563517;10;20011109 08:52;P;;;;;;
D;074;563517;10;20011109 08:52;P;;;;;;
D;074;563517;10;20011109 08:52;V;;;;;;
D;074;563517;10;20011109 08:52;V;;;;;;
B;074;563542;11;20011109 08:52;;;14;GOONDOOLOO ST;GRIFFITH;2680;948.5;M;20010515;20010608;164000;A;R;RESIDENCE;;AB;;;7747978;
C;074;563542;11;20011109 08:52;29/128/758476;
D;074;563542;11;20011109 08:52;P;;;;;;
D;074;563542;11;20011109 08:52;V;;;;;;
B;074;563619;12;20011109 08:52;;;10;GRAHAM ST;GRIFFITH;2680;832.5;M;20001222;20010130;135000;A;R;RESIDENCE;;AA;;;7750168;
C;074;563619;12;20011109 08:52;83/175/758476;
D;074;563619;12;20011109 08:52;P;;;;;;
D;074;563619;12;20011109 08:52;P;;;;;;
D;074;563619;12;20011109 08:52;V;;;;;;
B;074;563631;13;20011109 08:52;;;3;GRAVES PL;GRIFFITH;2680;698.2;M;20010618;20010629;115000;A;R;RESIDENCE;;AB;;;7782747;
C;074;563631;13;20011109 08:52;170//705992;
D;074;563631;13;20011109 08:52;P;;;;;;
D;074;563631;13;20011109 08:52;P;;;;;;
D;074;563631;13;20011109 08:52;V;;;;;;
B;074;563635;14;20011109 08:52;;;7;GRAVES PL;GRIFFITH;2680;648.7;M;20010605;20010711;170000;A;R;RESIDENCE;;AB;;;7791066;
C;074;563635;14;20011109 08:52;174//705992;
D;074;563635;14;20011109 08:52;P;;;;;;
D;074;563635;14;20011109 08:52;P;;;;;;
D;074;563635;14;20011109 08:52;V;;;;;;
B;074;563712;15;20011109 08:52;;;;GRIFFIN AVE;GRIFFITH;2680;1631;M;20010326;20010615;177000;B;3;SERVICE STATI ;;BA;;;7751620;
C;074;563712;15;20011109 08:52;12, 13, 14/24/758476;
D;074;563712;15;20011109 08:52;P;;;;;;
D;074;563712;15;20011109 08:52;P;;;;;;
D;074;563712;15;20011109 08:52;V;;;;;;
B;074;564396;16;20011109 08:52;;;6;KOOKORA ST;GRIFFITH;2680;1770;M;20010321;20010501;240000;A;V;VACANT LAND;;AB;;;7778112;
C;074;564396;16;20011109 08:52;15/16/758476;
D;074;564396;16;20011109 08:52;P;;;;;;
D;074;564396;16;20011109 08:52;P;;;;;;
D;074;564396;16;20011109 08:52;P;;;;;;
D;074;564396;16;20011109 08:52;P;;;;;;
D;074;564396;16;20011109 08:52;P;;;;;;
D;074;564396;16;20011109 08:52;P;;;;;;
D;074;564396;16;20011109 08:52;V;;;;;;
D;074;564396;16;20011109 08:52;V;;;;;;
D;074;564396;16;20011109 08:52;V;;;;;;
D;074;564396;16;20011109 08:52;V;;;;;;
D;074;564396;16;20011109 08:52;V;;;;;;
B;074;564517;17;20011109 08:52;;;57;KOOYOO ST;GRIFFITH;2680;75.9;M;20001001;20001001;54250;B;3;SHOP ;;BA;;;7758598;
C;074;564517;17;20011109 08:52;3//246779;
D;074;564517;17;20011109 08:52;P;;;;;;
D;074;564517;17;20011109 08:52;P;;;;;;
B;074;564662;18;20011109 08:52;;;17;LAWFORD CRES;GRIFFITH;2680;795.8;M;20010618;20010720;224500;A;R;RESIDENCE;;AA;;;7805279;
C;074;564662;18;20011109 08:52;19/175/758476;
D;074;564662;18;20011109 08:52;P;;;;;;
D;074;564662;18;20011109 08:52;P;;;;;;
D;074;564662;18;20011109 08:52;V;;;;;;
D;074;564662;18;20011109 08:52;V;;;;;;
B;074;564753;19;20011109 08:52;;;42;LEDGERWOOD ST;GRIFFITH;2680;866.3;M;20010613;20010627;221000;A;R;RESIDENCE;;AA;;;7736204;
C;074;564753;19;20011109 08:52;69//241399;
D;074;564753;19;20011109 08:52;P;;;;;;
D;074;564753;19;20011109 08:52;P;;;;;;
D;074;564753;19;20011109 08:52;V;;;;;;
B;074;564966;20;20011109 08:52;;;4;MATTHEW CL;GRIFFITH;2680;791.3;M;20010522;20010703;203000;A;R;RESIDENCE;;AA;;;7748601;
C;074;564966;20;20011109 08:52;24//851401;
D;074;564966;20;20011109 08:52;P;;;;;;
D;074;564966;20;20011109 08:52;V;;;;;;
D;074;564966;20;20011109 08:52;V;;;;;;
B;074;565089;21;20011109 08:52;;;6;MCMAHON ST;GRIFFITH;2680;1063;M;20010602;20010715;104000;A;V;VACANT LAND;;AA;;;7768041;
C;074;565089;21;20011109 08:52;30//725653;
D;074;565089;21;20011109 08:52;P;;;;;;
D;074;565089;21;20011109 08:52;P;;;;;;
D;074;565089;21;20011109 08:52;V;;;;;;
B;074;565204;22;20011109 08:52;LOT 38 MEAKIN STREET;6;7;MEAKIN ST;GRIFFITH;2680;;;20010608;20010709;152000;;3;HOME UNIT ;6;;;;7780400;
C;074;565204;22;20011109 08:52;6//SP 50366;
D;074;565204;22;20011109 08:52;P;;;;;;
D;074;565204;22;20011109 08:52;P;;;;;;
D;074;565204;22;20011109 08:52;V;;;;;;
B;074;565499;23;20011109 08:52;;;80;MURRUMBIDGEE AVE;GRIFFITH;2680;857.5;M;20010327;20010420;241000;A;V;VACANT LAND;;AB;;;7754766;
C;074;565499;23;20011109 08:52;118//882875;
D;074;565499;23;20011109 08:52;P;;;;;;
D;074;565499;23;20011109 08:52;P;;;;;;
D;074;565499;23;20011109 08:52;V;;;;;;
B;074;565524;24;20011109 08:52;;;51;NELSON DR;GRIFFITH;2680;859.5;M;20010412;20010629;260000;A;R;RESIDENCE;;AA;;;7755651;
C;074;565524;24;20011109 08:52;38//1008323;
D;074;565524;24;20011109 08:52;P;;;;;;
D;074;565524;24;20011109 08:52;V;;;;;;
B;074;565562;25;20011109 08:52;;;30;NELSON DR;GRIFFITH;2680;868.4;M;20010619;20010716;256000;A;R;RESIDENCE;;AA;;;7796369;
C;074;565562;25;20011109 08:52;74//1008323;
D;074;565562;25;20011109 08:52;P;;;;;;
D;074;565562;25;20011109 08:52;V;;;;;;
D;074;565562;25;20011109 08:52;V;;;;;;
B;074;565624;26;20011109 08:52;;;12;NOOREBAR AVE;GRIFFITH;2680;891.6;M;20010511;20010629;184000;A;R;RESIDENCE;;AA;;;7771027;
C;074;565624;26;20011109 08:52;22/34/758476;
D;074;565624;26;20011109 08:52;P;;;;;;
D;074;565624;26;20011109 08:52;P;;;;;;
D;074;565624;26;20011109 08:52;P;;;;;;
D;074;565624;26;20011109 08:52;V;;;;;;
B;074;566092;27;20011109 08:52;;;30;PROBERT AVE;GRIFFITH;2680;878.9;M;20010510;20010607;151000;A;R;RESIDENCE;;AA;;;7729746;
C;074;566092;27;20011109 08:52;2/158/758476;
D;074;566092;27;20011109 08:52;P;;;;;;
D;074;566092;27;20011109 08:52;V;;;;;;
D;074;566092;27;20011109 08:52;V;;;;;;
B;074;566692;28;20011109 08:52;;;209;WAKADEN ST;GRIFFITH;2680;1100;M;20010511;20010629;145000;A;R;RESIDENCE;;AA;;;7770759;
C;074;566692;28;20011109 08:52;10/37/758476;
D;074;566692;28;20011109 08:52;P;;;;;;
D;074;566692;28;20011109 08:52;P;;;;;;
D;074;566692;28;20011109 08:52;P;;;;;;
D;074;566692;28;20011109 08:52;V;;;;;;
B;074;566749;29;20011109 08:52;;;216;WAKADEN ST;GRIFFITH;2680;1669;M;20010510;20010620;720000;A;3;FLATS ;;AA;;;7757026;
C;074;566749;29;20011109 08:52;22//720534;
D;074;566749;29;20011109 08:52;P;;;;;;
D;074;566749;29;20011109 08:52;P;;;;;;
D;074;566749;29;20011109 08:52;V;;;;;;
B;074;567147;30;20011109 08:52;;;;WYANGAN AVE;GRIFFITH;2680;810.5;M;20010608;20010713;65000;A;V;VACANT LAND;;AA;;;7785040;
C;074;567147;30;20011109 08:52;112//1013767;
D;074;567147;30;20011109 08:52;P;;;;;;
D;074;567147;30;20011109 08:52;V;;;;;;
B;074;567285;31;20011109 08:52;;;24;YARRABEE ST;GRIFFITH;2680;980.1;M;20010524;20010618;172000;A;R;RESIDENCE;;AB;;;7757852;
C;074;567285;31;20011109 08:52;19/87/758476;
D;074;567285;31;20011109 08:52;P;;;;;;
D;074;567285;31;20011109 08:52;P;;;;;;
D;074;567285;31;20011109 08:52;V;;;;;;
D;074;567285;31;20011109 08:52;V;;;;;;
B;074;567307;32;20011109 08:52;;;6;YOOLOOMA ST;GRIFFITH;2680;1075;M;20010409;20010518;152000;A;R;RESIDENCE;;AA;;;7797101;
C;074;567307;32;20011109 08:52;12/62/758476;
D;074;567307;32;20011109 08:52;P;;;;;;
D;074;567307;32;20011109 08:52;P;;;;;;
D;074;567307;32;20011109 08:52;V;;;;;;
D;074;567307;32;20011109 08:52;V;;;;;;
B;074;567658;33;20011109 08:52;;;29;WILGA ST;HANWOOD;2680;1006;M;19990226;19990329;167000;Z;R;RESIDENCE;;VH;;;6232868;
C;074;567658;33;20011109 08:52;7//852139;
D;074;567658;33;20011109 08:52;P;;;;;;
D;074;567658;33;20011109 08:52;P;;;;;;
D;074;567658;33;20011109 08:52;V;;;;;;
D;074;567658;33;20011109 08:52;V;;;;;;
B;074;567665;34;20011109 08:52;;;43;WILGA ST;HANWOOD;2680;1011;M;20010604;20010711;227500;Z;R;RESIDENCE;;VH;;;7811933;
C;074;567665;34;20011109 08:52;7//258873;
D;074;567665;34;20011109 08:52;P;;;;;;
D;074;567665;34;20011109 08:52;V;;;;;;
D;074;567665;34;20011109 08:52;V;;;;;;
B;074;567889;35;20011109 08:52;;;94;LAKES RD;WYANGAN;2680;4916;M;20010511;20010622;85000;R;V;VACANT LAND;;RH;;;7741192;
C;074;567889;35;20011109 08:52;6//1001372;
D;074;567889;35;20011109 08:52;P;;;;;;
D;074;567889;35;20011109 08:52;P;;;;;;
D;074;567889;35;20011109 08:52;V;;;;;;
B;074;567890;36;20011109 08:52;;;86;LAKES RD;WYANGAN;2680;5141;M;20010531;20010712;87500;R;3;;;RH;;;7804084;
C;074;567890;36;20011109 08:52;7//1001372;
D;074;567890;36;20011109 08:52;P;;;;;;
D;074;567890;36;20011109 08:52;V;;;;;;
B;074;568037;37;20011109 08:52;;;37;HENRY ST;YENDA;2681;1018;M;20010219;20010328;100000;A;R;RESIDENCE;;VJ;;;7744758;
C;074;568037;37;20011109 08:52;1064//257312;
D;074;568037;37;20011109 08:52;P;;;;;;
D;074;568037;37;20011109 08:52;P;;;;;;
D;074;568037;37;20011109 08:52;V;;;;;;
D;074;568037;37;20011109 08:52;V;;;;;;
B;074;568260;38;20011109 08:52;;;6;WEST AVE;YENDA;2681;1012;M;20010606;20010628;155000;A;R;RESIDENCE;;VJ;;;7757046;
C;074;568260;38;20011109 08:52;2/5/759138;
D;074;568260;38;20011109 08:52;P;;;;;;
D;074;568260;38;20011109 08:52;V;;;;;;
B;074;568261;39;20011109 08:52;;;;WEST AVE;YENDA;2681;1012;M;20010625;20010716;115000;A;R;RESIDENCE;;VJ;;;7803527;
C;074;568261;39;20011109 08:52;3/5/759138;
D;074;568261;39;20011109 08:52;P;;;;;;
D;074;568261;39;20011109 08:52;V;;;;;;
D;074;568261;39;20011109 08:52;V;;;;;;
B;074;568297;40;20011109 08:52;;;;YENDA PL;STANBRIDGE;2705;1012;M;20010507;20010710;75000;A;R;RESIDENCE;;VJ;;;7785256;
C;074;568297;40;20011109 08:52;9/3/759138;
D;074;568297;40;20011109 08:52;P;;;;;;
D;074;568297;40;20011109 08:52;V;;;;;;
D;074;568297;40;20011109 08:52;V;;;;;;
B;074;568409;41;20011109 08:52;;;706;MCCORMACK RD;JONDARYAN;2680;1378;M;20010627;20010720;140000;Z;R;RESIDENCE;;VW;;;7803598;
C;074;568409;41;20011109 08:52;1//864859;
D;074;568409;41;20011109 08:52;P;;;;;;
D;074;568409;41;20011109 08:52;V;;;;;;
D;074;568409;41;20011109 08:52;V;;;;;;
B;074;568457;42;20011109 08:52;;;9;IGNATIUS CT;YOOGALI;2680;4020;M;20010620;20010718;125000;R;V;VACANT LAND;;RH;;;7806158;
C;074;568457;42;20011109 08:52;10//875017;
D;074;568457;42;20011109 08:52;P;;;;;;
D;074;568457;42;20011109 08:52;P;;;;;;
D;074;568457;42;20011109 08:52;V;;;;;;
D;074;568457;42;20011109 08:52;V;;;;;;
B;074;569162;43;20011109 08:52;;;969;MIDDLE RD;JONDARYAN;2680;6.361;H;20010704;20010720;200000;R;3;FARM;;RG;;;7803336;
C;074;569162;43;20011109 08:52;1909//43665;
D;074;569162;43;20011109 08:52;P;;;;;;
D;074;569162;43;20011109 08:52;P;;;;;;
D;074;569162;43;20011109 08:52;V;;;;;;
D;074;569162;43;20011109 08:52;V;;;;;;
B;074;569819;44;20011109 08:52;;;2396;DREW RD;BAILLIE;2680;218.8;H;20010104;20010201;900000;R;3;FARM;;RR;RS;;7497991;
C;074;569819;44;20011109 08:52;76//756034 Farm Number 2396;
D;074;569819;44;20011109 08:52;P;;;;;;
D;074;569819;44;20011109 08:52;V;;;;;;
D;074;569819;44;20011109 08:52;V;;;;;;
B;074;2774056;45;20011109 08:52;;;116;CLIFTON BVD;GRIFFITH;2680;805.1;M;20010427;20010608;68500;A;3;;;AA;;;7801047;
C;074;2774056;45;20011109 08:52;805//1019605;
D;074;2774056;45;20011109 08:52;P;;;;;;
D;074;2774056;45;20011109 08:52;P;;;;;;
D;074;2774056;45;20011109 08:52;V;;;;;;
B;074;2774071;46;20011109 08:52;;;8;MANERA ST;COLLINA;2680;910.2;M;20010419;20010531;725000;A;V;VACANT LAND;;AA;;;7744577;
C;074;2774071;46;20011109 08:52;820//1019605;
D;074;2774071;46;20011109 08:52;P;;;;;;
D;074;2774071;46;20011109 08:52;P;;;;;;
D;074;2774071;46;20011109 08:52;V;;;;;;
B;074;2774078;47;20011109 08:52;;;27;BALLESTRIN ST;COLLINA;2680;450.1;M;20010423;20010625;47500;A;3;;;AA;;;7807656;
C;074;2774078;47;20011109 08:52;827//1019605;
D;074;2774078;47;20011109 08:52;P;;;;;;
D;074;2774078;47;20011109 08:52;V;;;;;;
B;074;2774113;48;20011109 08:52;;;104;CLIFTON BVD;GRIFFITH;2680;1072;M;20010223;20010615;90500;A;V;VACANT LAND;;AA;;;7729575;
C;074;2774113;48;20011109 08:52;862//1019605;
D;074;2774113;48;20011109 08:52;P;;;;;;
D;074;2774113;48;20011109 08:52;P;;;;;;
D;074;2774113;48;20011109 08:52;V;;;;;;
B;074;2774120;49;20011109 08:52;;;;DICKSON RD;GRIFFITH;2680;397.2;M;20010531;20010703;205000;A;3;HOME UNIT ;;AA;;;7768063;
C;074;2774120;49;20011109 08:52;1//1024434;
D;074;2774120;49;20011109 08:52;P;;;;;;
D;074;2774120;49;20011109 08:52;P;;;;;;
D;074;2774120;49;20011109 08:52;V;;;;;;
B;074;2835860;50;20011109 08:52;;;3;ELIZABETH DR;LAKE WYANGAN;2680;2987;M;20010405;20010717;100000;;V;VACANT LAND;;;;;7806393;
C;074;2835860;50;20011109 08:52;13//1030157;
D;074;2835860;50;20011109 08:52;P;;;;;;
D;074;2835860;50;20011109 08:52;P;;;;;;
D;074;2835860;50;20011109 08:52;V;;;;;;
D;074;2835860;50;20011109 08:52;V;;;;;;
D;074;2835860;50;20011109 08:52;V;;;;;;
B;074;2835861;51;20011109 08:52;;;2;ELIZABETH DR;LAKE WYANGAN;2680;3829;M;20010521;20010720;125000;;V;VACANT LAND;;;;;7813445;
C;074;2835861;51;20011109 08:52;14//1030157;
D;074;2835861;51;20011109 08:52;P;;;;;;
D;074;2835861;51;20011109 08:52;P;;;;;;
D;074;2835861;51;20011109 08:52;V;;;;;;
D;074;2835861;51;20011109 08:52;V;;;;;;
D;074;2835861;51;20011109 08:52;V;;;;;;
B;074;2840228;52;20011109 08:52;;;14;ROSEWOOD DR;GRIFFITH;2680;758.4;M;20010622;20010720;58750;;3;;;;;;7803498;
C;074;2840228;52;20011109 08:52;20//1029945;
D;074;2840228;52;20011109 08:52;P;;;;;;
D;074;2840228;52;20011109 08:52;V;;;;;;
D;074;2840228;52;20011109 08:52;V;;;;;;
B;074;2845209;53;20011109 08:52;;;;BROGDEN RD;BALLINGALL;2680;385.5;H;20000908;20010502;170000;R;3;FARM ;;RR;;;7685090;
C;074;2845209;53;20011109 08:52;2//1026847;
D;074;2845209;53;20011109 08:52;P;;;;;;
D;074;2845209;53;20011109 08:52;P;;;;;;
Z;282;53;53;174;
