A;231;20031002 11:18;PDANN;
B;231;2607216;1;20031002 11:18;;;32;MARTIN ST;BARMEDMAN;2668;5039;M;20030723;20030829;160000;R;R;RESIDENCE;;RM;;0;9980208;
C;231;2607216;1;20031002 11:18;1, 2, 3/15/758055;
D;231;2607216;1;20031002 11:18;P;;;;;;
D;231;2607216;1;20031002 11:18;P;;;;;;
D;231;2607216;1;20031002 11:18;V;;;;;;
D;231;2607216;1;20031002 11:18;V;;;;;;
B;231;2607320;2;20031002 11:18;;;41;ROBERTSON ST;BARMEDMAN;2668;1012;M;20030808;20030905;85000;Z;R;RESIDENCE;;VB;;0;9977406;
C;231;2607320;2;20031002 11:18;11/8/758055;
D;231;2607320;2;20031002 11:18;P;;;;;;
D;231;2607320;2;20031002 11:18;P;;;;;;
D;231;2607320;2;20031002 11:18;V;;;;;;
B;231;2607343;3;20031002 11:18;;;36;ROBERTSON ST;BARMEDMAN;2668;1012;M;20030730;20030910;35000;Z;R;RESIDENCE;;VB;;0;9991821;
C;231;2607343;3;20031002 11:18;5/9/758055;
D;231;2607343;3;20031002 11:18;P;;;;;;
D;231;2607343;3;20031002 11:18;V;;;;;;
B;231;2607594;4;20031002 11:18;;;1;BUDDA ST;WEETHALLE;2669;1214;M;20030821;20030905;65000;Z;R;RESIDENCE;;VW;;0;9995544;
C;231;2607594;4;20031002 11:18;8/2/759066;
D;231;2607594;4;20031002 11:18;P;;;;;;
D;231;2607594;4;20031002 11:18;P;;;;;;
D;231;2607594;4;20031002 11:18;V;;;;;;
B;231;2607666;5;20031002 11:18;;;;RAILWAY ST;WEETHALLE;2669;1467;M;20030728;20030825;45000;Z;R;RESIDENCE;;VW;;0;9999472;
C;231;2607666;5;20031002 11:18;4/23/759066;
D;231;2607666;5;20031002 11:18;P;;;;;;
D;231;2607666;5;20031002 11:18;P;;;;;;
D;231;2607666;5;20031002 11:18;V;;;;;;
B;231;2607969;6;20031002 11:18;;;12;HERBERT;UNGARIE;2669;1012;M;20030911;20030916;15750;Z;R;RESIDENCE;;VU;;0;9995614;
C;231;2607969;6;20031002 11:18;17/L/8548;
D;231;2607969;6;20031002 11:18;P;;;;;;
D;231;2607969;6;20031002 11:18;P;;;;;;
D;231;2607969;6;20031002 11:18;V;;;;;;
B;231;2607987;7;20031002 11:18;;;16;MACKRELL ST;UNGARIE;2669;1012;M;20030821;20030904;90000;Z;R;RESIDENCE;;VU;;0;9967666;
C;231;2607987;7;20031002 11:18;8/F/8548;
D;231;2607987;7;20031002 11:18;P;;;;;;
D;231;2607987;7;20031002 11:18;P;;;;;;
D;231;2607987;7;20031002 11:18;V;;;;;;
B;231;2609300;8;20031002 11:18;;;39;MAIN ST;WEST WYALONG;2671;822;M;20030710;20030807;60000;Z;R;RESIDENCE;;AA;;0;9978680;
C;231;2609300;8;20031002 11:18;880//753135;
D;231;2609300;8;20031002 11:18;P;;;;;;
D;231;2609300;8;20031002 11:18;V;;;;;;
B;231;2609438;9;20031002 11:18;;;39;MAITLAND ST;WEST WYALONG;2671;940.9;M;20030731;20030911;70000;Z;R;RESIDENCE;;AA;;0;9979192;
C;231;2609438;9;20031002 11:18;A//375222;
D;231;2609438;9;20031002 11:18;P;;;;;;
D;231;2609438;9;20031002 11:18;P;;;;;;
D;231;2609438;9;20031002 11:18;V;;;;;;
B;231;2609524;10;20031002 11:18;;;2;MONASH ST;WEST WYALONG;2671;1.755;H;20030725;20030815;166000;Z;R;RESIDENCE;;AA;;0;9971448;
C;231;2609524;10;20031002 11:18;2//589278;
D;231;2609524;10;20031002 11:18;P;;;;;;
D;231;2609524;10;20031002 11:18;V;;;;;;
D;231;2609524;10;20031002 11:18;V;;;;;;
B;231;2609553;11;20031002 11:18;;;273;NEELD ST;WEST WYALONG;2671;1012;M;20030912;20030912;13500;Z;R;RESIDENCE;;AA;;0;9991267;
C;231;2609553;11;20031002 11:18;426//753135;
D;231;2609553;11;20031002 11:18;P;;;;;;
D;231;2609553;11;20031002 11:18;V;;;;;;
Z;55;11;11;31;
