A;256;20021016 12:44;PDANN;
B;256;2688693;1;20021016 12:44;;;8;DERRA ST;GRAVESEND;2401;2023;M;20020814;20020930;29000;Z;R;RESIDENCE;;GN;;;9012698;
C;256;2688693;1;20021016 12:44;4/10/758471;
D;256;2688693;1;20021016 12:44;P;;;;;;
D;256;2688693;1;20021016 12:44;V;;;;;;
B;256;2689036;2;20021016 12:44;"HIGH HAVEN";;;;NORTH STAR;2408;809.1;H;20020808;20020919;500000;R;3;FARMING & GRA;;MF;;;9009829;
C;256;2689036;2;20021016 12:44;2//566304;
D;256;2689036;2;20021016 12:44;P;;;;;;
D;256;2689036;2;20021016 12:44;V;;;;;;
B;256;2689878;3;20021016 12:44;;;18;WATER ST;WARIALDA;2402;1897;M;20020801;20020823;2500;Z;R;RESIDENCE;;PW;;;8998261;
C;256;2689878;3;20021016 12:44;5/7/759052;
D;256;2689878;3;20021016 12:44;P;;;;;;
D;256;2689878;3;20021016 12:44;V;;;;;;
Z;14;3;3;6;
