A;209;20040102 14:04;PDANN;
B;209;2049116;1;20040102 14:04;;;53;AVOCA ST;BONDI;2026;170.7;M;20031025;20031208;1375000;A;R;RESIDENCE;;CH;;0;AA246917;
C;209;2049116;1;20040102 14:04;7//434982;
D;209;2049116;1;20040102 14:04;P;;;;;;
D;209;2049116;1;20040102 14:04;P;;;;;;
D;209;2049116;1;20040102 14:04;V;;;;;;
B;209;2049228;2;20040102 14:04;;4;2;BAYVIEW ST;BRONTE;2024;;;20031101;20031215;640000;;R;RESIDENCE;4;;;0;AA268819;
C;209;2049228;2;20040102 14:04;4//SP 13046;
D;209;2049228;2;20040102 14:04;P;;;;;;
D;209;2049228;2;20040102 14:04;P;;;;;;
D;209;2049228;2;20040102 14:04;V;;;;;;
B;209;2049228;3;20040102 14:04;;1;2;BAYVIEW ST;BRONTE;2024;;;20031101;20031212;495000;;R;RESIDENCE;1;;;0;AA260840;
C;209;2049228;3;20040102 14:04;1//SP 13046;
D;209;2049228;3;20040102 14:04;P;;;;;;
D;209;2049228;3;20040102 14:04;P;;;;;;
D;209;2049228;3;20040102 14:04;P;;;;;;
D;209;2049228;3;20040102 14:04;P;;;;;;
D;209;2049228;3;20040102 14:04;V;;;;;;
D;209;2049228;3;20040102 14:04;V;;;;;;
B;209;2049461;4;20040102 14:04;;7;36;BEACH RD;BONDI BEACH;2026;;;20031031;20031204;227500;;3;;7;;;35;AA270860;
C;209;2049461;4;20040102 14:04;7//SP 12272;
D;209;2049461;4;20040102 14:04;P;;;;;;
D;209;2049461;4;20040102 14:04;P;;;;;;
D;209;2049461;4;20040102 14:04;V;;;;;;
D;209;2049461;4;20040102 14:04;V;;;;;;
B;209;2049889;5;20040102 14:04;;;2;BEN EDEN ST;BONDI JUNCTION;2022;145.4;M;20031121;20031212;625000;A;R;RESIDENCE;;EG;;0;AA274293;
C;209;2049889;5;20040102 14:04;7//446087;
D;209;2049889;5;20040102 14:04;P;;;;;;
D;209;2049889;5;20040102 14:04;V;;;;;;
B;209;2050008;6;20040102 14:04;;3;47;BENNETT ST;BONDI;2026;;;20030917;20031114;550000;;R;RESIDENCE;3;;;0;AA260807;
C;209;2050008;6;20040102 14:04;3//SP 2908;
D;209;2050008;6;20040102 14:04;P;;;;;;
D;209;2050008;6;20040102 14:04;P;;;;;;
D;209;2050008;6;20040102 14:04;P;;;;;;
D;209;2050008;6;20040102 14:04;V;;;;;;
B;209;2050008;7;20040102 14:04;;3;47;BENNETT ST;BONDI;2026;;;20030917;20031114;550000;;R;RESIDENCE;9;;;0;AA260807;
C;209;2050008;7;20040102 14:04;9//SP 2908;
D;209;2050008;7;20040102 14:04;P;;;;;;
D;209;2050008;7;20040102 14:04;P;;;;;;
D;209;2050008;7;20040102 14:04;P;;;;;;
D;209;2050008;7;20040102 14:04;V;;;;;;
B;209;2050242;8;20040102 14:04;;4;203;BIRRELL ST;WAVERLEY;2024;;;20031025;20031205;473500;;R;RESIDENCE;4;;;0;AA247828;
C;209;2050242;8;20040102 14:04;4//SP 3788;
D;209;2050242;8;20040102 14:04;P;;;;;;
D;209;2050242;8;20040102 14:04;P;;;;;;
D;209;2050242;8;20040102 14:04;V;;;;;;
B;209;2051079;9;20040102 14:04;;;33;BLAKE ST;ROSE BAY;2029;;;20030521;20031121;1450000;A;R;RESIDENCE;;CC;;0;AA252247;
C;209;2051079;9;20040102 14:04;B//176399;
D;209;2051079;9;20040102 14:04;P;;;;;;
D;209;2051079;9;20040102 14:04;P;;;;;;
D;209;2051079;9;20040102 14:04;V;;;;;;
B;209;2051090;10;20040102 14:04;;;53;BLAKE ST;DOVER HEIGHTS;2030;;;20030707;20031219;1650000;A;R;RESIDENCE;;CC;;0;AA274858;
C;209;2051090;10;20040102 14:04;D//335834;
D;209;2051090;10;20040102 14:04;P;;;;;;
D;209;2051090;10;20040102 14:04;P;;;;;;
D;209;2051090;10;20040102 14:04;V;;;;;;
D;209;2051090;10;20040102 14:04;V;;;;;;
B;209;2051673;11;20040102 14:04;;3;318;BONDI RD;BONDI;2026;;;20031210;20031210;175000;;R;RESIDENCE;3;;;0;AA271293;
C;209;2051673;11;20040102 14:04;3//SP 40391;
D;209;2051673;11;20040102 14:04;P;;;;;;
D;209;2051673;11;20040102 14:04;V;;;;;;
D;209;2051673;11;20040102 14:04;V;;;;;;
B;209;2052353;12;20040102 14:04;;;14;BOTANY ST;BONDI JUNCTION;2022;602;M;20030920;20031103;1620000;A;R;RESIDENCE;;EP;;0;AA225098;
C;209;2052353;12;20040102 14:04;9//981944;
D;209;2052353;12;20040102 14:04;P;;;;;;
D;209;2052353;12;20040102 14:04;P;;;;;;
D;209;2052353;12;20040102 14:04;V;;;;;;
D;209;2052353;12;20040102 14:04;V;;;;;;
B;209;2053671;13;20040102 14:04;;;327;BRONTE RD;BRONTE;2024;;;20031108;20031217;2321000;A;R;RESIDENCE;;EL;;0;AA274315;
C;209;2053671;13;20040102 14:04;12//816245;
D;209;2053671;13;20040102 14:04;P;;;;;;
D;209;2053671;13;20040102 14:04;V;;;;;;
D;209;2053671;13;20040102 14:04;V;;;;;;
B;209;2054042;14;20040102 14:04;;;2;BURGE ST;VAUCLUSE;2030;471.63;M;20031014;20031203;1230000;A;R;RESIDENCE;;FA;;0;AA253962;
C;209;2054042;14;20040102 14:04;10//317556;
D;209;2054042;14;20040102 14:04;P;;;;;;
D;209;2054042;14;20040102 14:04;V;;;;;;
D;209;2054042;14;20040102 14:04;V;;;;;;
