A;207;20020801 14:18;PDANN;
B;207;1972753;1;20020801 14:18;;7;76;ALBION ST;RANDWICK;2031;;;20020502;20020716;399000;;R;RESIDENCE;7;;;;8810726;
C;207;1972753;1;20020801 14:18;7//14095;
D;207;1972753;1;20020801 14:18;P;;;;;;
D;207;1972753;1;20020801 14:18;P;;;;;;
D;207;1972753;1;20020801 14:18;P;;;;;;
D;207;1972753;1;20020801 14:18;P;;;;;;
D;207;1972753;1;20020801 14:18;V;;;;;;
B;207;1973074;2;20020801 14:18;;41;158;ALISON ST;RANDWICK;2031;;;20020624;20020624;15000;;3;CARSPACES;41;;;;8799557;
C;207;1973074;2;20020801 14:18;41//SP 56421;
D;207;1973074;2;20020801 14:18;P;;;;;;
D;207;1973074;2;20020801 14:18;V;;;;;;
D;207;1973074;2;20020801 14:18;V;;;;;;
B;207;1973074;3;20020801 14:18;;42;158;ALISON ST;RANDWICK;2031;;;20020624;20020624;15000;;3;CARSPACES;42;;;;8799557;
C;207;1973074;3;20020801 14:18;42//SP 56421;
D;207;1973074;3;20020801 14:18;P;;;;;;
D;207;1973074;3;20020801 14:18;V;;;;;;
D;207;1973074;3;20020801 14:18;V;;;;;;
B;207;1973074;4;20020801 14:18;;43;158;ALISON ST;RANDWICK;2031;;;20020624;20020624;15000;;3;CARSPACES;43;;;;8799557;
C;207;1973074;4;20020801 14:18;43//SP 56421;
D;207;1973074;4;20020801 14:18;P;;;;;;
D;207;1973074;4;20020801 14:18;V;;;;;;
D;207;1973074;4;20020801 14:18;V;;;;;;
B;207;1973074;5;20020801 14:18;;44;158;ALISON ST;RANDWICK;2031;;;20020624;20020624;15000;;3;CARSPACES;44;;;;8799558;
C;207;1973074;5;20020801 14:18;44//SP 56421;
D;207;1973074;5;20020801 14:18;P;;;;;;
D;207;1973074;5;20020801 14:18;V;;;;;;
D;207;1973074;5;20020801 14:18;V;;;;;;
B;207;1973074;6;20020801 14:18;;46;158;ALISON ST;RANDWICK;2031;;;20020624;20020624;15000;;3;CARSPACES;46;;;;8799558;
C;207;1973074;6;20020801 14:18;46//SP 56421;
D;207;1973074;6;20020801 14:18;P;;;;;;
D;207;1973074;6;20020801 14:18;V;;;;;;
D;207;1973074;6;20020801 14:18;V;;;;;;
B;207;1973074;7;20020801 14:18;;69;158;ALISON ST;RANDWICK;2031;;;20020624;20020624;15000;;3;CARSPACES;69;;;;8799559;
C;207;1973074;7;20020801 14:18;69//SP 56421;
D;207;1973074;7;20020801 14:18;P;;;;;;
D;207;1973074;7;20020801 14:18;V;;;;;;
D;207;1973074;7;20020801 14:18;V;;;;;;
B;207;1973074;8;20020801 14:18;;70;158;ALISON ST;RANDWICK;2031;;;20020624;20020624;15000;;3;CARSPACES;70;;;;8799559;
C;207;1973074;8;20020801 14:18;70//SP 56421;
D;207;1973074;8;20020801 14:18;P;;;;;;
D;207;1973074;8;20020801 14:18;V;;;;;;
D;207;1973074;8;20020801 14:18;V;;;;;;
B;207;1973074;9;20020801 14:18;;71;158;ALISON ST;RANDWICK;2031;;;20020624;20020624;15000;;3;CARSPACES;71;;;;8799559;
C;207;1973074;9;20020801 14:18;71//SP 56421;
D;207;1973074;9;20020801 14:18;P;;;;;;
D;207;1973074;9;20020801 14:18;V;;;;;;
D;207;1973074;9;20020801 14:18;V;;;;;;
B;207;1973074;10;20020801 14:18;;72;158;ALISON ST;RANDWICK;2031;;;20020624;20020624;15000;;3;CARSPACES;72;;;;8799558;
