A;052;20031103 14:08;PDANN;
B;052;510068;1;20031103 14:08;;;78;MOLESWORTH ST;HILLSTON;2675;1012;M;20030812;20030930;25000;Z;V;VACANT LAND;;HH;;0;AA60639;
C;052;510068;1;20031103 14:08;8/26/257;
D;052;510068;1;20031103 14:08;P;;;;;;
D;052;510068;1;20031103 14:08;V;;;;;;
B;052;2872226;2;20031103 14:08;;;242;HIGH ST;HILLSTON;2675;1518;M;20030911;20031014;65000;Z;3;RES/SHOPS;;HH;;0;AA74381;
C;052;2872226;2;20031103 14:08;16/19/257 1//732343;
D;052;2872226;2;20031103 14:08;P;;;;;;
D;052;2872226;2;20031103 14:08;P;;;;;;
D;052;2872226;2;20031103 14:08;V;;;;;;
D;052;2872226;2;20031103 14:08;V;;;;;;
B;052;2947828;3;20031103 14:08;;;;MOSSGIEL RD;HILLSTON;2675;2461;H;20020507;20020621;364875;R;3;FARMLANDS;;WL;;0;8750763;
C;052;2947828;3;20031103 14:08;4644//767808 Western Land Lease 12063;
D;052;2947828;3;20031103 14:08;P;;;;;;
D;052;2947828;3;20031103 14:08;P;;;;;;
D;052;2947828;3;20031103 14:08;V;;;;;;
D;052;2947828;3;20031103 14:08;V;;;;;;
Z;18;3;3;10;
