A;RTSALEDATA;244;20250526 01:18;VALNET;
B;244;4613679;1;20250526 01:18;;;;BROTHERONY RD;TULLIBIGEAL;2669;2023.5;M;20250213;20250514;24500;;V;VACANT LAND;;;;0;AV58404;
C;244;4613679;1;20250526 01:18;64/752345;
D;244;4613679;1;20250526 01:18;P;;;;;;
D;244;4613679;1;20250526 01:18;V;;;;;;
B;244;2646799;2;20250526 01:18;;;406;BORAPINE RD;TULLIBIGEAL;2669;303.5;H;20250408;20250516;1612500;RU1;3;FARM;;RRB;;0;AV65548;
C;244;2646799;2;20250526 01:18;26/752311;
D;244;2646799;2;20250526 01:18;P;;;;;;
D;244;2646799;2;20250526 01:18;P;;;;;;
D;244;2646799;2;20250526 01:18;V;;;;;;
D;244;2646799;2;20250526 01:18;V;;;;;;
Z;12;2;2;6;
