A;136;20020603 10:18;PTHIRLWELL;
B;136;1328420;1;20020603 10:18;;;3;ACTION ST;GREENACRE;2190;556.4;M;20020321;20020502;450000;A;R;RESIDENCE;;ZP;;;8630741;
C;136;1328420;1;20020603 10:18;3//35003;
D;136;1328420;1;20020603 10:18;P;;;;;;
D;136;1328420;1;20020603 10:18;P;;;;;;
D;136;1328420;1;20020603 10:18;V;;;;;;
B;136;1328469;2;20020603 10:18;;;29 A;ADELAIDE RD;PADSTOW;2211;556.4;M;20020305;20020429;349950;A;R;RESIDENCE;;ZB;;;8562913;
C;136;1328469;2;20020603 10:18;24//27351;
D;136;1328469;2;20020603 10:18;P;;;;;;
D;136;1328469;2;20020603 10:18;P;;;;;;
D;136;1328469;2;20020603 10:18;V;;;;;;
B;136;1328505;3;20020603 10:18;;;41;ADELAIDE RD;PADSTOW;2211;657.6;M;20020310;20020517;569000;A;R;RESIDENCE;;ZB;;;8623618;
C;136;1328505;3;20020603 10:18;19//30120;
D;136;1328505;3;20020603 10:18;P;;;;;;
D;136;1328505;3;20020603 10:18;P;;;;;;
D;136;1328505;3;20020603 10:18;V;;;;;;
B;136;1328746;4;20020603 10:18;;;20;ALAN ST;YAGOONA;2199;600.7;M;20020227;20020507;368000;A;R;RESIDENCE;;ZR;;;8610156;
C;136;1328746;4;20020603 10:18;166//12782;
D;136;1328746;4;20020603 10:18;P;;;;;;
D;136;1328746;4;20020603 10:18;P;;;;;;
D;136;1328746;4;20020603 10:18;V;;;;;;
D;136;1328746;4;20020603 10:18;V;;;;;;
B;136;1328850;5;20020603 10:18;;;40;ALBERT ST;REVESBY;2212;689.2;M;20020302;20020415;382000;A;R;RESIDENCE;;ZG;;;8585297;
C;136;1328850;5;20020603 10:18;3//201855;
D;136;1328850;5;20020603 10:18;P;;;;;;
D;136;1328850;5;20020603 10:18;P;;;;;;
D;136;1328850;5;20020603 10:18;V;;;;;;
B;136;1328851;6;20020603 10:18;;;38;ALBERT ST;REVESBY;2212;695.6;M;20020309;20020419;451000;A;R;RESIDENCE;;ZG;;;8557137;
C;136;1328851;6;20020603 10:18;2//201855;
D;136;1328851;6;20020603 10:18;P;;;;;;
D;136;1328851;6;20020603 10:18;V;;;;;;
D;136;1328851;6;20020603 10:18;V;;;;;;
B;136;1329428;7;20020603 10:18;;15;16;ALMA RD;PADSTOW;2211;;;20020325;20020513;260000;;R;RESIDENCE;15;;;;8598178;
C;136;1329428;7;20020603 10:18;15//12753;
D;136;1329428;7;20020603 10:18;P;;;;;;
D;136;1329428;7;20020603 10:18;P;;;;;;
D;136;1329428;7;20020603 10:18;V;;;;;;
B;136;1329428;8;20020603 10:18;;31;16;ALMA RD;PADSTOW;2211;;;20020315;20020426;282000;;R;RESIDENCE;31;;;;8587510;
C;136;1329428;8;20020603 10:18;31//13899;
D;136;1329428;8;20020603 10:18;P;;;;;;
D;136;1329428;8;20020603 10:18;V;;;;;;
B;136;1329748;9;20020603 10:18;;;13;AMBER PL;BASS HILL;2197;;;20020311;20020502;318000;A;V;VACANT LAND;;AB;;;8596699;
C;136;1329748;9;20020603 10:18;11//749107;
D;136;1329748;9;20020603 10:18;P;;;;;;
D;136;1329748;9;20020603 10:18;P;;;;;;
D;136;1329748;9;20020603 10:18;V;;;;;;
B;136;1329815;10;20020603 10:18;;;3;AMESBURY AVE;SEFTON;2162;;;20020308;20020419;310000;A;R;RESIDENCE;;ZS;;;8547066;
C;136;1329815;10;20020603 10:18;30//15418;
D;136;1329815;10;20020603 10:18;P;;;;;;
D;136;1329815;10;20020603 10:18;P;;;;;;
D;136;1329815;10;20020603 10:18;V;;;;;;
D;136;1329815;10;20020603 10:18;V;;;;;;
B;136;1329871;11;20020603 10:18;;;36;AMIENS AVE;MILPERRA;2214;556.4;M;20020404;20020516;395000;A;R;RESIDENCE;;AA;;;8620872;
C;136;1329871;11;20020603 10:18;6//235744;
D;136;1329871;11;20020603 10:18;P;;;;;;
D;136;1329871;11;20020603 10:18;V;;;;;;
D;136;1329871;11;20020603 10:18;V;;;;;;
B;136;1330361;12;20020603 10:18;;;166;ARAB RD;PADSTOW;2211;;;20020123;20020320;170000;A;R;RESIDENCE;;ZH;;;8592342;
C;136;1330361;12;20020603 10:18;196//16258;
D;136;1330361;12;20020603 10:18;P;;;;;;
D;136;1330361;12;20020603 10:18;P;;;;;;
D;136;1330361;12;20020603 10:18;P;;;;;;
D;136;1330361;12;20020603 10:18;V;;;;;;
B;136;1330464;13;20020603 10:18;;;24;ARCHIBALD ST;PADSTOW;2211;;;20020323;20020406;392000;A;R;RESIDENCE;;ZH;;;8611189;
C;136;1330464;13;20020603 10:18;4//30276;
D;136;1330464;13;20020603 10:18;P;;;;;;
D;136;1330464;13;20020603 10:18;P;;;;;;
D;136;1330464;13;20020603 10:18;P;;;;;;
D;136;1330464;13;20020603 10:18;P;;;;;;
D;136;1330464;13;20020603 10:18;V;;;;;;
B;136;1330469;14;20020603 10:18;;;34;ARCHIBALD ST;PADSTOW;2211;;;20020128;20020419;340000;A;R;RESIDENCE;;ZH;;;8564795;
C;136;1330469;14;20020603 10:18;9//30276;
D;136;1330469;14;20020603 10:18;P;;;;;;
D;136;1330469;14;20020603 10:18;P;;;;;;
D;136;1330469;14;20020603 10:18;V;;;;;;
B;136;1330801;15;20020603 10:18;;;69;ASHBY AVE;YAGOONA;2199;;;20020314;20020502;318000;A;R;RESIDENCE;;ZQ;;;8606280;
C;136;1330801;15;20020603 10:18;78//12705;
D;136;1330801;15;20020603 10:18;P;;;;;;
D;136;1330801;15;20020603 10:18;P;;;;;;
D;136;1330801;15;20020603 10:18;V;;;;;;
B;136;1330981;16;20020603 10:18;;;90;ASHFORD AVE;MILPERRA;2214;2.021;H;20020322;20020412;4000000;I;3;COMMERCIAL/IN;;FE;;;8554267;
C;136;1330981;16;20020603 10:18;107//752013;
D;136;1330981;16;20020603 10:18;P;;;;;;
D;136;1330981;16;20020603 10:18;V;;;;;;
B;136;1331090;17;20020603 10:18;;;6;ASTLEY AVE;PADSTOW;2211;689.2;M;20020117;20020328;377000;A;R;RESIDENCE;;ZB;;;8567716;
C;136;1331090;17;20020603 10:18;131//35950;
D;136;1331090;17;20020603 10:18;P;;;;;;
D;136;1331090;17;20020603 10:18;P;;;;;;
D;136;1331090;17;20020603 10:18;V;;;;;;
D;136;1331090;17;20020603 10:18;V;;;;;;
B;136;1331428;18;20020603 10:18;;;3;AUDREY PDE;BANKSTOWN;2200;;;20020311;20020429;330000;A;R;RESIDENCE;;ZX;;;8575441;
C;136;1331428;18;20020603 10:18;17//13074;
D;136;1331428;18;20020603 10:18;P;;;;;;
D;136;1331428;18;20020603 10:18;V;;;;;;
B;136;1331501;19;20020603 10:18;;;3;AULD AVE;MILPERRA;2214;4047;M;20011207;20020429;750000;A;R;RESIDENCE;;AA;;;8581832;
C;136;1331501;19;20020603 10:18;C//28065;
D;136;1331501;19;20020603 10:18;P;;;;;;
