A;013;20110801 01:56;VALNET;
B;013;315652;1;20110801 01:57;;;4;SCIACCA AVE;TUNCURRY;2428;720;M;20110715;20110718;265000;A;R;RESIDENCE;;AA;;0;AG384259;
C;013;315652;1;20110801 01:57;18/40478;
D;013;315652;1;20110801 01:57;P;;;;;;
D;013;315652;1;20110801 01:57;P;;;;;;
D;013;315652;1;20110801 01:57;V;;;;;;
D;013;315652;1;20110801 01:57;V;;;;;;
B;013;318260;2;20110801 01:57;;;18;GREEN POINT DR;GREEN POINT;2428;815.7;M;20110708;20110715;100000;A;V;VACANT LAND;;DL;;0;AG377300;
C;013;318260;2;20110801 01:57;75/31825;
D;013;318260;2;20110801 01:57;P;;;;;;
D;013;318260;2;20110801 01:57;V;;;;;;
D;013;318260;2;20110801 01:57;V;;;;;;
D;013;318260;2;20110801 01:57;V;;;;;;
D;013;318260;2;20110801 01:57;V;;;;;;
D;013;318260;2;20110801 01:57;V;;;;;;
D;013;318260;2;20110801 01:57;V;;;;;;
B;013;325789;3;20110801 01:57;;;32 A;ABBOTT ST;NABIAC;2312;1025;M;20110413;20110630;256000;A;R;RESIDENCE;;AS;;0;AG370251;
C;013;325789;3;20110801 01:57;11/1012528;
D;013;325789;3;20110801 01:57;P;;;;;;
D;013;325789;3;20110801 01:57;V;;;;;;
B;013;323901;4;20110801 01:57;;;;STATION WAY;NORTH ARM COVE;2324;999.1;M;20110527;20110712;12000;R;V;VACANT LAND;;RY;;0;AG377026;
C;013;323901;4;20110801 01:57;1205/9939;
D;013;323901;4;20110801 01:57;P;;;;;;
D;013;323901;4;20110801 01:57;P;;;;;;
D;013;323901;4;20110801 01:57;V;;;;;;
D;013;323901;4;20110801 01:57;V;;;;;;
D;013;323901;4;20110801 01:57;V;;;;;;
D;013;323901;4;20110801 01:57;V;;;;;;
D;013;323901;4;20110801 01:57;V;;;;;;
B;013;325560;5;20110801 01:57;COMMUNITY TRANSPORT - UNIT 2;;1;YARRUMBA ST;TEA GARDENS;2324;2034;M;20110624;20110630;122375;I;3;COMMERCIAL;;FC;;25;AG377098;
C;013;325560;5;20110801 01:57;24/585363;
D;013;325560;5;20110801 01:57;P;;;;;;
D;013;325560;5;20110801 01:57;P;;;;;;
D;013;325560;5;20110801 01:57;P;;;;;;
D;013;325560;5;20110801 01:57;V;;;;;;
B;013;327916;6;20110801 01:57;;;163;WILLINA RD;COOLONGOLOOK;2423;83.6;H;20110713;20110713;217000;R;R;RESIDENCE;;QS;;0;AG384805;
C;013;327916;6;20110801 01:57;2/578486;
D;013;327916;6;20110801 01:57;P;;;;;;
D;013;327916;6;20110801 01:57;V;;;;;;
D;013;327916;6;20110801 01:57;V;;;;;;
D;013;327916;6;20110801 01:57;V;;;;;;
D;013;327916;6;20110801 01:57;V;;;;;;
D;013;327916;6;20110801 01:57;V;;;;;;
D;013;327916;6;20110801 01:57;V;;;;;;
D;013;327916;6;20110801 01:57;V;;;;;;
D;013;327916;6;20110801 01:57;V;;;;;;
