A;RTSALEDATA;214;20250324 01:06;VALNET;
B;214;2189871;1;20250324 01:06;;72;17;HUNTLEY DR;BLACKTOWN;2148;;;20250128;20250314;720000;;R;RESIDENCE;72;;;0;AU895079;
C;214;2189871;1;20250324 01:06;72/SP66495;
D;214;2189871;1;20250324 01:06;P;;;;;;
D;214;2189871;1;20250324 01:06;P;;;;;;
D;214;2189871;1;20250324 01:06;V;;;;;;
B;214;2820712;2;20250324 01:06;;12;30;HILLCREST RD;QUAKERS HILL;2763;;;20250208;20250313;890000;;R;RESIDENCE;12;;;0;AU889992;
C;214;2820712;2;20250324 01:06;12/SP66741;
D;214;2820712;2;20250324 01:06;P;;;;;;
D;214;2820712;2;20250324 01:06;P;;;;;;
D;214;2820712;2;20250324 01:06;V;;;;;;
B;214;2912837;3;20250324 01:06;;;14;PALACE ST;KELLYVILLE RIDGE;2155;701.2;M;20250131;20250314;1975000;R2;R;RESIDENCE;;RKR;;0;AU894973;
C;214;2912837;3;20250324 01:06;621/1035565;
D;214;2912837;3;20250324 01:06;P;;;;;;
D;214;2912837;3;20250324 01:06;P;;;;;;
D;214;2912837;3;20250324 01:06;V;;;;;;
D;214;2912837;3;20250324 01:06;V;;;;;;
D;214;2912837;3;20250324 01:06;V;;;;;;
B;214;3018132;4;20250324 01:06;;38;2;HYTHE ST;MOUNT DRUITT;2770;;;20250202;20250318;395000;;R;RESIDENCE;38;;;0;AU899389;
C;214;3018132;4;20250324 01:06;38/SP69966;
D;214;3018132;4;20250324 01:06;P;;;;;;
D;214;3018132;4;20250324 01:06;V;;;;;;
D;214;3018132;4;20250324 01:06;V;;;;;;
B;214;3454966;5;20250324 01:06;;;152;STANHOPE PKWY;STANHOPE GARDENS;2768;244;M;20250212;20250313;970000;R3;R;RESIDENCE;;R3K;;0;AU889241;
C;214;3454966;5;20250324 01:06;14/286211;
D;214;3454966;5;20250324 01:06;P;;;;;;
D;214;3454966;5;20250324 01:06;P;;;;;;
D;214;3454966;5;20250324 01:06;V;;;;;;
B;214;2200729;6;20250324 01:06;;6;38;LUXFORD RD;MOUNT DRUITT;2770;;;20250205;20250319;315000;;R;RESIDENCE;6;;;0;AU904585;
C;214;2200729;6;20250324 01:06;6/SP17162;
D;214;2200729;6;20250324 01:06;P;;;;;;
D;214;2200729;6;20250324 01:06;V;;;;;;
B;214;4139929;7;20250324 01:06;;;6;AVOCET CCT;MARSDEN PARK;2765;354.9;M;20241220;20250314;1480000;R2;R;RESIDENCE;;RMP;;0;AU893660;
C;214;4139929;7;20250324 01:06;166/1221484;
D;214;4139929;7;20250324 01:06;P;;;;;;
D;214;4139929;7;20250324 01:06;P;;;;;;
D;214;4139929;7;20250324 01:06;V;;;;;;
D;214;4139929;7;20250324 01:06;V;;;;;;
B;214;4174497;8;20250324 01:06;;;7;PARKWAY DR;MARSDEN PARK;2765;253.5;M;20241220;20250314;925000;R3;R;RESIDENCE;;RRC;;0;AU893643;
C;214;4174497;8;20250324 01:06;9/270993;
D;214;4174497;8;20250324 01:06;P;;;;;;
D;214;4174497;8;20250324 01:06;P;;;;;;
D;214;4174497;8;20250324 01:06;V;;;;;;
D;214;4174497;8;20250324 01:06;V;;;;;;
B;214;4209089;9;20250324 01:06;;;39;LAHORE ST;RIVERSTONE;2765;615;M;20250130;20250313;1037500;R2;V;VACANT LAND;;RRB;;0;AU889448;
C;214;4209089;9;20250324 01:06;325/1218229;
D;214;4209089;9;20250324 01:06;P;;;;;;
D;214;4209089;9;20250324 01:06;P;;;;;;
D;214;4209089;9;20250324 01:06;V;;;;;;
D;214;4209089;9;20250324 01:06;V;;;;;;
D;214;4209089;9;20250324 01:06;V;;;;;;
D;214;4209089;9;20250324 01:06;V;;;;;;
B;214;2160529;10;20250324 01:06;;;10;BLETCHLEY PL;HEBERSHAM;2770;556.4;M;20250218;20250319;852000;R2;R;RESIDENCE;;RAT;;0;AU905854;
C;214;2160529;10;20250324 01:06;613/243642;
D;214;2160529;10;20250324 01:06;P;;;;;;
D;214;2160529;10;20250324 01:06;P;;;;;;
D;214;2160529;10;20250324 01:06;V;;;;;;
D;214;2160529;10;20250324 01:06;V;;;;;;
B;214;2155847;11;20250324 01:06;;5;72;ARNOTT RD;MARAYONG;2148;;;20250222;20250317;817000;;R;RESIDENCE;5;;;0;AU896344;
C;214;2155847;11;20250324 01:06;5/SP61257;
D;214;2155847;11;20250324 01:06;P;;;;;;
D;214;2155847;11;20250324 01:06;V;;;;;;
D;214;2155847;11;20250324 01:06;V;;;;;;
B;214;2164543;12;20250324 01:06;;;11;CALIDA CRES;HASSALL GROVE;2761;576;M;20250304;20250314;216000;R2;R;RESIDENCE;;RHG;;24;AU891698;
C;214;2164543;12;20250324 01:06;1147/778075 Housing PRN 253856;
D;214;2164543;12;20250324 01:06;P;;;;;;
D;214;2164543;12;20250324 01:06;V;;;;;;
D;214;2164543;12;20250324 01:06;V;;;;;;
B;214;2165068;13;20250324 01:06;;;;CAMPBELL ST;GRANTHAM FARM;2765;575.4;M;20241116;20250314;600000;R2;V;VACANT LAND;;RRB;;0;AU895295;
C;214;2165068;13;20250324 01:06;7/1972;
D;214;2165068;13;20250324 01:06;P;;;;;;
D;214;2165068;13;20250324 01:06;P;;;;;;
D;214;2165068;13;20250324 01:06;V;;;;;;
D;214;2165068;13;20250324 01:06;V;;;;;;
B;214;2162407;14;20250324 01:06;;;15;BROWNING PL;LALOR PARK;2147;569.1;M;20250222;20250313;1060000;R2;R;RESIDENCE;;RLP;;0;AU889861;
C;214;2162407;14;20250324 01:06;17/32058;
D;214;2162407;14;20250324 01:06;P;;;;;;
D;214;2162407;14;20250324 01:06;P;;;;;;
D;214;2162407;14;20250324 01:06;P;;;;;;
D;214;2162407;14;20250324 01:06;V;;;;;;
B;214;2160173;15;20250324 01:06;;;133;BLACKTOWN RD;BLACKTOWN;2148;569.1;M;20250130;20250313;1350000;R2;R;RESIDENCE;;RSH;;0;AU889495;
C;214;2160173;15;20250324 01:06;12/243340;
D;214;2160173;15;20250324 01:06;P;;;;;;
D;214;2160173;15;20250324 01:06;V;;;;;;
D;214;2160173;15;20250324 01:06;V;;;;;;
B;214;2162901;16;20250324 01:06;;;6;BUFFALO PL;TOONGABBIE;2146;556.4;M;20250116;20250319;1210000;R2;R;RESIDENCE;;RTO;;0;AU905293;
C;214;2162901;16;20250324 01:06;14/240732;
D;214;2162901;16;20250324 01:06;P;;;;;;
D;214;2162901;16;20250324 01:06;V;;;;;;
D;214;2162901;16;20250324 01:06;V;;;;;;
