A;060;20020603 09:54;PTHIRLWELL;
B;060;529381;1;20020603 09:54;;;;RIVERINA HWY;BUNGOWANNAH;2640;3.645;H;20020308;20020322;260000;R;R;RESIDENCE;;HB;;;8553243;
C;060;529381;1;20020603 09:54;A//386452;
D;060;529381;1;20020603 09:54;P;;;;;;
D;060;529381;1;20020603 09:54;V;;;;;;
B;060;529439;2;20020603 09:54;;;;RIVERINA HWY;BUNGOWANNAH;2640;6.252;H;20020405;20020419;311000;R;R;RESIDENCE;;HE;;;8549943;
C;060;529439;2;20020603 09:54;1//612167;
D;060;529439;2;20020603 09:54;P;;;;;;
D;060;529439;2;20020603 09:54;P;;;;;;
D;060;529439;2;20020603 09:54;V;;;;;;
D;060;529439;2;20020603 09:54;V;;;;;;
B;060;529540;3;20020603 09:54;;;85;HOWLONG RD;BURRUMBUTTOCK;2642;1060;M;20020207;20020307;44000;A;R;RESIDENCE;;BD;AC;;8436694;
C;060;529540;3;20020603 09:54;3//248452;
D;060;529540;3;20020603 09:54;P;;;;;;
D;060;529540;3;20020603 09:54;P;;;;;;
D;060;529540;3;20020603 09:54;V;;;;;;
B;060;529757;4;20020603 09:54;;;;STATION ST;GEROGERY;2642;2023;M;20020313;20020403;56000;A;R;RESIDENCE;;BC;;;8560258;
C;060;529757;4;20020603 09:54;62//10311;
D;060;529757;4;20020603 09:54;P;;;;;;
D;060;529757;4;20020603 09:54;P;;;;;;
D;060;529757;4;20020603 09:54;V;;;;;;
B;060;529766;5;20020603 09:54;;;;MAIN ST;GEROGERY;2642;2048.3;M;20020328;20020502;55000;A;R;RESIDENCE;;BC;;;8577877;
C;060;529766;5;20020603 09:54;A, B//356590;
D;060;529766;5;20020603 09:54;P;;;;;;
D;060;529766;5;20020603 09:54;P;;;;;;
D;060;529766;5;20020603 09:54;V;;;;;;
B;060;529822;6;20020603 09:54;;;;GLENELLEN RD;GEROGERY WEST;2642;4.192;H;20011221;20020222;168500;R;R;RESIDENCE;;HD;RR;;8417957;
C;060;529822;6;20020603 09:54;9//803209;
D;060;529822;6;20020603 09:54;P;;;;;;
D;060;529822;6;20020603 09:54;V;;;;;;
D;060;529822;6;20020603 09:54;V;;;;;;
B;060;530120;7;20020603 09:54;;;162;CLARKE ST;HOWLONG;2643;2023;M;20020404;20020513;19000;A;V;VACANT LAND;;AG;;;8626355;
C;060;530120;7;20020603 09:54;18/16/758528;
D;060;530120;7;20020603 09:54;P;;;;;;
D;060;530120;7;20020603 09:54;P;;;;;;
D;060;530120;7;20020603 09:54;V;;;;;;
D;060;530120;7;20020603 09:54;V;;;;;;
B;060;530159;8;20020603 09:54;;;;RUSSELL ST;HOWLONG;2643;1093;M;20020321;20020426;25000;A;V;VACANT LAND;;AA;;;8586191;
C;060;530159;8;20020603 09:54;5//803212;
D;060;530159;8;20020603 09:54;P;;;;;;
D;060;530159;8;20020603 09:54;V;;;;;;
B;060;530162;9;20020603 09:54;;;;RUSSELL ST;HOWLONG;2643;1092;M;20020315;20020509;25000;A;V;VACANT LAND;;AA;;;8636655;
C;060;530162;9;20020603 09:54;2//803212;
D;060;530162;9;20020603 09:54;P;;;;;;
D;060;530162;9;20020603 09:54;P;;;;;;
D;060;530162;9;20020603 09:54;V;;;;;;
B;060;530164;10;20020603 09:54;;;178;GOLF CLUB DR;HOWLONG;2643;2023;M;20020308;20020419;130000;A;R;RESIDENCE;;AG;;;8554005;
C;060;530164;10;20020603 09:54;6/34/758528;
D;060;530164;10;20020603 09:54;P;;;;;;
D;060;530164;10;20020603 09:54;P;;;;;;
D;060;530164;10;20020603 09:54;V;;;;;;
B;060;530194;11;20020603 09:54;;;56;HAMMER ST;HOWLONG;2643;1032;M;20020321;20020419;65000;A;R;RESIDENCE;;AB;;;8547281;
C;060;530194;11;20020603 09:54;2//806194;
D;060;530194;11;20020603 09:54;P;;;;;;
D;060;530194;11;20020603 09:54;V;;;;;;
B;060;530249;12;20020603 09:54;;;77;HAWKINS ST;HOWLONG;2643;2023;M;20020402;20020503;126000;A;R;RESIDENCE;;AG;;;8610774;
C;060;530249;12;20020603 09:54;8/46/758528;
D;060;530249;12;20020603 09:54;P;;;;;;
D;060;530249;12;20020603 09:54;V;;;;;;
D;060;530249;12;20020603 09:54;V;;;;;;
B;060;530385;13;20020603 09:54;;;;HOVELL ST;HOWLONG;2643;1077;M;20020326;20020426;200000;S;V;VACANT LAND;;SA;;;8609878;
C;060;530385;13;20020603 09:54;3//874749;
D;060;530385;13;20020603 09:54;P;;;;;;
D;060;530385;13;20020603 09:54;V;;;;;;
D;060;530385;13;20020603 09:54;V;;;;;;
B;060;530436;14;20020603 09:54;;;75;JAMES COOK AVE;HOWLONG;2643;988.6;M;20011113;20011219;88000;A;R;RESIDENCE;;AA;AC;;8459461;
C;060;530436;14;20020603 09:54;23//244475;
D;060;530436;14;20020603 09:54;P;;;;;;
D;060;530436;14;20020603 09:54;P;;;;;;
D;060;530436;14;20020603 09:54;V;;;;;;
B;060;530609;15;20020603 09:54;;;131;LARMER ST;HOWLONG;2643;989;M;20020418;20020419;87000;A;R;RESIDENCE;;AE;;;8621506;
C;060;530609;15;20020603 09:54;2//571786;
D;060;530609;15;20020603 09:54;P;;;;;;
D;060;530609;15;20020603 09:54;P;;;;;;
D;060;530609;15;20020603 09:54;V;;;;;;
D;060;530609;15;20020603 09:54;V;;;;;;
B;060;530626;16;20020603 09:54;;;126;PEARCE ST;HOWLONG;2643;2023;M;20020228;20020415;67500;A;R;RESIDENCE;;AJ;;;8559037;
C;060;530626;16;20020603 09:54;20/62/758528;
D;060;530626;16;20020603 09:54;P;;;;;;
D;060;530626;16;20020603 09:54;P;;;;;;
D;060;530626;16;20020603 09:54;V;;;;;;
B;060;530712;17;20020603 09:54;;;74;PELL ST;HOWLONG;2643;2023;M;20020315;20020426;155000;A;R;RESIDENCE;;AF;;;8566624;
C;060;530712;17;20020603 09:54;13/46/758528;
D;060;530712;17;20020603 09:54;P;;;;;;
D;060;530712;17;20020603 09:54;P;;;;;;
D;060;530712;17;20020603 09:54;V;;;;;;
D;060;530712;17;20020603 09:54;V;;;;;;
B;060;530716;18;20020603 09:54;;;50;PELL ST;HOWLONG;2643;8093;M;20001116;20020327;68000;S;V;VACANT LAND;;SA;AV;;4343865;
C;060;530716;18;20020603 09:54;12, 13, 14, 15/45/758528;
D;060;530716;18;20020603 09:54;P;;;;;;
D;060;530716;18;20020603 09:54;V;;;;;;
B;060;530738;19;20020603 09:54;;;2;PELL ST;HOWLONG;2643;1045;M;20020405;20020422;130000;A;R;RESIDENCE;;AB;;;8586838;
C;060;530738;19;20020603 09:54;8//248003;
D;060;530738;19;20020603 09:54;P;;;;;;
D;060;530738;19;20020603 09:54;P;;;;;;
D;060;530738;19;20020603 09:54;V;;;;;;
D;060;530738;19;20020603 09:54;V;;;;;;
B;060;530740;20;20020603 09:54;;;;READ ST;HOWLONG;2643;992.2;M;20020411;20020517;25000;A;3;;;AA;;;8637435;
C;060;530740;20;20020603 09:54;10//803212;
D;060;530740;20;20020603 09:54;P;;;;;;
D;060;530740;20;20020603 09:54;V;;;;;;
B;060;530768;21;20020603 09:54;;;47;RUSSELL ST;HOWLONG;2643;2023;M;20020321;20020503;17000;A;V;VACANT LAND;;AK;;;8590293;
C;060;530768;21;20020603 09:54;3/40/758528;
D;060;530768;21;20020603 09:54;P;;;;;;
D;060;530768;21;20020603 09:54;P;;;;;;
D;060;530768;21;20020603 09:54;V;;;;;;
B;060;530813;22;20020603 09:54;;;122;STURT ST;HOWLONG;2643;2023;M;20020131;20020304;25000;A;V;VACANT LAND;;AE;AV;;8448544;
C;060;530813;22;20020603 09:54;1//111332;
D;060;530813;22;20020603 09:54;P;;;;;;
D;060;530813;22;20020603 09:54;P;;;;;;
D;060;530813;22;20020603 09:54;V;;;;;;
B;060;530829;23;20020603 09:54;;;75;STURT ST;HOWLONG;2643;1014;M;19980502;19980612;65000;A;R;RESIDENCE;;AA;;;8617662;
C;060;530829;23;20020603 09:54;3/107/758528;
D;060;530829;23;20020603 09:54;P;;;;;;
D;060;530829;23;20020603 09:54;V;;;;;;
B;060;530879;24;20020603 09:54;;;65;VICTORIA ST;HOWLONG;2643;1009;M;20020326;20020508;21000;A;V;VACANT LAND;;AC;;;8609393;
C;060;530879;24;20020603 09:54;21//611763;
D;060;530879;24;20020603 09:54;P;;;;;;
D;060;530879;24;20020603 09:54;P;;;;;;
D;060;530879;24;20020603 09:54;V;;;;;;
D;060;530879;24;20020603 09:54;V;;;;;;
B;060;531292;25;20020603 09:54;;;150;PIONEER DR;JINDERA;2642;1008;M;20020221;20020422;138000;A;R;RESIDENCE;;AN;;;8614406;
C;060;531292;25;20020603 09:54;24//247292;
D;060;531292;25;20020603 09:54;P;;;;;;
D;060;531292;25;20020603 09:54;P;;;;;;
D;060;531292;25;20020603 09:54;V;;;;;;
B;060;531984;26;20020603 09:54;;;;SWEETWATER RD;MULLENGANDRA;2644;14.95;H;20011220;20020125;155000;R;R;RESIDENCE;;HM;RR;;8426458;
C;060;531984;26;20020603 09:54;2//580743;
D;060;531984;26;20020603 09:54;P;;;;;;
D;060;531984;26;20020603 09:54;P;;;;;;
D;060;531984;26;20020603 09:54;V;;;;;;
D;060;531984;26;20020603 09:54;V;;;;;;
B;060;532301;27;20020603 09:54;;;12;ROSBOROUGH CT;THURGOONA;2640;4024;M;20020218;20020402;303000;A;R;RESIDENCE;;BA;;;8574505;
C;060;532301;27;20020603 09:54;94//811918;
D;060;532301;27;20020603 09:54;P;;;;;;
D;060;532301;27;20020603 09:54;P;;;;;;
D;060;532301;27;20020603 09:54;V;;;;;;
D;060;532301;27;20020603 09:54;V;;;;;;
B;060;532309;28;20020603 09:54;;;37;ROSBOROUGH CT;THURGOONA;2640;4258;M;20020227;20020305;245000;A;R;RESIDENCE;;BA;;;8628385;
C;060;532309;28;20020603 09:54;106//811918;
D;060;532309;28;20020603 09:54;P;;;;;;
D;060;532309;28;20020603 09:54;P;;;;;;
D;060;532309;28;20020603 09:54;V;;;;;;
D;060;532309;28;20020603 09:54;V;;;;;;
B;060;2818225;29;20020603 09:54;;;55;READ ST;HOWLONG;2643;2023;M;20020322;20020503;20000;A;V;VACANT LAND;;AG;;;8636587;
C;060;2818225;29;20020603 09:54;9/20/758528;
D;060;2818225;29;20020603 09:54;P;;;;;;
D;060;2818225;29;20020603 09:54;V;;;;;;
D;060;2818225;29;20020603 09:54;V;;;;;;
B;060;2894617;30;20020603 09:54;;;;HIMALAYA DR;JINDERA;2642;1.894;H;20020415;20020429;110000;;V;VACANT LAND;;;;;8569355;
C;060;2894617;30;20020603 09:54;36//1038524;
D;060;2894617;30;20020603 09:54;P;;;;;;
D;060;2894617;30;20020603 09:54;P;;;;;;
B;060;2894627;31;20020603 09:54;;;;HIMALAYA DR;JINDERA;2642;4.159;H;20020326;20020426;120000;;3;;;;;;8621309;
C;060;2894627;31;20020603 09:54;46//1038524;
D;060;2894627;31;20020603 09:54;P;;;;;;
D;060;2894627;31;20020603 09:54;P;;;;;;
B;060;2897352;32;20020603 09:54;;;;OLD SYDNEY RD;THURGOONA;2640;2;H;20011114;20020415;115000;;V;VACANT LAND;;;;;8616074;
C;060;2897352;32;20020603 09:54;1//1038522;
D;060;2897352;32;20020603 09:54;P;;;;;;
D;060;2897352;32;20020603 09:54;P;;;;;;
D;060;2897352;32;20020603 09:54;V;;;;;;
D;060;2897352;32;20020603 09:54;V;;;;;;
B;060;2902997;33;20020603 09:54;;;;;HOWLONG;2643;;;20020405;20020506;19500;;V;VACANT LAND;;;;;8587817;
C;060;2902997;33;20020603 09:54;2//1039898;
D;060;2902997;33;20020603 09:54;P;;;;;;
D;060;2902997;33;20020603 09:54;V;;;;;;
B;060;2908934;34;20020603 09:54;;;;RIVERINA HWY;THURGOONA;2640;13.69;H;20020316;20020416;175000;;3;FARMRURAL;;;;;8545101;
C;060;2908934;34;20020603 09:54;2//1039065;
D;060;2908934;34;20020603 09:54;P;;;;;;
D;060;2908934;34;20020603 09:54;V;;;;;;
D;060;2908934;34;20020603 09:54;V;;;;;;
B;060;2909941;35;20020603 09:54;;;;BELMORE ST;HOWLONG;2643;1.017;H;20011220;20020201;35000;;V;VACANT LAND;;;AV;;8413047;
C;060;2909941;35;20020603 09:54;2/76/758528;
D;060;2909941;35;20020603 09:54;P;;;;;;
D;060;2909941;35;20020603 09:54;P;;;;;;
D;060;2909941;35;20020603 09:54;V;;;;;;
B;060;2909943;36;20020603 09:54;;;;BELMORE ST;HOWLONG;2643;2.034;H;20020403;20020503;27500;;V;VACANT LAND;;;;;8605986;
C;060;2909943;36;20020603 09:54;1, 4/76/758528;
D;060;2909943;36;20020603 09:54;P;;;;;;
D;060;2909943;36;20020603 09:54;P;;;;;;
D;060;2909943;36;20020603 09:54;V;;;;;;
B;060;2909950;37;20020603 09:54;;;;KENYA RD;HOWLONG;2643;72.84;H;20020121;20020307;268000;;3;FARM/RURAL;;;RM;;8427714;
C;060;2909950;37;20020603 09:54;150, 151//753750;
D;060;2909950;37;20020603 09:54;P;;;;;;
D;060;2909950;37;20020603 09:54;P;;;;;;
D;060;2909950;37;20020603 09:54;V;;;;;;
Z;188;37;37;112;
