A;014;20030217 09:22;PDANN;
B;014;331195;1;20030217 09:22;;;56;ALDINGA RD;GWANDALAN;2259;518.5;M;20020818;20020818;142000;A;R;RESIDENCE;;DL;;;9344174;
C;014;331195;1;20030217 09:22;24/21/28961;
D;014;331195;1;20030217 09:22;P;;;;;;
D;014;331195;1;20030217 09:22;V;;;;;;
D;014;331195;1;20030217 09:22;V;;;;;;
B;014;332563;2;20030217 09:22;;;35;ARCHBOLD RD;LONG JETTY;2261;689.2;M;20021224;20030204;350000;A;R;RESIDENCE;;CC;;;9365989;
C;014;332563;2;20030217 09:22;17//12442;
D;014;332563;2;20030217 09:22;P;;;;;;
D;014;332563;2;20030217 09:22;V;;;;;;
D;014;332563;2;20030217 09:22;V;;;;;;
B;014;333232;3;20030217 09:22;;;18;AURORA PL;BATEAU BAY;2261;297.8;M;20021224;20030204;235000;A;R;RESIDENCE;;DS;;;9368031;
C;014;333232;3;20030217 09:22;1//881485;
D;014;333232;3;20030217 09:22;P;;;;;;
D;014;333232;3;20030217 09:22;V;;;;;;
D;014;333232;3;20030217 09:22;V;;;;;;
B;014;333495;4;20030217 09:22;;;62;BALMORAL DR;GOROKAN;2263;594.4;M;20021219;20030131;200000;A;R;RESIDENCE;;CM;;;9347907;
C;014;333495;4;20030217 09:22;28//28881;
D;014;333495;4;20030217 09:22;P;;;;;;
D;014;333495;4;20030217 09:22;V;;;;;;
B;014;333626;5;20030217 09:22;;;19;BANKS CL;BATEAU BAY;2261;709.3;M;20021214;20030128;235000;A;R;RESIDENCE;;DS;;;9362258;
C;014;333626;5;20030217 09:22;110//262204;
D;014;333626;5;20030217 09:22;P;;;;;;
D;014;333626;5;20030217 09:22;V;;;;;;
D;014;333626;5;20030217 09:22;V;;;;;;
B;014;333863;6;20030217 09:22;;;20;BARNARD CRES;TOUKLEY;2263;556.4;M;20021128;20030131;229000;A;R;RESIDENCE;;DB;;;9349057;
C;014;333863;6;20030217 09:22;51//30877;
D;014;333863;6;20030217 09:22;P;;;;;;
D;014;333863;6;20030217 09:22;V;;;;;;
D;014;333863;6;20030217 09:22;V;;;;;;
B;014;334011;7;20030217 09:22;;;12;BARTON RD;DOYALSON;2262;493.2;M;20021220;20030130;227000;A;R;RESIDENCE;;CJ;;;9369771;
C;014;334011;7;20030217 09:22;65//215875;
D;014;334011;7;20030217 09:22;P;;;;;;
D;014;334011;7;20030217 09:22;V;;;;;;
D;014;334011;7;20030217 09:22;V;;;;;;
B;014;334312;8;20030217 09:22;;;29;BATTLEY AVE;THE ENTRANCE;2261;575.4;M;20021220;20021220;340000;A;R;RESIDENCE;;CC;;;9348141;
C;014;334312;8;20030217 09:22;53//18372;
D;014;334312;8;20030217 09:22;P;;;;;;
D;014;334312;8;20030217 09:22;P;;;;;;
D;014;334312;8;20030217 09:22;V;;;;;;
D;014;334312;8;20030217 09:22;V;;;;;;
B;014;334379;9;20030217 09:22;;1;4;BAY RD;THE ENTRANCE;2261;;;20030204;20030204;130000;;R;RESIDENCE;1;;;;9353339;
C;014;334379;9;20030217 09:22;1//SP 14803;
D;014;334379;9;20030217 09:22;P;;;;;;
D;014;334379;9;20030217 09:22;V;;;;;;
B;014;334551;10;20030217 09:22;;;142;BAY RD;TOOWOON BAY;2261;626;M;20030207;20030207;400000;A;3;SERVICE STATI;;CY;;;9355104;
C;014;334551;10;20030217 09:22;3//22525;
D;014;334551;10;20030217 09:22;P;;;;;;
D;014;334551;10;20030217 09:22;P;;;;;;
D;014;334551;10;20030217 09:22;V;;;;;;
B;014;334625;11;20030217 09:22;;;31;BAY VISTA WAY;GWANDALAN;2259;665.8;M;20021220;20030131;305000;A;R;RESIDENCE;;DL;;;9363110;
C;014;334625;11;20030217 09:22;305//877202;
D;014;334625;11;20030217 09:22;P;;;;;;
D;014;334625;11;20030217 09:22;P;;;;;;
D;014;334625;11;20030217 09:22;V;;;;;;
D;014;334625;11;20030217 09:22;V;;;;;;
B;014;334656;12;20030217 09:22;;;14;BAYVIEW AVE;ROCKY POINT;2259;765.1;M;20020928;20030106;382000;A;R;RESIDENCE;;WS;;;9347730;
C;014;334656;12;20030217 09:22;59//17778;
D;014;334656;12;20030217 09:22;P;;;;;;
D;014;334656;12;20030217 09:22;P;;;;;;
D;014;334656;12;20030217 09:22;V;;;;;;
D;014;334656;12;20030217 09:22;V;;;;;;
B;014;334664;13;20030217 09:22;;;11;BAYVIEW AVE;THE ENTRANCE;2261;923.1;M;20021116;20030128;1150000;A;R;RESIDENCE;;DE;;;9334697;
C;014;334664;13;20030217 09:22;10//17377;
D;014;334664;13;20030217 09:22;P;;;;;;
D;014;334664;13;20030217 09:22;V;;;;;;
B;014;334941;14;20030217 09:22;;;25;BELFORD AVE;BATEAU BAY;2261;562.8;M;20021219;20030130;332000;A;R;RESIDENCE;;DS;;;9339138;
C;014;334941;14;20030217 09:22;48//239874;
D;014;334941;14;20030217 09:22;P;;;;;;
D;014;334941;14;20030217 09:22;V;;;;;;
D;014;334941;14;20030217 09:22;V;;;;;;
B;014;335132;15;20030217 09:22;;;51;BELLEVUE ST;SHELLY BEACH;2261;695.6;M;20021121;20030130;340000;A;R;RESIDENCE;;DR;;;9355938;
C;014;335132;15;20030217 09:22;189//20876;
D;014;335132;15;20030217 09:22;P;;;;;;
D;014;335132;15;20030217 09:22;P;;;;;;
D;014;335132;15;20030217 09:22;V;;;;;;
B;014;335565;16;20030217 09:22;;8;4;BERYL ST;GOROKAN;2263;;;20021129;20030203;205000;;R;RESIDENCE;8;;;;9371033;
C;014;335565;16;20030217 09:22;8//SP 47605;
D;014;335565;16;20030217 09:22;P;;;;;;
D;014;335565;16;20030217 09:22;V;;;;;;
B;014;335618;17;20030217 09:22;;;16;BETTY ANNE PL;MARDI;2259;470.6;M;20021209;20021223;265000;A;R;RESIDENCE;;DT;;;9344711;
C;014;335618;17;20030217 09:22;415//837316;
D;014;335618;17;20030217 09:22;P;;;;;;
D;014;335618;17;20030217 09:22;V;;;;;;
D;014;335618;17;20030217 09:22;V;;;;;;
B;014;335734;18;20030217 09:22;;3;10;BIAS AVE;BATEAU BAY;2261;;;20030115;20030207;230000;;R;RESIDENCE;3;;;;9375049;
C;014;335734;18;20030217 09:22;3//SP 22834;
D;014;335734;18;20030217 09:22;P;;;;;;
D;014;335734;18;20030217 09:22;P;;;;;;
D;014;335734;18;20030217 09:22;V;;;;;;
D;014;335734;18;20030217 09:22;V;;;;;;
B;014;335908;19;20030217 09:22;;;132;BIRDWOOD DR;BLUE HAVEN;2262;600.7;M;20021202;20030121;158000;A;R;RESIDENCE;;CD;;;9369892;
C;014;335908;19;20030217 09:22;18//218002;
D;014;335908;19;20030217 09:22;P;;;;;;
D;014;335908;19;20030217 09:22;P;;;;;;
D;014;335908;19;20030217 09:22;V;;;;;;
B;014;336490;20;20030217 09:22;;;20;BOAT HARBOUR CL;SUMMERLAND POINT;2259;600;M;20021114;20030109;156000;A;V;VACANT LAND;;DJ;;;9342292;
C;014;336490;20;20030217 09:22;72//1014147;
D;014;336490;20;20030217 09:22;P;;;;;;
D;014;336490;20;20030217 09:22;P;;;;;;
D;014;336490;20;20030217 09:22;P;;;;;;
D;014;336490;20;20030217 09:22;V;;;;;;
D;014;336490;20;20030217 09:22;V;;;;;;
B;014;337548;21;20030217 09:22;;;34;BRIDGE AVE;CHAIN VALLEY BAY;2259;556.4;M;20021116;20030113;270000;A;R;RESIDENCE;;DM;;;9369803;
C;014;337548;21;20030217 09:22;13//31565;
D;014;337548;21;20030217 09:22;P;;;;;;
D;014;337548;21;20030217 09:22;P;;;;;;
D;014;337548;21;20030217 09:22;V;;;;;;
B;014;337744;22;20030217 09:22;;;103;BRITTANIA DR;WATANOBBI;2259;642.2;M;20020606;20020718;205000;A;R;RESIDENCE;;DG;AC;;9329951;
C;014;337744;22;20030217 09:22;6023//835228;
D;014;337744;22;20030217 09:22;P;;;;;;
D;014;337744;22;20030217 09:22;V;;;;;;
D;014;337744;22;20030217 09:22;V;;;;;;
B;014;337983;23;20030217 09:22;;;1;BROONARRA ST;THE ENTRANCE;2261;423.7;M;20021215;20030124;315000;A;R;RESIDENCE;;CC;;;9352680;
C;014;337983;23;20030217 09:22;A//396696;
D;014;337983;23;20030217 09:22;P;;;;;;
D;014;337983;23;20030217 09:22;P;;;;;;
D;014;337983;23;20030217 09:22;V;;;;;;
D;014;337983;23;20030217 09:22;V;;;;;;
B;014;338105;24;20030217 09:22;;;125;BRUCE CRES;WALLARAH;2259;2.024;H;20021114;20030131;625000;R;R;RESIDENCE;;RM;;;9356806;
C;014;338105;24;20030217 09:22;65//26912;
D;014;338105;24;20030217 09:22;P;;;;;;
D;014;338105;24;20030217 09:22;P;;;;;;
D;014;338105;24;20030217 09:22;V;;;;;;
D;014;338105;24;20030217 09:22;V;;;;;;
B;014;338126;25;20030217 09:22;;;325;BRUCE CRES;WALLARAH;2259;1.985;H;20021223;20030121;685000;R;R;RESIDENCE;;RM;;;9350190;
C;014;338126;25;20030217 09:22;85//26912;
D;014;338126;25;20030217 09:22;P;;;;;;
D;014;338126;25;20030217 09:22;V;;;;;;
B;014;338152;26;20030217 09:22;;;35;BRUCE RD;BUFF POINT;2262;809.4;M;20021218;20030129;220000;A;R;RESIDENCE;;CF;;;9346414;
C;014;338152;26;20030217 09:22;293//13209;
D;014;338152;26;20030217 09:22;P;;;;;;
D;014;338152;26;20030217 09:22;V;;;;;;
D;014;338152;26;20030217 09:22;V;;;;;;
B;014;339421;27;20030217 09:22;;;2;BUSHLANDS AVE;KILLARNEY VALE;2261;307.2;M;20021217;20030131;321000;A;R;RESIDENCE;;CP;;;9362374;
C;014;339421;27;20030217 09:22;532//1007614;
D;014;339421;27;20030217 09:22;P;;;;;;
D;014;339421;27;20030217 09:22;V;;;;;;
D;014;339421;27;20030217 09:22;V;;;;;;
B;014;339692;28;20030217 09:22;;;6;CAMBRIDGE CIR;OURIMBAH;2258;467.9;M;20021210;20030121;210000;A;R;RESIDENCE;;CU;;;9366416;
