A;060;20020102 12:18;PTHIRLWELL;
B;060;529150;1;20020102 12:18;;;;BOWNA PARK DR;TABLE TOP;2640;1.161;H;20010706;20010810;375000;R;R;RESIDENCE;;HA;RR;;7909730;
C;060;529150;1;20020102 12:18;1//602731;
D;060;529150;1;20020102 12:18;P;;;;;;
D;060;529150;1;20020102 12:18;P;;;;;;
D;060;529150;1;20020102 12:18;V;;;;;;
D;060;529150;1;20020102 12:18;V;;;;;;
B;060;529238;2;20020102 12:18;;;;SOMERSET RD;TABLE TOP;2640;1980;M;20010717;20010813;123100;R;R;RESIDENCE;;HA;RR;;7888737;
C;060;529238;2;20020102 12:18;21//595787;
D;060;529238;2;20020102 12:18;P;;;;;;
D;060;529238;2;20020102 12:18;V;;;;;;
D;060;529238;2;20020102 12:18;V;;;;;;
B;060;529553;3;20020102 12:18;;;49;HOWLONG RD;BURRUMBUTTOCK;2642;2023;M;20010821;20010927;95000;A;3;;;BD;AC;;8021104;
C;060;529553;3;20020102 12:18;26//9579;
D;060;529553;3;20020102 12:18;P;;;;;;
D;060;529553;3;20020102 12:18;V;;;;;;
B;060;529757;4;20020102 12:18;;;;STATION ST;GEROGERY;2642;2023;M;20011017;20011115;63500;A;R;RESIDENCE;;BC;;;8144682;
C;060;529757;4;20020102 12:18;62//10311;
D;060;529757;4;20020102 12:18;P;;;;;;
D;060;529757;4;20020102 12:18;V;;;;;;
B;060;529999;5;20020102 12:18;;;;RIVERINA HWY;HOWLONG;2643;333.3;H;20010206;20010731;895000;P;V;VACANT LAND;;EM;RM;;8007798;
C;060;529999;5;20020102 12:18;//499079 6//614056 1//829302 Enclosure Permit 50794 LEASE OVER PROPERT;
C;060;529999;5;20020102 12:18;Y;
D;060;529999;5;20020102 12:18;P;;;;;;
D;060;529999;5;20020102 12:18;P;;;;;;
D;060;529999;5;20020102 12:18;V;;;;;;
D;060;529999;5;20020102 12:18;V;;;;;;
B;060;530076;6;20020102 12:18;;;5;CLARKE ST;HOWLONG;2643;2023;M;20011003;20011114;90000;A;R;RESIDENCE;;AK;;;8200714;
C;060;530076;6;20020102 12:18;2/27/758528;
D;060;530076;6;20020102 12:18;P;;;;;;
D;060;530076;6;20020102 12:18;P;;;;;;
D;060;530076;6;20020102 12:18;V;;;;;;
D;060;530076;6;20020102 12:18;V;;;;;;
B;060;530101;7;20020102 12:18;;;147;CLARKE ST;HOWLONG;2643;2023;M;20011115;20011207;114000;A;R;RESIDENCE;;AM;;;8196772;
