A;RTSALEDATA;143;20250317 01:12;VALNET;
B;143;2919047;1;20250317 01:13;;9;4;ELVA ST;STRATHFIELD;2135;;;20250121;20250304;810000;;R;RESIDENCE;9;;;0;AU868063;
C;143;2919047;1;20250317 01:13;9/SP67632;
D;143;2919047;1;20250317 01:13;P;;;;;;
D;143;2919047;1;20250317 01:13;P;;;;;;
D;143;2919047;1;20250317 01:13;V;;;;;;
D;143;2919047;1;20250317 01:13;V;;;;;;
B;143;4246505;2;20250317 01:13;;505;139;PARRAMATTA RD;HOMEBUSH;2140;110;M;20250123;20250306;710000;;R;RESIDENCE;44;;;0;AU873902;
C;143;4246505;2;20250317 01:13;44/SP99395;
D;143;4246505;2;20250317 01:13;P;;;;;;
D;143;4246505;2;20250317 01:13;V;;;;;;
B;143;4065217;3;20250317 01:13;;505;19;PARRAMATTA RD;HOMEBUSH;2140;104;M;20250123;20250306;650000;;R;RESIDENCE;55;;;0;AU872754;
C;143;4065217;3;20250317 01:13;55/SP95012;
D;143;4065217;3;20250317 01:13;P;;;;;;
D;143;4065217;3;20250317 01:13;V;;;;;;
B;143;4065217;4;20250317 01:13;;811;5;POWELL ST;HOMEBUSH;2140;98;M;20250124;20250307;635000;;R;RESIDENCE;115;;;0;AU878632;
C;143;4065217;4;20250317 01:13;115/SP95012;
D;143;4065217;4;20250317 01:13;P;;;;;;
D;143;4065217;4;20250317 01:13;V;;;;;;
B;143;4541752;5;20250317 01:13;;2004;7;NIPPER ST;HOMEBUSH;2140;110;M;20241122;20250312;826000;;R;RESIDENCE;304;;;0;AU886843;
C;143;4541752;5;20250317 01:13;304/SP107447;
D;143;4541752;5;20250317 01:13;P;;;;;;
D;143;4541752;5;20250317 01:13;V;;;;;;
B;143;3176935;6;20250317 01:13;;24;68;COURALLIE AVE;HOMEBUSH WEST;2140;;;20250121;20250304;530000;;R;RESIDENCE;23;;;0;AU867177;
C;143;3176935;6;20250317 01:13;23/SP74713;
D;143;3176935;6;20250317 01:13;P;;;;;;
D;143;3176935;6;20250317 01:13;V;;;;;;
B;143;3164720;7;20250317 01:13;;30;19;EASTBOURNE RD;HOMEBUSH WEST;2140;156;M;20250124;20250307;780000;;R;RESIDENCE;30;;;0;AU876145;
