A;040;20030619 08:57;PDANN;
B;040;468667;1;20030619 08:57;;;84;RYRIE ST;BRAIDWOOD;2622;695.6;M;20030321;20030321;55000;Z;R;RESIDENCE;;VB;AC;0;9480364;
C;040;468667;1;20030619 08:57;I//23016;
D;040;468667;1;20030619 08:57;P;;;;;;
D;040;468667;1;20030619 08:57;V;;;;;;
D;040;468667;1;20030619 08:57;V;;;;;;
B;040;469133;2;20030619 08:57;;;;PH DURRAN DURRA;DURRAN DURRA;2622;357.5;H;20020830;20020830;820000;R;3;ARM/RURAL;;RU;RG;0;9363154;
C;040;469133;2;20030619 08:57;;
D;040;469133;2;20030619 08:57;P;;;;;;
D;040;469133;2;20030619 08:57;V;;;;;;
B;040;469137;3;20030619 08:57;;;;PH DURRAN DURRA;DURRAN DURRA;2622;238.6;H;20020830;20020830;820000;R;3;ARM/RURAL;;RU;RG;0;9363154;
C;040;469137;3;20030619 08:57;;
D;040;469137;3;20030619 08:57;P;;;;;;
D;040;469137;3;20030619 08:57;V;;;;;;
B;040;469151;4;20030619 08:57;;;;PH DURRAN DURRA;DURRAN DURRA;2622;90.65;H;20020830;20020830;820000;R;3;ARM/RURAL;;SE;RG;0;9363154;
C;040;469151;4;20030619 08:57;;
D;040;469151;4;20030619 08:57;P;;;;;;
D;040;469151;4;20030619 08:57;V;;;;;;
B;040;469152;5;20030619 08:57;;;;PH DURRAN DURRA;DURRAN DURRA;2622;14.48;H;20020830;20020830;820000;R;3;ARM/RURAL;;RE;RG;0;9363154;
C;040;469152;5;20030619 08:57;;
D;040;469152;5;20030619 08:57;P;;;;;;
D;040;469152;5;20030619 08:57;V;;;;;;
B;040;469159;6;20030619 08:57;;;;PH DURRAN DURRA;DURRAN DURRA;2622;24.28;H;20020830;20020830;820000;R;3;ARM/RURAL;;RE;RG;0;9363154;
C;040;469159;6;20030619 08:57;;
D;040;469159;6;20030619 08:57;P;;;;;;
D;040;469159;6;20030619 08:57;V;;;;;;
B;040;469160;7;20030619 08:57;;;;PH DURRAN DURRA;DURRAN DURRA;2622;246.2;H;20020830;20020830;820000;R;3;ARM/RURAL;;RU;RG;0;9363154;
C;040;469160;7;20030619 08:57;;
D;040;469160;7;20030619 08:57;P;;;;;;
D;040;469160;7;20030619 08:57;V;;;;;;
B;040;469269;8;20030619 08:57;;;;SEYMOUR ST;MAJORS CREEK;2622;2740;M;20030210;20030310;115000;Z;R;RESIDENCE;;VQ;AC;0;9449213;
C;040;469269;8;20030619 08:57;6//877483;
D;040;469269;8;20030619 08:57;P;;;;;;
D;040;469269;8;20030619 08:57;P;;;;;;
D;040;469269;8;20030619 08:57;V;;;;;;
B;040;469788;9;20030619 08:57;;;;PH MEANGORA;NERRIGA;2622;24.28;H;20021220;20030228;315000;R;R;RESIDENCE;;RT;RG;0;9465716;
C;040;469788;9;20030619 08:57;113//755944;
D;040;469788;9;20030619 08:57;P;;;;;;
D;040;469788;9;20030619 08:57;V;;;;;;
D;040;469788;9;20030619 08:57;V;;;;;;
B;040;469869;10;20030619 08:57;;;;PSH MERIGAN;MOUNT FAIRY;2580;19.48;H;20030109;20030206;370000;R;R;RESIDENCE;;NB;RG;0;9474537;
C;040;469869;10;20030619 08:57;20//250880;
D;040;469869;10;20030619 08:57;P;;;;;;
D;040;469869;10;20030619 08:57;P;;;;;;
D;040;469869;10;20030619 08:57;V;;;;;;
B;040;2968062;11;20030619 08:57;;;;PH BARNET;MOUNT FAIRY;2580;9.882;H;20021023;20030205;72000;R;V;VACANT LAND;;HC;RV;0;9434218;
C;040;2968062;11;20030619 08:57;8//1006740 . . Enclosure Permit 21645 Enclosure Permit 21475;
D;040;2968062;11;20030619 08:57;P;;;;;;
D;040;2968062;11;20030619 08:57;V;;;;;;
B;040;2976603;12;20030619 08:57;;;;WALLACE GAP RD;MAJORS CREEK;2622;80.86;H;20021220;20030131;150000;R;V;VACANT LAND;;RX;RG;0;9361964;
C;040;2976603;12;20030619 08:57;27, 59, 198//755934;
D;040;2976603;12;20030619 08:57;P;;;;;;
D;040;2976603;12;20030619 08:57;P;;;;;;
D;040;2976603;12;20030619 08:57;V;;;;;;
B;040;2976610;13;20030619 08:57;;;;PH ARALUEN;ARALUEN;2622;427.97;H;20030210;20030310;40000;R;3;FARM;;LA;RG;0;9446244;
C;040;2976610;13;20030619 08:57;514, 515, 516, 517//755901 129, 130, 131//755906 81, 214//755934 22//7;
C;040;2976610;13;20030619 08:57;55959;
D;040;2976610;13;20030619 08:57;P;;;;;;
D;040;2976610;13;20030619 08:57;P;;;;;;
D;040;2976610;13;20030619 08:57;P;;;;;;
D;040;2976610;13;20030619 08:57;P;;;;;;
D;040;2976610;13;20030619 08:57;V;;;;;;
Z;63;13;14;34;
