A;089;20020603 10:05;PTHIRLWELL;
B;089;803460;1;20020603 10:05;;;6;ADDERTON RD;DUNDAS;2117;834.7;M;20010319;20020430;394000;A;R;RESIDENCE;;AK;;;8638962;
C;089;803460;1;20020603 10:05;14//20393;
D;089;803460;1;20020603 10:05;P;;;;;;
D;089;803460;1;20020603 10:05;P;;;;;;
D;089;803460;1;20020603 10:05;V;;;;;;
B;089;803639;2;20020603 10:05;;3;41;ADDERTON RD;TELOPEA;2117;;;20020411;20020523;280000;;R;RESIDENCE;3;;;;8634988;
C;089;803639;2;20020603 10:05;3//15932;
D;089;803639;2;20020603 10:05;P;;;;;;
D;089;803639;2;20020603 10:05;P;;;;;;
D;089;803639;2;20020603 10:05;V;;;;;;
D;089;803639;2;20020603 10:05;V;;;;;;
B;089;803639;3;20020603 10:05;;4;41;ADDERTON RD;TELOPEA;2117;;;20020226;20020426;250000;;R;RESIDENCE;4;;;;8572099;
C;089;803639;3;20020603 10:05;4//15932;
D;089;803639;3;20020603 10:05;P;;;;;;
D;089;803639;3;20020603 10:05;P;;;;;;
D;089;803639;3;20020603 10:05;V;;;;;;
B;089;803678;4;20020603 10:05;;2;29;ADDERTON RD;TELOPEA;2117;;;20020321;20020509;265000;;R;RESIDENCE;2;;;;8608952;
C;089;803678;4;20020603 10:05;2//14111;
D;089;803678;4;20020603 10:05;P;;;;;;
D;089;803678;4;20020603 10:05;V;;;;;;
D;089;803678;4;20020603 10:05;V;;;;;;
B;089;803706;5;20020603 10:05;;12;19;ADDERTON RD;TELOPEA;2117;;;20020306;20020430;258000;;R;RESIDENCE;12;;;;8597672;
C;089;803706;5;20020603 10:05;12//12625;
D;089;803706;5;20020603 10:05;P;;;;;;
D;089;803706;5;20020603 10:05;V;;;;;;
B;089;803838;6;20020603 10:05;;5;5;AIRD ST;PARRAMATTA;2150;;;20020318;20020429;225500;;3;SHOP;5;;;;8557173;
C;089;803838;6;20020603 10:05;5//20716;
D;089;803838;6;20020603 10:05;P;;;;;;
D;089;803838;6;20020603 10:05;V;;;;;;
B;089;803838;7;20020603 10:05;;72;5;AIRD ST;PARRAMATTA;2150;;;20020318;20020429;225500;;3;SHOP;72;;;;8557173;
C;089;803838;7;20020603 10:05;72//20716;
D;089;803838;7;20020603 10:05;P;;;;;;
D;089;803838;7;20020603 10:05;V;;;;;;
B;089;804158;8;20020603 10:05;;3;62;ALBERT ST;PARRAMATTA;2150;;;20020321;20020502;285000;;R;RESIDENCE;3;;;;8593630;
C;089;804158;8;20020603 10:05;3//SP 57554;
D;089;804158;8;20020603 10:05;P;;;;;;
D;089;804158;8;20020603 10:05;P;;;;;;
D;089;804158;8;20020603 10:05;V;;;;;;
B;089;804240;9;20020603 10:05;;16;15;ALBERT ST;NORTH PARRAMATTA;2151;;;20020305;20020507;230500;;R;RESIDENCE;16;;;;8629755;
C;089;804240;9;20020603 10:05;16//13256;
D;089;804240;9;20020603 10:05;P;;;;;;
D;089;804240;9;20020603 10:05;V;;;;;;
D;089;804240;9;20020603 10:05;V;;;;;;
D;089;804240;9;20020603 10:05;V;;;;;;
B;089;804520;10;20020603 10:05;;;71;ALFRED ST;GRANVILLE;2142;992.7;M;20020310;20020513;255000;A;R;RESIDENCE;;CX;;;8613977;
C;089;804520;10;20020603 10:05;1//923748;
D;089;804520;10;20020603 10:05;P;;;;;;
D;089;804520;10;20020603 10:05;P;;;;;;
D;089;804520;10;20020603 10:05;V;;;;;;
B;089;804605;11;20020603 10:05;;5;16;ALFRED ST;WESTMEAD;2145;;;20020206;20020328;287000;;R;RESIDENCE;5;;;;8579750;
C;089;804605;11;20020603 10:05;5//20887;
D;089;804605;11;20020603 10:05;P;;;;;;
D;089;804605;11;20020603 10:05;V;;;;;;
D;089;804605;11;20020603 10:05;V;;;;;;
B;089;805090;12;20020603 10:05;;2;4;ALLEN ST;HARRIS PARK;2150;;;20020310;20020407;192500;;R;RESIDENCE;2;;;;8617433;
C;089;805090;12;20020603 10:05;2//SP 9762;
